,PVHG-B-R1,PVHG-B-R2,PVHG-B-R3,PVHG-Glu-R1,PVHG-Glu-R2,PVHG-Glu-R3,PVHG-Gua-R1,PVHG-Gua-R2,PVHG-Gua-R3,PVHG-H-R1,PVHG-H-R2,PVHG-H-R3,PVHG-M-R1,PVHG-M-R2,PVHG-M-R3,PVHG-P-R1,PVHG-P-R2,PVHG-P-R3,PVHG-V-R1,PVHG-V-R2,PVHG-V-R3,WT-B-R1,WT-B-R2,WT-B-R3,WT-Glu-R1,WT-Glu-R2,WT-Glu-R3,WT-Gua-R1,WT-Gua-R2,WT-Gua-R3,WT-H-R1,WT-H-R2,WT-H-R3,WT-M-R1,WT-M-R2,WT-M-R3,WT-P-R1,WT-P-R2,WT-P-R3,WT-V-R1,WT-V-R2,WT-V-R3
ALLTNt2rpp,41.6323422228829,24.930336967817997,29.732988609653894,0,0,0,47.31563433261729,24.362081070539894,49.8206332246021,228.919297150844,198.05831092074402,185.12944328715,0,0,0,9.69324445648843,13.7630021842399,19.0910348171499,34.5601812386728,23.277063026237503,23.1357410631069,38.8825749472412,37.9344738225918,52.7630156211129,0,0,0,48.3023351330157,31.9101755622832,37.610165874225004,39.4619408346229,31.6504951618854,34.2942125210734,0,0,0,192.434402578681,261.41090084812197,333.642683767005,75.3706350488012,47.5705491889917,43.9843748994563
ALR2,105.21063218859148,107.48036863714646,119.0522060246158,0,0,0,183.76305345679725,134.75972074698404,173.52717045392868,80.97226539732219,45.067434655212665,86.6063693727547,0,0,0,111.1500300989561,113.29873686720494,81.71610500000723,79.54238063861855,78.61131297779026,101.33338816673192,92.55868802293168,98.5597070003119,81.30927543985402,0,0,0,116.40561429489063,318.5927365257798,366.2007978122931,147.93304259291327,80.61144305481525,124.64800894483828,0,0,0,64.19383164095875,46.91248109069772,43.66256007368703,724.2397386315491,669.286338850251,962.6133190921576
AM3PA,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AM4PA,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT1,67.4824642844342,63.3477019137045,82.5277824945267,0,0,0,60.52894211481879,38.2501394428888,76.07038103532659,122.81409022763799,134.893764728317,121.185040762075,0,0,0,35.9699153825524,36.5169000578764,37.2660924152408,33.9726407059164,37.234920131174,33.115864658957,63.9947391367391,52.986934947832786,51.85415810434321,0,0,0,59.27052999164661,63.66020824939661,63.4675957946616,56.5686324573007,56.5371021029478,49.4852229251929,0,0,0,101.522041343433,89.13535303704491,85.86204058432291,30.6525226165134,30.4567155085395,33.993201569064304
AMALT2,67.4824642844342,63.3477019137045,82.5277824945267,0,0,0,60.52894211481879,38.2501394428888,76.07038103532659,122.81409022763799,134.893764728317,121.185040762075,0,0,0,35.9699153825524,36.5169000578764,37.2660924152408,33.9726407059164,37.234920131174,33.115864658957,63.9947391367391,52.986934947832786,51.85415810434321,0,0,0,59.27052999164661,63.66020824939661,63.4675957946616,56.5686324573007,56.5371021029478,49.4852229251929,0,0,0,101.522041343433,89.13535303704491,85.86204058432291,30.6525226165134,30.4567155085395,33.993201569064304
AMALT3,67.4824642844342,63.3477019137045,82.5277824945267,0,0,0,60.52894211481879,38.2501394428888,76.07038103532659,122.81409022763799,134.893764728317,121.185040762075,0,0,0,35.9699153825524,36.5169000578764,37.2660924152408,33.9726407059164,37.234920131174,33.115864658957,63.9947391367391,52.986934947832786,51.85415810434321,0,0,0,59.27052999164661,63.66020824939661,63.4675957946616,56.5686324573007,56.5371021029478,49.4852229251929,0,0,0,101.522041343433,89.13535303704491,85.86204058432291,30.6525226165134,30.4567155085395,33.993201569064304
AMALT4,67.4824642844342,63.3477019137045,82.5277824945267,0,0,0,60.52894211481879,38.2501394428888,76.07038103532659,122.81409022763799,134.893764728317,121.185040762075,0,0,0,35.9699153825524,36.5169000578764,37.2660924152408,33.9726407059164,37.234920131174,33.115864658957,63.9947391367391,52.986934947832786,51.85415810434321,0,0,0,59.27052999164661,63.66020824939661,63.4675957946616,56.5686324573007,56.5371021029478,49.4852229251929,0,0,0,101.522041343433,89.13535303704491,85.86204058432291,30.6525226165134,30.4567155085395,33.993201569064304
AMANK,2780.92299538843,2783.73500840927,3452.43689984192,0,0,0,2887.48458576407,3709.80678740586,2465.7895969959,342.0877201825091,334.286587634522,430.751284554333,0,0,0,4778.731082296789,3001.28199020598,3741.08084395777,564.771385897369,308.114315293562,287.117960599823,2597.06573485328,3551.405973631429,2328.74352211479,0,0,0,3434.86189411409,2156.90116416334,2917.5933852988696,186.498300159398,148.871530078456,195.50352751382,0,0,0,1903.54456019591,2209.0724078867897,3057.3019121954108,201.30500794887402,213.353684780345,228.06058425543597
AMID4,21.9786651992238,17.6186060179774,19.232553173221298,0,0,0,18.2323115891075,13.459783552249696,14.6223172790362,20.5856558862457,18.751907818961694,19.9805097835795,0,0,0,21.0869332942898,16.573831392135197,14.3961564110695,8.465374483426269,7.405536293307611,9.85892153968948,11.8797064336043,15.0993270940524,13.3565286006061,0,0,0,9.7266690473441,11.6452812534693,14.1843028795281,10.3684559966934,8.94584147420949,12.620902861802799,0,0,0,11.6972847381749,12.3260689008246,14.3377351610809,8.72412497110504,7.888239999800191,7.88477196537599
AMMQLT8,43.19686486114248,47.35053116945045,48.48894762639886,0,0,0,57.9585168257825,47.5348907116976,61.43120063816619,88.26493224667149,122.3950074953344,98.5581155607207,0,0,0,39.16341068278163,52.64443288570709,53.875775148813226,166.3896434246912,155.40470892580973,121.462714705818,40.921905289363096,35.579653245506606,42.60288614430487,0,0,0,65.84414674777767,62.65097893898412,57.10283808260878,46.740495034701624,66.22996402004577,39.35426565920025,0,0,0,114.7201844985609,91.38769992518121,75.3222041448208,93.71542378147628,102.1249884036466,129.20666630323595
AMMQT8,96.8153775515517,112.951740405104,125.27990222045099,0,0,0,66.1895653457276,66.85119980223129,73.9949313979463,45.8465085583526,53.6012593127756,46.9097767128549,0,0,0,104.20728339533599,131.13295786526,142.115170365823,125.07764840678499,141.443564391236,112.583046463921,110.916338028663,88.14755021038592,86.7976794703422,0,0,0,86.7282582901943,87.7455666013006,82.9920094688652,98.5902838713929,121.23913580372101,70.8906872807462,0,0,0,46.113106001953795,31.3865061873568,24.7808845806454,50.2149646186936,60.3070493074592,71.0995973077838
AMMQT8_2,176.4000819170193,230.79230700597478,444.40482843768206,0,0,0,161.35987236054459,124.7637567946412,219.3932489901573,328.60159819309206,407.4020641623358,448.8607736995342,0,0,0,179.5753352774413,209.05504695531917,239.6719676687925,233.4158968091815,248.378127175254,252.784433563371,314.8702816420179,237.4517034463569,173.9235211100613,0,0,0,243.2784475156231,190.409717989818,220.9268538376447,174.7658853719079,160.70479949028808,153.2334034846016,0,0,0,302.228740409245,233.9427294702302,214.9816219616374,155.1843330615597,173.952553921151,241.32950553781097
AMPTASECG,971.325575946609,710.250937871826,781.381418289311,0,0,0,791.258520730032,1536.250378136294,516.463826897369,737.244693044332,588.41334408637,572.4730061732469,0,0,0,1557.350452977375,910.419740214488,770.750090029627,443.89069873852395,413.81223529686895,560.497860633655,702.0729838691339,1255.218535705867,1173.068376752377,0,0,0,584.046488595832,473.79450791138504,542.034782675817,610.263276811877,546.219420532267,993.1874786558141,0,0,0,669.010034856601,824.128769869454,1302.689491370349,1211.187468460737,906.071940149671,571.677919885646
AMPTASEPG,529.63156299216,403.468925528682,435.807642264974,0,0,0,400.813438986212,844.2183260893761,214.890352582284,147.847435734685,142.970895064147,126.83704893376199,0,0,0,956.435626096809,571.4108213818309,454.401102047284,263.598996166657,219.21789245175896,342.197268142555,376.43738227110396,820.7840313764999,720.42300824714,0,0,0,329.964891250293,237.52600142919,284.204075436646,302.311116445715,283.16855553946203,555.334892995016,0,0,0,177.825024035163,225.139739376659,312.716492475508,641.660380754591,548.9826632837941,345.144897013906
ANPRT,239.646415935728,221.923202238606,177.445321899053,0,0,0,148.124640552199,219.357230295311,112.84197720238899,69.4108949181055,61.009735787036,65.7919722388453,0,0,0,249.66690166647598,253.086705952876,217.816929407228,169.498847684543,200.252730391985,187.689616165885,230.33289131972,232.087554838373,299.551675877276,0,0,0,143.576521916341,215.523494077737,151.83857770326,222.99651248531,238.458453372329,249.036049113546,0,0,0,100.362119915259,77.6812413845718,69.31553986979999,137.6516169949,135.541871225537,127.518278867101
ANS,189.3595563336264,185.2932649218247,163.474191937881,0,0,0,151.4757932356637,208.54423343793195,131.184714546603,81.7237572158451,75.0014850104516,84.257031958737,0,0,0,283.12717340071606,231.63467267123502,220.03740075891892,242.59888946415597,258.71832730893436,258.0433093291988,160.44949595480972,186.3480351339369,183.78369664463878,0,0,0,144.7062684218708,165.2753123542494,150.4452087370038,166.7320329602149,158.46443206830503,199.66030939656977,0,0,0,144.60767348999383,108.4883348388749,114.9656595441399,221.3688262837904,178.50254475863952,181.80322630242372
AP4AH,84.168107769389,112.013328945902,86.9290675635499,0,0,0,73.72460579102321,117.862707579008,73.1160875086695,31.3579002865522,34.2668283179217,28.2352282889365,0,0,0,132.296566315111,147.014007733819,133.274581484176,108.370291707078,141.430561009319,120.846503835191,89.8504809027482,76.88184169162241,84.3676193304925,0,0,0,72.7995910813009,96.26225760081971,76.96988372102409,118.38815127396799,119.32990919476002,111.630005324148,0,0,0,32.8009962461072,28.756573252575997,22.0433625604674,96.24870291909531,88.583274013841,79.1098440611738
AP4AS,354.75072905652604,429.023041747675,295.567019196233,0,0,0,243.28104560181598,558.756615740569,187.573524027518,141.142493878023,119.75306964504401,130.1268948099,0,0,0,556.103713410031,553.30965125847,448.44935895042505,278.14595532854696,281.43412840044,309.638247894283,355.31901973838205,594.731908841561,515.088581769959,0,0,0,397.59845002666395,363.421329545148,339.788477604722,381.255703777981,386.04790218454804,469.556798812585,0,0,0,124.27059255751699,135.46705505489402,120.434385644755,284.576592645846,318.64992844102903,291.43775025019403
APENTAMAH,2.99917202197742,6.32751764431539,6.542930572261058,0,0,0,4.04196323075444,7.79013981240661,2.91211352567292,1.92622922935584,1.90086303664832,1.6547077355251798,0,0,0,9.18528116525899,5.32149978521987,6.87233466640293,3.46551267915263,3.01281134914067,3.72553477413266,29.730086077116894,43.85460481717961,34.2014532278776,0,0,0,55.4955408366313,19.9395241047474,44.86019695658671,38.6210743492219,32.7689141015001,46.4186455727945,0,0,0,39.9582604728227,64.9097091420836,132.957168815072,80.20430819417871,46.7472127607207,38.0699318408254
APH120,13.427135793145304,12.4548004203346,9.69754542898767,0,0,0,5.46795430551547,9.61797865861516,5.185321381166402,2.55877827323016,2.19446582682648,2.75505609383582,0,0,0,12.807363716265302,12.8866589393433,12.4401784030424,8.462682790426769,10.997479900837801,8.950233691609991,12.1684703329763,11.4533026502388,14.0766504411634,0,0,0,7.899131695766339,11.472509894472001,7.70098683713548,11.817420505464597,11.0904465283835,13.2338040288991,0,0,0,4.42938083740688,3.09220611282067,3.37556687348044,6.38527484258076,6.83966535007496,6.606088664409128
APH140,13.427135793145304,12.4548004203346,9.69754542898767,0,0,0,5.46795430551547,9.61797865861516,5.185321381166402,2.55877827323016,2.19446582682648,2.75505609383582,0,0,0,12.807363716265302,12.8866589393433,12.4401784030424,8.462682790426769,10.997479900837801,8.950233691609991,12.1684703329763,11.4533026502388,14.0766504411634,0,0,0,7.899131695766339,11.472509894472001,7.70098683713548,11.817420505464597,11.0904465283835,13.2338040288991,0,0,0,4.42938083740688,3.09220611282067,3.37556687348044,6.38527484258076,6.83966535007496,6.606088664409128
APH141,13.427135793145304,12.4548004203346,9.69754542898767,0,0,0,5.46795430551547,9.61797865861516,5.185321381166402,2.55877827323016,2.19446582682648,2.75505609383582,0,0,0,12.807363716265302,12.8866589393433,12.4401784030424,8.462682790426769,10.997479900837801,8.950233691609991,12.1684703329763,11.4533026502388,14.0766504411634,0,0,0,7.899131695766339,11.472509894472001,7.70098683713548,11.817420505464597,11.0904465283835,13.2338040288991,0,0,0,4.42938083740688,3.09220611282067,3.37556687348044,6.38527484258076,6.83966535007496,6.606088664409128
APH160,13.427135793145304,12.4548004203346,9.69754542898767,0,0,0,5.46795430551547,9.61797865861516,5.185321381166402,2.55877827323016,2.19446582682648,2.75505609383582,0,0,0,12.807363716265302,12.8866589393433,12.4401784030424,8.462682790426769,10.997479900837801,8.950233691609991,12.1684703329763,11.4533026502388,14.0766504411634,0,0,0,7.899131695766339,11.472509894472001,7.70098683713548,11.817420505464597,11.0904465283835,13.2338040288991,0,0,0,4.42938083740688,3.09220611282067,3.37556687348044,6.38527484258076,6.83966535007496,6.606088664409128
APH161,13.427135793145304,12.4548004203346,9.69754542898767,0,0,0,5.46795430551547,9.61797865861516,5.185321381166402,2.55877827323016,2.19446582682648,2.75505609383582,0,0,0,12.807363716265302,12.8866589393433,12.4401784030424,8.462682790426769,10.997479900837801,8.950233691609991,12.1684703329763,11.4533026502388,14.0766504411634,0,0,0,7.899131695766339,11.472509894472001,7.70098683713548,11.817420505464597,11.0904465283835,13.2338040288991,0,0,0,4.42938083740688,3.09220611282067,3.37556687348044,6.38527484258076,6.83966535007496,6.606088664409128
APH180,13.427135793145304,12.4548004203346,9.69754542898767,0,0,0,5.46795430551547,9.61797865861516,5.185321381166402,2.55877827323016,2.19446582682648,2.75505609383582,0,0,0,12.807363716265302,12.8866589393433,12.4401784030424,8.462682790426769,10.997479900837801,8.950233691609991,12.1684703329763,11.4533026502388,14.0766504411634,0,0,0,7.899131695766339,11.472509894472001,7.70098683713548,11.817420505464597,11.0904465283835,13.2338040288991,0,0,0,4.42938083740688,3.09220611282067,3.37556687348044,6.38527484258076,6.83966535007496,6.606088664409128
APH181,13.427135793145304,12.4548004203346,9.69754542898767,0,0,0,5.46795430551547,9.61797865861516,5.185321381166402,2.55877827323016,2.19446582682648,2.75505609383582,0,0,0,12.807363716265302,12.8866589393433,12.4401784030424,8.462682790426769,10.997479900837801,8.950233691609991,12.1684703329763,11.4533026502388,14.0766504411634,0,0,0,7.899131695766339,11.472509894472001,7.70098683713548,11.817420505464597,11.0904465283835,13.2338040288991,0,0,0,4.42938083740688,3.09220611282067,3.37556687348044,6.38527484258076,6.83966535007496,6.606088664409128
APRAUR,526.3471885668397,643.0850643757508,1637.529759754019,0,0,0,466.289314416542,343.8632987213965,815.0917450501906,276.1960544194353,487.6594883612215,314.50548287400386,0,0,0,584.3695341455705,624.4095208467876,809.7468945059848,274.065752978425,380.5318341750211,406.9710057688485,1046.8801666374552,664.5497016828299,411.7214305658123,0,0,0,806.3741148527495,485.9360178431635,725.8544675707388,604.2095474545202,659.6316603968638,375.1490451991642,0,0,0,483.650974394998,342.6851020656952,386.7794062445671,200.1244039543612,188.6193552562709,345.2325624885491
APTNAT,37.8378300152001,28.1777140416804,27.001997616834608,0,0,0,50.3788269764252,48.1167256369337,39.1852210810854,41.092890226258,39.3685373744034,40.8334147149034,0,0,0,52.3666604364191,36.6412785211277,35.6237139403597,66.1554420406516,71.31012793276409,59.7227490228775,35.235657572879205,31.6625490217967,46.4050500507891,0,0,0,30.065553805679002,42.5201893333857,34.5559610247836,61.6598994774185,53.8551644964454,62.2991818148625,0,0,0,82.62169897196121,82.1277470124767,87.71705994762341,113.160066312397,82.70753950717081,69.5252003038009
ARABRr,1.41733023823405,1.22049767702286,0.795090297388686,0,0,0,0.9302562096097672,1.5392681321211,1.47448786110021,1.08367326546039,1.9249245940742497,2.58964616837082,0,0,0,1.3780074884589195,0.6466632650393771,0.485534389148279,26.671287454744306,41.7979903627617,34.5830232197968,0.495578868816867,0.92245722486649,0.7432271033384609,0,0,0,1.2172855459298602,0.32050671657219,0.868842439499501,2.8340542542081804,6.04618453707145,6.337917757059129,0,0,0,0.18561495980872306,0.23226625805638895,0.0,13.2265938079104,7.474570994385719,5.37932507612487
ARBabc,22.22086386047998,14.670247699440504,17.04811931200674,0,0,0,39.324270869661646,14.289402137960678,26.46237996057997,4.572241950663917,4.138286660444189,4.195500390862237,0,0,0,13.61825534076748,9.965711225085634,7.062154924922523,3.217735114590961,3.265410598523114,3.7639365976212398,17.41506700604284,24.06229057669272,42.01088174059792,0,0,0,13.85485694623917,24.86169191436359,27.698498693071002,11.25253530570688,9.67957678927338,16.214746737613112,0,0,0,29.581046800292732,25.51262187103819,36.359955530651085,29.862484660256825,21.30955583171914,15.52179488487531
ARBabcpp,21.452597338449227,14.617294814715265,16.479220239985636,0,0,0,41.246455427591656,13.20666244390336,26.072797532591427,4.879230201244126,4.217455400144457,4.513863501464034,0,0,0,15.641842752529518,9.848232805896336,6.853710627970608,5.802380719578231,4.46067784467904,4.498847209449831,17.0688497479717,22.891166256218074,39.58555262618494,0,0,0,13.824592176056182,24.68701388127556,27.436529629972043,10.432668158541372,9.010857876447528,15.094939314881305,0,0,0,29.529506657585014,25.981918043801354,34.71372299374869,29.059700892007957,20.101749537940222,16.03381622940138
ARBt2r,5.26377645094318,4.13960529005638,4.3247524226147895,0,0,0,7.9482415750031805,8.71991594960105,6.968188617871579,6.13660032178414,5.05969514945693,6.03239210674759,0,0,0,7.3549629518755495,4.93281916985454,3.9521054504706,6.7580745146643295,5.8244391850421,6.75527171244245,7.07416918527668,8.49559813158361,9.22018091618796,0,0,0,11.481497195456559,4.63948428717716,7.49867841077085,10.097270048290259,9.798757076652889,10.385941596284361,0,0,0,5.294418836024851,9.192788841808069,13.330229343951519,13.1977624817753,13.091389301268439,10.201130904726302
ARBt3ipp,18.72004663077483,23.5883072992916,18.92485825519362,0,0,0,15.10088091682455,32.114578570270496,18.18687865206952,16.86667460451436,16.117719203167972,32.59619918356833,0,0,0,45.7735356153399,38.8878806135244,43.9314859039186,29.45279087387506,30.95375215816668,40.57158296269669,25.713640170509102,27.147205178053802,21.96642492659842,0,0,0,16.50210196243104,20.541165388827608,19.88558325718444,22.8692828836287,18.40102934681775,26.7902117782465,0,0,0,17.51840376548439,14.61451880178471,13.288181321771242,90.8722738238072,70.6522307721045,67.2264894757248
ARBTpts,198.06776863508,163.261023767321,195.593565352,0,0,0,539.778317902976,85.0749962589352,544.585039596928,349.516695993321,207.811776879418,373.42977541610804,0,0,0,107.196327431292,152.911667297746,119.44228546923401,127.58744639166001,298.022379781323,283.343393025871,179.324328719118,109.78921838201401,194.59809071410402,0,0,0,179.983327755729,511.180413880695,382.76499042583396,140.731036966109,82.404014361088,97.6590399290048,0,0,0,462.3517126419111,296.486693377052,261.341640140246,277.385206716119,265.333650455586,305.294232718152
ARGabc,426.9114201912004,231.40247339922308,168.83210556308433,0,0,0,410.7198236030336,509.26761556266814,242.4937854701934,283.51813965827955,198.98969385712405,220.68919496181658,0,0,0,316.8997624581249,259.9887884731158,220.65640965816098,106.94004165886491,114.90314776365958,110.62382985542061,186.29217601332704,394.2219635661616,316.0530567742377,0,0,0,274.3057467638326,176.2377062059077,230.17636543091862,114.08842112377984,93.69634195474592,121.15152467444024,0,0,0,213.78729340422097,237.01169213076508,228.12885110387853,65.5846994773814,75.2317184630412,68.21431757314646
ARGabcpp,1822.2972072194566,1026.446201831585,1154.9718486481092,0,0,0,1864.8627352126746,1456.2527691798373,1335.1926193470317,4781.367166716162,2412.9512369664462,2879.615351248734,0,0,0,1350.4523646822886,1032.093903946957,1022.6459281940105,832.3296288224342,681.6052971741333,748.4924152160575,826.1867423422054,1771.1414139512692,1562.3589325356024,0,0,0,1177.9537684497109,773.8561297195422,998.1423152477607,988.9039694123971,783.1533266634829,1518.6949007103194,0,0,0,2367.6697766647667,3602.3982239299853,4061.082647402389,732.4182840442112,818.4868668948325,782.2053330562939
ARGAGMt7pp,4.23899537681832,3.64317293136171,4.855044134779219,0,0,0,5.5992564235559295,4.34293508705595,7.020692373833032,26.587014897941298,27.1249128975457,28.9021038691392,0,0,0,3.2681316315314595,3.45511870112826,4.5001565536655495,5.28078122537543,5.189770274296151,4.79940067521115,4.5797438529277095,5.259179374896911,4.37626890661404,0,0,0,5.9730160328235185,5.76646659836921,6.82122263060478,3.8937441057816704,3.9096855088290097,4.6648649329907315,0,0,0,11.900878002808499,12.156710152516599,11.327959448087801,32.5179437180893,15.951352040271402,17.1570399167088
ARGDr,264.812131292059,251.7436187072973,239.1993001849844,0,0,0,230.26108636306984,184.1387557004387,209.78097684136088,301.49807946052,323.23758807988577,280.6082671077489,0,0,0,228.34792195183388,257.7008855101793,223.68468218498182,143.47463725799068,200.1129476717825,158.35106312376726,117.67154930896423,90.98851895415099,123.95955377565917,0,0,0,85.42362325337632,117.55490317988414,93.898603317534,105.71734910266463,116.4049762176196,97.64588674011353,0,0,0,240.95124364335908,242.4654993572529,230.35665142014503,55.68439261214202,63.21719962677881,69.5055335360255
ARGN_1,6.17551032373409,5.79736396585858,7.50918614200426,0,0,0,8.74440837033181,2.40510645643921,13.761886703601999,53.533459313743286,66.1137562503194,53.392410706704204,0,0,0,1.55025842451629,3.1255391143569904,2.26582714935864,8.77344982063957,7.017180863821322,5.23985200299952,7.185893597844571,4.5463963225562685,4.830976171700001,0,0,0,8.41955835934817,8.01266791430475,8.25400317524526,4.8178922321539,6.6086203079618215,3.5650787383457594,0,0,0,29.6055860894912,25.549288386202804,22.3538863480721,5.269970970339308,3.64830250916446,6.05174071064048
ARGSL,458.166992618238,464.57063584320997,383.58641667986177,0,0,0,222.391186750098,548.517815458584,193.55765836248509,217.8503997487971,200.6303188785705,200.29675758766902,0,0,0,571.485465092124,483.1304819497295,461.5822571997337,499.140553543532,544.130376529108,433.599604282885,375.5923481828283,455.22161407588993,399.1166739943348,0,0,0,261.33396918333057,305.040144576056,246.40667550525998,408.9259407690477,407.576449335249,434.9291409550747,0,0,0,108.37967553952794,83.56788486874488,67.97601225598824,330.0327276049039,324.9799169225329,294.5330040224291
ARGSS,609.486912052422,653.2646177846799,702.313225511456,0,0,0,315.537407248148,675.101771463731,279.0655917213,98.0089048499832,101.014411617871,103.50630385049601,0,0,0,852.801656518335,710.34419990135,769.0338529204248,301.960533344097,430.164158342331,405.46542664944604,661.1748389393721,773.2554488996609,621.684209543543,0,0,0,428.086745626028,398.447476754182,352.611847191669,507.484648453544,429.00273283086,533.1194418749578,0,0,0,185.28121862483002,139.74190719930598,143.814945798098,396.743857227474,387.150515696772,408.800734472834
ARGt2r,887.7619921044418,671.799012883817,887.5189486825793,0,0,0,681.8875355219081,535.4775289005205,709.1196154183401,1796.5570382880462,1521.0819814085967,1357.575818845799,0,0,0,542.0447558339905,611.0359767804073,646.9687404767839,317.54927562780443,396.7066076344869,346.1020157655813,1169.7972155284508,839.9881059639914,980.9693386862066,0,0,0,837.2507749150169,845.212888288777,766.0937597715716,639.8779857354452,580.8027847369868,674.891235756494,0,0,0,2954.4251701144285,2615.951431157386,2162.273953940565,294.12413788630886,322.33329618579626,382.7210676015151
ARGt3pp,9.97690670361753,8.41626237113137,7.8544739434691,0,0,0,12.655268543748901,7.93505766753612,9.12571922169441,9.634773697117,6.02724759469194,6.36386827098743,0,0,0,14.022977899504001,11.0831507391156,13.1758123048419,5.92074030607771,6.6179720482818905,7.184458773468631,3.98143023422364,5.78758150381126,6.36907836352417,0,0,0,10.431518169866699,6.52312652982857,11.966043089281301,7.791887922417329,7.22968285836025,7.77916741650337,0,0,0,9.04668438010106,9.20561725150949,8.02786379910779,69.4017871914435,39.842660754899896,46.8983945525659
ARGt5r,11.9270209096988,13.438232262690699,13.7637117914974,0,0,0,13.5201557544399,16.736188872069302,8.74874214449161,4.653376070917719,3.4236932742633903,6.37353375482614,0,0,0,16.1207670470412,16.1387923799839,14.4340745930771,12.8477543227122,12.4291590152702,12.8078779691436,103.67440865423201,143.209073558019,163.50167588174102,0,0,0,229.635757853787,143.62721195743,207.043120699846,134.906249035509,115.957794422836,142.765094006136,0,0,0,176.780463812252,236.93909908084095,298.90843706404,137.09773492422,127.758487731481,121.25452725792401
ARUH,24.7240386601858,33.9253150594688,24.918064480630804,0,0,0,25.0411190053474,30.175356382655398,27.099832864424,24.6050021725125,34.832908979265,31.3187331671117,0,0,0,32.9275739989166,35.318991167088896,30.117518331316198,37.5815597205885,31.0059202548601,32.461724122483695,30.208897096089895,33.0054218912019,26.675430059575,0,0,0,28.9683903498073,34.2601895650451,30.457601171901,33.0952225353147,35.052247099156396,30.4435228558985,0,0,0,31.1374823935916,24.2841541509623,25.809462499302697,32.491903322719494,30.2014852700841,24.891738380373102
ASAD,452.746982971631,455.48952190616404,562.193951454625,0,0,0,342.378061899199,539.5307904171959,283.217315437994,145.27071342962,155.185709502468,133.16779712386298,0,0,0,744.898874968075,618.5755542725341,606.813823348404,499.129756944806,629.250148907028,629.3160162871679,577.303939818627,573.3388561972461,522.948991541393,0,0,0,397.085003575411,387.510364652266,379.327246374073,457.696820129789,483.14497713431,544.00826256612,0,0,0,228.8330589282,184.37922442306095,208.395432262664,549.454274366523,454.373616239697,462.463741103323
ASNN,96.3043460944047,173.3040041064939,121.78183468054506,0,0,0,49.318210461480774,79.23447049069013,46.56581998303644,23.181632840753046,24.055048762913952,25.015293357665875,0,0,0,117.10771662854967,122.16345437517553,118.36285507135017,28.029343620244106,35.84574214115163,32.701535302528775,66.08368169703475,97.87844941514022,60.62278493732877,0,0,0,41.56762298871475,42.907021146667496,39.299750605174296,61.15849359139544,58.1122049927883,66.9740576083161,0,0,0,19.47778876241332,18.383148408766335,16.717810179272593,25.769553452194078,29.149283348562015,31.869659465489296
ASNNpp,76.5613880561743,149.660565271926,106.44861026819001,0,0,0,30.252293201057,53.717468940866794,29.9064948914845,11.137636105013303,12.151895140933304,12.618424390942199,0,0,0,90.1022906106671,95.2290136322065,91.98284015000358,6.1908187666415895,9.243188216781087,9.00237097525043,48.9384132956656,81.3643095913793,43.665674690702495,0,0,0,24.2748010809701,21.3868219708802,19.7062141652363,38.2569809228257,32.030171098059895,40.6106182495704,0,0,0,7.8300679647466,7.48213052651552,6.3427380535300895,6.6574390556199585,9.96436683417069,11.4608058525853
ASNS1,225.3292375165633,257.44317762192384,226.9901296651175,0,0,0,171.3624781767227,382.1116374710121,144.0103110825103,158.1386205532452,166.0036353916286,167.4931278950117,0,0,0,378.3888206217007,304.3491138308675,281.8768406731447,178.2183216335298,196.07646429558642,217.6289788716464,232.52311853109356,273.696303043756,234.2278259231342,0,0,0,184.9551599118414,180.5799845890217,163.80395642423701,247.03126745451942,244.21956767151488,273.8279238015384,0,0,0,98.2979925712585,80.70759139006299,86.48740374434949,191.2319592865238,167.8818235228386,153.66917950298222
ASNS2,76.5613880561743,149.660565271926,106.44861026819001,0,0,0,30.252293201057,53.717468940866794,29.9064948914845,11.137636105013303,12.151895140933304,12.618424390942199,0,0,0,90.1022906106671,95.2290136322065,91.98284015000358,6.1908187666415895,9.243188216781087,9.00237097525043,48.9384132956656,81.3643095913793,43.665674690702495,0,0,0,24.2748010809701,21.3868219708802,19.7062141652363,38.2569809228257,32.030171098059895,40.6106182495704,0,0,0,7.8300679647466,7.48213052651552,6.3427380535300895,6.6574390556199585,9.96436683417069,11.4608058525853
