OPAG_07542,1639.746768
OPAG_07543,1654.729226
OPAG_07544,1547.3549449999998
OPAG_07545,198.1013862
OPAG_07546,357.0819105
OPAG_07547,83.23587656
OPAG_07548,30.79727433
OPAG_07549,42.45029705
OPAG_07550,11843.63288
OPAG_09250,624.2690742000001
OPAG_07553,273.0136751
OPAG_07554,124.0214561
OPAG_07555,226.40158430000002
OPAG_07556,176.46005830000001
OPAG_07557,9954.178478
OPAG_07558,3368.555925
Pd630_LPD00018,89.89474669
Pd630_LPD00019,183.9512872
OPAG_07559,85.73295286
OPAG_07560,846.5088645999999
OPAG_07561,496.9181831
OPAG_07562,635.0897382
OPAG_07563,4848.48981
OPAG_07564,3733.9614229999997
OPAG_07565,553.5185791
OPAG_07566,217.2456378
OPAG_07567,779.0878046
OPAG_07568,806.5556439
OPAG_07569,511.9006409
OPAG_07570,2874.967176
OPAG_07571,1053.7661970000001
OPAG_07572,620.1072803999999
OPAG_07573,1694.682447
OPAG_07574,2790.898941
OPAG_07575,884.7973678999999
#VALUE!,269.6842401
OPAG_07577,5343.743275
Pd630_LPD00039,159.812883
OPAG_07579,69.91813631
OPAG_07580,2631.9184170000003
OPAG_07581,547.6920677999999
OPAG_07582,581.8187772000001
OPAG_07583,298.8167969
OPAG_07584,193.1072336
OPAG_07585,166.4717531
OPAG_07586,69.08577755
OPAG_07588,44.94737334
OPAG_07589,29.96491556
OPAG_07590,134.84212
OPAG_07591,21.64132791
OPAG_07592,99.05069311
#VALUE!,1464.1190689999999
OPAG_07594,8540.000935
OPAG_07595,1861.1542
OPAG_07596,15500.184930000001
OPAG_07597,387.04682599999995
OPAG_07598,137.33919630000003
OPAG_07599,359.57898680000005
OPAG_07600,476.10921389999993
OPAG_07601,1042.945533
OPAG_07602,702.5107982000001
OPAG_07603,4894.269542
OPAG_07604,3141.321981
OPAG_07605,531.0448925
OPAG_07606,82.40351779999999
OPAG_07607,146.4951428
OPAG_07608,397.03513119999997
OPAG_07609,347.925964
OPAG_07610,7815.016451
OPAG_07611,149.82457780000001
OPAG_07612,5092.370928
OPAG_07613,1112.86367
OPAG_07614,8748.090627
OPAG_07615,4822.686688000001
OPAG_07616,2105.8676769999997
OPAG_07617,1731.3062329999998
OPAG_07618,4665.370881
OPAG_07619,214.74856150000002
OPAG_07620,277.175469
OPAG_06946,551.0215028
OPAG_08485,44.94737334
OPAG_09106,1319.288644
OPAG_07877,577.6569833
OPAG_07878,1638.0820509999999
OPAG_07879,9433.121890999999
OPAG_07880,277.175469
OPAG_07881,359.57898680000005
OPAG_07882,3500.900968
OPAG_07883,6424.977312
OPAG_07884,451.138451
OPAG_07885,272.1813164
OPAG_07886,163.97467680000003
OPAG_07887,2845.002261
OPAG_07888,2616.935959
OPAG_07889,182.2865697
OPAG_07890,1328.44459
OPAG_07891,5382.031779
OPAG_07892,3392.694329
OPAG_07893,4781.901109
OPAG_07894,1015.4776939999999
OPAG_07895,6851.145
OPAG_07896,3817.1972990000004
OPAG_07897,8738.102322
OPAG_07898,352.0877579
OPAG_07899,4.161793828
OPAG_07900,8.323587656
OPAG_07901,1.664717531
OPAG_07902,0.8323587659999999
OPAG_07903,0.8323587659999999
OPAG_07904,2.497076297
OPAG_07905,4.994152594
OPAG_07906,19.97661038
OPAG_07907,4.994152594
OPAG_07908,11.65302272
OPAG_07909,451.138451
OPAG_07910,133.1774025
OPAG_07911,160.6452418
OPAG_07912,109.0389983
OPAG_07913,87.39767039
OPAG_07914,78.24172397
OPAG_07915,118.1949447
OPAG_07916,60.76218989
OPAG_07917,21.64132791
OPAG_07918,44.94737334
OPAG_07919,9.988305188
OPAG_07920,5.8265113589999995
OPAG_07921,3.329435063
OPAG_07922,31.62963309
OPAG_07923,94.05654052
OPAG_07924,1117.0254630000002
OPAG_07925,28.30019803
OPAG_07926,0.8323587659999999
#VALUE!,15.81481655
OPAG_07928,20.80896914
OPAG_07929,19.14425161
OPAG_07930,9.988305188
OPAG_07931,211.4191265
OPAG_07932,745.793454
OPAG_07933,484.4328016
OPAG_07934,786.5790335
OPAG_07935,148.15986030000002
#VALUE!,3.329435063
OPAG_09260,200.5984625
OPAG_07938,9.988305188
OPAG_07939,4.994152594
OPAG_07940,1.664717531
OPAG_07941,6.658870125
OPAG_07942,53.270961
OPAG_07943,109.0389983
OPAG_07944,325.45227739999996
OPAG_07945,117.36258600000001
#VALUE!,196.43666869999998
#VALUE!,72.41521261
OPAG_07948,46.61209088
OPAG_07949,163.97467680000003
#VALUE!,2060.9203039999998
OPAG_07951,21032.04129
OPAG_07952,514.3977172
OPAG_07953,956.3802217
OPAG_07954,331.2787887
OPAG_07955,31.62963309
OPAG_07956,211.4191265
OPAG_07957,24.97076297
OPAG_07958,13.31774025
OPAG_07959,0.8323587659999999
#VALUE!,0.0
OPAG_07960,34.95906816
OPAG_07961,44.94737334
OPAG_07962,38.28850322
OPAG_07963,193.1072336
OPAG_07965,1484.095679
OPAG_07966,1459.124916
OPAG_07967,7692.659712000001
OPAG_07968,118.1949447
OPAG_07969,36.62378569
OPAG_07970,3.329435063
OPAG_07971,2.497076297
OPAG_07972,5.8265113589999995
OPAG_07973,30.79727433
OPAG_07974,11.65302272
OPAG_07975,39.12086198
OPAG_07976,311.30217830000004
OPAG_07977,11.65302272
OPAG_07978,154.8187304
OPAG_07979,1021.304205
OPAG_07980,1864.483635
OPAG_07981,5.8265113589999995
OPAG_07982,35.79142692
OPAG_07983,32.46199186
OPAG_07984,9.988305188
OPAG_07985,21.64132791
OPAG_07986,51.60624347
