Line Name,Measurement Type,Time,Value,Units
PVHG6-P-R2,"Pd630_LPD00375	",21,0.802910431,RPKM
PVHG6-P-R2,"Pd630_LPD00376	",21,2.734330145,RPKM
PVHG6-P-R2,"Pd630_LPD00377	",21,103.107663,RPKM
PVHG6-P-R2,"Pd630_LPD00378	",21,56.52078854,RPKM
PVHG6-P-R2,"Pd630_LPD00379	",21,17.05526542,RPKM
PVHG6-P-R2,"Pd630_LPD00380	",21,3.415144367,RPKM
PVHG6-P-R2,"Pd630_LPD00381	",21,42.66303425,RPKM
PVHG6-P-R2,"Pd630_LPD00382	",21,35.8795789,RPKM
PVHG6-P-R2,"Pd630_LPD00383	",21,52.2027102,RPKM
PVHG6-P-R2,"Pd630_LPD00384	",21,55.08937689,RPKM
PVHG6-P-R2,"Pd630_LPD00385	",21,36.24699691,RPKM
PVHG6-P-R2,"Pd630_LPD00386	",21,206.8451959,RPKM
PVHG6-P-R2,"Pd630_LPD00387	",21,49.20804429,RPKM
PVHG6-P-R2,"Pd630_LPD00388	",21,17.2286736,RPKM
PVHG6-P-R2,"Pd630_LPD00389	",21,30.67500184,RPKM
PVHG6-P-R2,"Pd630_LPD00390	",21,69.14281993,RPKM
PVHG6-P-R2,"Pd630_LPD00391	",21,10.56588597,RPKM
PVHG6-P-R2,"Pd630_LPD00392	",21,8.108703187,RPKM
PVHG6-P-R2,"Pd630_LPD00393	",21,8.143805799,RPKM
PVHG6-P-R2,"Pd630_LPD00394	",21,15.65388073,RPKM
PVHG6-P-R2,"Pd630_LPD00395	",21,38.60576293,RPKM
PVHG6-P-R2,"Pd630_LPD00396	",21,58.46419674,RPKM
PVHG6-P-R2,"Pd630_LPD00397	",21,1.400163102,RPKM
PVHG6-P-R2,"Pd630_LPD00398	",21,0.630604431,RPKM
PVHG6-P-R2,"Pd630_LPD00399	",21,1.390405868,RPKM
PVHG6-P-R2,"Pd630_LPD00400	",21,3.167035588,RPKM
PVHG6-P-R2,"Pd630_LPD00401	",21,66.21083777,RPKM
PVHG6-P-R2,"Pd630_LPD00402	",21,4992.603213,RPKM
PVHG6-P-R2,"Pd630_LPD00403	",21,87.88523758,RPKM
PVHG6-P-R2,"Pd630_LPD00404	",21,43.39952789,RPKM
PVHG6-P-R2,"Pd630_LPD00405	",21,173.6657996,RPKM
PVHG6-P-R2,"Pd630_LPD00406	",21,31.06131058,RPKM
PVHG6-P-R2,"Pd630_LPD00407	",21,10.3929074,RPKM
PVHG6-P-R2,"Pd630_LPD00408	",21,21.96752711,RPKM
PVHG6-P-R2,"Pd630_LPD00409	",21,335.9936847,RPKM
PVHG6-P-R2,"Pd630_LPD00410	",21,55.63628865,RPKM
PVHG6-P-R2,"Pd630_LPD00411	",21,45.45124047,RPKM
PVHG6-P-R2,"Pd630_LPD00412	",21,61.10399288,RPKM
PVHG6-P-R2,"Pd630_LPD00413	",21,222.8775755,RPKM
