Line Name,Measurement Type,Time,Value,Units
PVHG6-P-R1,"Pd630_LPD00001	",21,67.32605145,RPKM
PVHG6-P-R1,"Pd630_LPD00087	",21,6.008588849,RPKM
PVHG6-P-R1,"Pd630_LPD00088	",21,29.32461057,RPKM
PVHG6-P-R1,"Pd630_LPD00089	",21,6.627413614,RPKM
PVHG6-P-R1,"Pd630_LPD00090	",21,17.89023447,RPKM
PVHG6-P-R1,"Pd630_LPD00091	",21,23.0497547,RPKM
PVHG6-P-R1,"Pd630_LPD00092	",21,9.928772737,RPKM
PVHG6-P-R1,"Pd630_LPD00093	",21,5.788241036,RPKM
PVHG6-P-R1,"Pd630_LPD00094	",21,11.54805386,RPKM
PVHG6-P-R1,"Pd630_LPD00095	",21,5.455417177,RPKM
PVHG6-P-R1,"Pd630_LPD00096	",21,2.970538307,RPKM
PVHG6-P-R1,"Pd630_LPD00097	",21,1.056455182,RPKM
PVHG6-P-R1,"Pd630_LPD00098	",21,1.642098816,RPKM
PVHG6-P-R1,"Pd630_LPD00099	",21,7.123553226,RPKM
PVHG6-P-R1,"Pd630_LPD00100	",21,19.31009434,RPKM
PVHG6-P-R1,"Pd630_LPD00101	",21,8.442319794,RPKM
PVHG6-P-R1,"Pd630_LPD00102	",21,24.42348305,RPKM
PVHG6-P-R1,"Pd630_LPD00103	",21,16.18640261,RPKM
PVHG6-P-R1,"Pd630_LPD00104	",21,6.338731093,RPKM
PVHG6-P-R1,"Pd630_LPD00105	",21,0.136347555,RPKM
PVHG6-P-R1,"Pd630_LPD00106	",21,0,RPKM
PVHG6-P-R1,"Pd630_LPD00107	",21,0.133456794,RPKM
PVHG6-P-R1,"Pd630_LPD00108	",21,0.144153713,RPKM
PVHG6-P-R1,"Pd630_LPD00109	",21,0,RPKM
PVHG6-P-R1,"Pd630_LPD00110	",21,0.149281711,RPKM
PVHG6-P-R1,"Pd630_LPD00111	",21,0,RPKM
PVHG6-P-R1,"Pd630_LPD00112	",21,0.425318387,RPKM
PVHG6-P-R1,"Pd630_LPD00113	",21,2.474844084,RPKM
PVHG6-P-R1,"Pd630_LPD00114	",21,1.48596483,RPKM
PVHG6-P-R1,"Pd630_LPD00115	",21,1.39452084,RPKM
PVHG6-P-R1,"Pd630_LPD00116	",21,5.155313196,RPKM
PVHG6-P-R1,"Pd630_LPD00117	",21,7.322420229,RPKM
PVHG6-P-R1,"Pd630_LPD00118	",21,8.651762924,RPKM
PVHG6-P-R1,"Pd630_LPD00119	",21,7.312278373,RPKM
PVHG6-P-R1,"Pd630_LPD00120	",21,12.22626779,RPKM
PVHG6-P-R1,"Pd630_LPD00121	",21,7.927774236,RPKM
PVHG6-P-R1,"Pd630_LPD00122	",21,13.6878304,RPKM
PVHG6-P-R1,"Pd630_LPD00123	",21,6.802980808,RPKM
PVHG6-P-R1,"Pd630_LPD00124	",21,0.798483568,RPKM
PVHG6-P-R1,"Pd630_LPD00125	",21,8.844468938,RPKM
PVHG6-P-R1,"Pd630_LPD00126	",21,0.6456115,RPKM
PVHG6-P-R1,"Pd630_LPD00127	",21,0.91670565,RPKM
PVHG6-P-R1,"Pd630_LPD00128	",21,0.583293788,RPKM
PVHG6-P-R1,"Pd630_LPD00129	",21,1.000697825,RPKM
PVHG6-P-R1,"Pd630_LPD00130	",21,2.570615424,RPKM
PVHG6-P-R1,"Pd630_LPD00131	",21,12.19218514,RPKM
PVHG6-P-R1,"Pd630_LPD00132	",21,0.587833039,RPKM
PVHG6-P-R1,"Pd630_LPD00133	",21,0.95214133,RPKM
PVHG6-P-R1,"Pd630_LPD00136	",21,6.515932042,RPKM
PVHG6-P-R1,"Pd630_LPD00137	",21,6.594460324,RPKM
PVHG6-P-R1,"Pd630_LPD00138	",21,2.890429038,RPKM
PVHG6-P-R1,"Pd630_LPD00139	",21,21.70393955,RPKM
PVHG6-P-R1,"Pd630_LPD00140	",21,7.13107248,RPKM
PVHG6-P-R1,"Pd630_LPD00141	",21,1.906571462,RPKM
PVHG6-P-R1,"Pd630_LPD00142	",21,29.3507105,RPKM
PVHG6-P-R1,"Pd630_LPD00143	",21,3.055939082,RPKM
PVHG6-P-R1,"Pd630_LPD00145	",21,3.776827276,RPKM
PVHG6-P-R1,"Pd630_LPD00146	",21,0.359014,RPKM
PVHG6-P-R1,"Pd630_LPD00147	",21,1.358570963,RPKM
PVHG6-P-R1,"Pd630_LPD00148	",21,0.599496393,RPKM
PVHG6-P-R1,"Pd630_LPD00149	",21,3.093091304,RPKM
PVHG6-P-R1,"Pd630_LPD00150	",21,1.215530618,RPKM
PVHG6-P-R1,"Pd630_LPD00151	",21,2.308061113,RPKM
PVHG6-P-R1,"Pd630_LPD00152	",21,4.666350303,RPKM
PVHG6-P-R1,"Pd630_LPD00153	",21,2.450613118,RPKM
PVHG6-P-R1,"Pd630_LPD00157	",21,1.98780383,RPKM
PVHG6-P-R1,"Pd630_LPD00158	",21,2.628204548,RPKM
PVHG6-P-R1,"Pd630_LPD00160	",21,11.9183462,RPKM
PVHG6-P-R1,"Pd630_LPD00161	",21,42.85246333,RPKM
PVHG6-P-R1,"Pd630_LPD00162	",21,19.62107829,RPKM
PVHG6-P-R1,"Pd630_LPD00163	",21,22.12854748,RPKM
PVHG6-P-R1,"Pd630_LPD00164	",21,1.766444829,RPKM
PVHG6-P-R1,"Pd630_LPD00165	",21,20.29340029,RPKM
PVHG6-P-R1,"Pd630_LPD00166	",21,1.753266047,RPKM
PVHG6-P-R1,"Pd630_LPD00167	",21,2.39039701,RPKM
PVHG6-P-R1,"Pd630_LPD00168	",21,1.336930009,RPKM
PVHG6-P-R1,"Pd630_LPD00169	",21,4.768721308,RPKM
PVHG6-P-R1,"Pd630_LPD00170	",21,13.32997862,RPKM
PVHG6-P-R1,"Pd630_LPD00171	",21,1.51073091,RPKM
PVHG6-P-R1,"Pd630_LPD00172	",21,6.617517877,RPKM
PVHG6-P-R1,"Pd630_LPD00174	",21,44.96222948,RPKM
PVHG6-P-R1,"Pd630_LPD00175	",21,192.1255614,RPKM
PVHG6-P-R1,"Pd630_LPD00176	",21,157.1571994,RPKM
PVHG6-P-R1,"Pd630_LPD00177	",21,10.58923535,RPKM
PVHG6-P-R1,"Pd630_LPD00178	",21,2.221663104,RPKM
PVHG6-P-R1,"Pd630_LPD00179	",21,0.622553947,RPKM
PVHG6-P-R1,"Pd630_LPD00180	",21,0.790131229,RPKM
PVHG6-P-R1,"Pd630_LPD00181	",21,1.074706949,RPKM
PVHG6-P-R1,"Pd630_LPD00182	",21,3.486302101,RPKM
PVHG6-P-R1,"Pd630_LPD00183	",21,1.408027713,RPKM
PVHG6-P-R1,"Pd630_LPD00184	",21,2.355259771,RPKM
PVHG6-P-R1,"Pd630_LPD00185	",21,30.14687243,RPKM
PVHG6-P-R1,"Pd630_LPD00186	",21,1.478473311,RPKM
PVHG6-P-R1,"Pd630_LPD00187	",21,2.846854731,RPKM
PVHG6-P-R1,"Pd630_LPD00188	",21,10.68107261,RPKM
PVHG6-P-R1,"Pd630_LPD00189	",21,30.53605032,RPKM
PVHG6-P-R1,"Pd630_LPD00190	",21,1.573678032,RPKM
PVHG6-P-R1,"Pd630_LPD00191	",21,2.195829812,RPKM
PVHG6-P-R1,"Pd630_LPD00192	",21,2.686105606,RPKM
PVHG6-P-R1,"Pd630_LPD00193	",21,1.658741709,RPKM
PVHG6-P-R1,"Pd630_LPD00194	",21,3.765416922,RPKM
PVHG6-P-R1,"Pd630_LPD00195	",21,47.16682912,RPKM
PVHG6-P-R1,"Pd630_LPD00196	",21,9.59518281,RPKM
PVHG6-P-R1,"Pd630_LPD00198	",21,4.760706651,RPKM
PVHG6-P-R1,"Pd630_LPD00200	",21,9.661651172,RPKM
PVHG6-P-R1,"Pd630_LPD00201	",21,13.8853944,RPKM
PVHG6-P-R1,"Pd630_LPD00202	",21,0.55002339,RPKM
PVHG6-P-R1,"Pd630_LPD00204	",21,5.830891234,RPKM
PVHG6-P-R1,"Pd630_LPD00205	",21,3.349479847,RPKM
PVHG6-P-R1,"Pd630_LPD00206	",21,2.954660794,RPKM
PVHG6-P-R1,"Pd630_LPD00207	",21,3.495792942,RPKM
PVHG6-P-R1,"Pd630_LPD00208	",21,2.460822305,RPKM
PVHG6-P-R1,"Pd630_LPD00209	",21,5.168289957,RPKM
PVHG6-P-R1,"Pd630_LPD00210	",21,5.34282883,RPKM
PVHG6-P-R1,"Pd630_LPD00211	",21,4.377117704,RPKM
PVHG6-P-R1,"Pd630_LPD00212	",21,1.020764129,RPKM
PVHG6-P-R1,"Pd630_LPD00213	",21,1.683265638,RPKM
PVHG6-P-R1,"Pd630_LPD00214	",21,3.513327699,RPKM
PVHG6-P-R1,"Pd630_LPD00215	",21,6.804205798,RPKM
PVHG6-P-R1,"Pd630_LPD00216	",21,56.89765767,RPKM
PVHG6-P-R1,"Pd630_LPD00217	",21,7.337835851,RPKM
PVHG6-P-R1,"Pd630_LPD00218	",21,19.20972494,RPKM
PVHG6-P-R1,"Pd630_LPD00220	",21,1.533029522,RPKM
PVHG6-P-R1,"Pd630_LPD00221	",21,7.729320937,RPKM
PVHG6-P-R1,"Pd630_LPD00222	",21,3.478656702,RPKM
PVHG6-P-R1,"Pd630_LPD00223	",21,7.371131301,RPKM
PVHG6-P-R1,"Pd630_LPD00224	",21,32.19295631,RPKM
PVHG6-P-R1,"Pd630_LPD00225	",21,2.708481712,RPKM
PVHG6-P-R1,"Pd630_LPD00226	",21,0.370277184,RPKM
PVHG6-P-R1,"Pd630_LPD00227	",21,9.031543487,RPKM
PVHG6-P-R1,"Pd630_LPD00228	",21,2.626740775,RPKM
PVHG6-P-R1,"Pd630_LPD00229	",21,30.98178625,RPKM
PVHG6-P-R1,"Pd630_LPD00230	",21,2.879933653,RPKM
PVHG6-P-R1,"Pd630_LPD00231	",21,0.622065669,RPKM
PVHG6-P-R1,"Pd630_LPD00232	",21,0.826439229,RPKM
PVHG6-P-R1,"Pd630_LPD00233	",21,10.92094634,RPKM
PVHG6-P-R1,"Pd630_LPD00234	",21,2.168513269,RPKM
PVHG6-P-R1,"Pd630_LPD00235	",21,58.09120049,RPKM
PVHG6-P-R1,"Pd630_LPD00236	",21,2.261573219,RPKM
PVHG6-P-R1,"Pd630_LPD00239	",21,2.203149244,RPKM
PVHG6-P-R1,"Pd630_LPD00240	",21,3.611934609,RPKM
PVHG6-P-R1,"Pd630_LPD00241	",21,7.269949217,RPKM
PVHG6-P-R1,"Pd630_LPD00242	",21,25.9763686,RPKM
PVHG6-P-R1,"Pd630_LPD00243	",21,6.042923642,RPKM
PVHG6-P-R1,"Pd630_LPD00244	",21,4.443326207,RPKM
PVHG6-P-R1,"Pd630_LPD00245	",21,2.803113994,RPKM
PVHG6-P-R1,"Pd630_LPD00246	",21,11.28707002,RPKM
PVHG6-P-R1,"Pd630_LPD00247	",21,41.59290798,RPKM
PVHG6-P-R1,"Pd630_LPD00248	",21,45.32192731,RPKM
PVHG6-P-R1,"Pd630_LPD00249	",21,92.27707724,RPKM
PVHG6-P-R1,"Pd630_LPD00250	",21,12.11435164,RPKM
PVHG6-P-R1,"Pd630_LPD00251	",21,20.110379,RPKM
PVHG6-P-R1,"Pd630_LPD00252	",21,20.66146686,RPKM
PVHG6-P-R1,"Pd630_LPD00253	",21,11.48844799,RPKM
PVHG6-P-R1,"Pd630_LPD00254	",21,5.562768856,RPKM
PVHG6-P-R1,"Pd630_LPD00255	",21,3.529745118,RPKM
PVHG6-P-R1,"Pd630_LPD00256	",21,13.59657819,RPKM
PVHG6-P-R1,"Pd630_LPD00257	",21,2.757683408,RPKM
PVHG6-P-R1,"Pd630_LPD00258	",21,1.798489179,RPKM
PVHG6-P-R1,"Pd630_LPD00259	",21,29.4124602,RPKM
PVHG6-P-R1,"Pd630_LPD00260	",21,1.595842511,RPKM
PVHG6-P-R1,"Pd630_LPD00261	",21,3.616111222,RPKM
PVHG6-P-R1,"Pd630_LPD00262	",21,9.632642044,RPKM
PVHG6-P-R1,"Pd630_LPD00263	",21,3.596978358,RPKM
PVHG6-P-R1,"Pd630_LPD00264	",21,618.818623,RPKM
PVHG6-P-R1,"Pd630_LPD00265	",21,145.4360354,RPKM
PVHG6-P-R1,"Pd630_LPD00266	",21,5.15566898,RPKM
PVHG6-P-R1,"Pd630_LPD00267	",21,30.00479447,RPKM
PVHG6-P-R1,"Pd630_LPD00268	",21,4.517135613,RPKM
PVHG6-P-R1,"Pd630_LPD00269	",21,1.89433343,RPKM
PVHG6-P-R1,"Pd630_LPD00270	",21,14.60950379,RPKM
PVHG6-P-R1,"Pd630_LPD00271	",21,3.525038791,RPKM
PVHG6-P-R1,"Pd630_LPD00272	",21,5.116021012,RPKM
PVHG6-P-R1,"Pd630_LPD00273	",21,3.795806308,RPKM
PVHG6-P-R1,"Pd630_LPD00274	",21,0.599496393,RPKM
PVHG6-P-R1,"Pd630_LPD00275	",21,27.59989163,RPKM
PVHG6-P-R1,"Pd630_LPD00276	",21,10.7607928,RPKM
PVHG6-P-R1,"Pd630_LPD00277	",21,2.236279308,RPKM
PVHG6-P-R1,"Pd630_LPD00278	",21,4.864095735,RPKM
PVHG6-P-R1,"Pd630_LPD00279	",21,10.14670015,RPKM
PVHG6-P-R1,"Pd630_LPD00280	",21,5.078688193,RPKM
PVHG6-P-R1,"Pd630_LPD00281	",21,5.011324218,RPKM
PVHG6-P-R1,"Pd630_LPD00282	",21,5.379783039,RPKM
PVHG6-P-R1,"Pd630_LPD00283	",21,4.184240131,RPKM
PVHG6-P-R1,"Pd630_LPD00284	",21,3.250088754,RPKM
PVHG6-P-R1,"Pd630_LPD00285	",21,2.844472426,RPKM
PVHG6-P-R1,"Pd630_LPD00286	",21,30.92435756,RPKM
PVHG6-P-R1,"Pd630_LPD00287	",21,15.40852846,RPKM
PVHG6-P-R1,"Pd630_LPD00288	",21,23.49364999,RPKM
PVHG6-P-R1,"Pd630_LPD00296	",21,3.853905384,RPKM
PVHG6-P-R1,"Pd630_LPD00297	",21,1.91116561,RPKM
PVHG6-P-R1,"Pd630_LPD00300	",21,47.06856816,RPKM
PVHG6-P-R1,"Pd630_LPD00301	",21,7.683053346,RPKM
PVHG6-P-R1,"Pd630_LPD00302	",21,9.767656749,RPKM
PVHG6-P-R1,"Pd630_LPD00303	",21,9.781710931,RPKM
PVHG6-P-R1,"Pd630_LPD00306	",21,18.64660007,RPKM
PVHG6-P-R1,"Pd630_LPD00308	",21,0.829243514,RPKM
PVHG6-P-R1,"Pd630_LPD00309	",21,1.830605057,RPKM
PVHG6-P-R1,"Pd630_LPD00310	",21,45.96206753,RPKM
PVHG6-P-R1,"Pd630_LPD00312	",21,6.644418356,RPKM
PVHG6-P-R1,"Pd630_LPD00313	",21,4.115773314,RPKM
PVHG6-P-R1,"Pd630_LPD00314	",21,2.475299061,RPKM
PVHG6-P-R1,"Pd630_LPD00315	",21,3.164939058,RPKM
PVHG6-P-R1,"Pd630_LPD00316	",21,5.002420233,RPKM
PVHG6-P-R1,"Pd630_LPD00317	",21,4.966070467,RPKM
PVHG6-P-R1,"Pd630_LPD00318	",21,39.95960599,RPKM
PVHG6-P-R1,"Pd630_LPD00319	",21,0.479292802,RPKM
PVHG6-P-R1,"Pd630_LPD00320	",21,0.82657836,RPKM
PVHG6-P-R1,"Pd630_LPD00321	",21,0.720375775,RPKM
PVHG6-P-R1,"Pd630_LPD00323	",21,0,RPKM
PVHG6-P-R1,"Pd630_LPD00324	",21,1.089469407,RPKM
PVHG6-P-R1,"Pd630_LPD00327	",21,3.090131408,RPKM
PVHG6-P-R1,"Pd630_LPD00328	",21,4.974853133,RPKM
PVHG6-P-R1,"Pd630_LPD00330	",21,0,RPKM
PVHG6-P-R1,"Pd630_LPD00331	",21,10.30043803,RPKM
PVHG6-P-R1,"Pd630_LPD00332	",21,16.84260812,RPKM
PVHG6-P-R1,"Pd630_LPD00333	",21,11.48359645,RPKM
PVHG6-P-R1,"Pd630_LPD00334	",21,0.95314253,RPKM
PVHG6-P-R1,"Pd630_LPD00337	",21,3.472944622,RPKM
PVHG6-P-R1,"Pd630_LPD00338	",21,11.30716808,RPKM
PVHG6-P-R1,"Pd630_LPD00339	",21,31.40283353,RPKM
PVHG6-P-R1,"Pd630_LPD00340	",21,13.0006366,RPKM
PVHG6-P-R1,"Pd630_LPD00341	",21,52.93505946,RPKM
PVHG6-P-R1,"Pd630_LPD00342	",21,6.706515724,RPKM
PVHG6-P-R1,"Pd630_LPD00343	",21,5.311163357,RPKM
PVHG6-P-R1,"Pd630_LPD00344	",21,33.13412887,RPKM
PVHG6-P-R1,"Pd630_LPD00345	",21,10.35130439,RPKM
PVHG6-P-R1,"Pd630_LPD00346	",21,28.12811923,RPKM
PVHG6-P-R1,"Pd630_LPD00347	",21,19.63202297,RPKM
PVHG6-P-R1,"Pd630_LPD00348	",21,15.9440912,RPKM
PVHG6-P-R1,"Pd630_LPD00349	",21,74.91227655,RPKM
PVHG6-P-R1,"Pd630_LPD00350	",21,2.807713323,RPKM
PVHG6-P-R1,"Pd630_LPD00351	",21,1.540065491,RPKM
PVHG6-P-R1,"Pd630_LPD00352	",21,0.517373599,RPKM
PVHG6-P-R1,"Pd630_LPD00353	",21,1.564983678,RPKM
PVHG6-P-R1,"Pd630_LPD00354	",21,1.381766077,RPKM
PVHG6-P-R1,"Pd630_LPD00355	",21,0.791335239,RPKM
PVHG6-P-R1,"Pd630_LPD00356	",21,0.753690587,RPKM
PVHG6-P-R1,"Pd630_LPD00357	",21,5.951364193,RPKM
PVHG6-P-R1,"Pd630_LPD00358	",21,0.726312938,RPKM
PVHG6-P-R1,"Pd630_LPD00359	",21,3.519964968,RPKM
PVHG6-P-R1,"Pd630_LPD00361	",21,1.523791985,RPKM
PVHG6-P-R1,"Pd630_LPD00362	",21,4.302714619,RPKM
PVHG6-P-R1,"Pd630_LPD00363	",21,3.277073559,RPKM
PVHG6-P-R1,"Pd630_LPD00364	",21,3.529043379,RPKM
PVHG6-P-R1,"Pd630_LPD00365	",21,1.583830793,RPKM
PVHG6-P-R1,"Pd630_LPD00366	",21,0.434118078,RPKM
PVHG6-P-R1,"Pd630_LPD00367	",21,1.564366327,RPKM
PVHG6-P-R1,"Pd630_LPD00368	",21,1.359657819,RPKM
PVHG6-P-R1,"Pd630_LPD00369	",21,1.012942181,RPKM
PVHG6-P-R1,"Pd630_LPD00370	",21,0.343347934,RPKM
PVHG6-P-R1,"Pd630_LPD00371	",21,0.400724379,RPKM
PVHG6-P-R1,"Pd630_LPD00372	",21,0.197223356,RPKM
PVHG6-P-R1,"Pd630_LPD00373	",21,12.0241848,RPKM
PVHG6-P-R1,"Pd630_LPD00374	",21,2.307386439,RPKM
PVHG6-P-R1,"Pd630_LPD00375	",21,1.063895007,RPKM
PVHG6-P-R1,"Pd630_LPD00376	",21,2.634995774,RPKM
PVHG6-P-R1,"Pd630_LPD00377	",21,44.99350755,RPKM
PVHG6-P-R1,"Pd630_LPD00378	",21,41.63093702,RPKM
PVHG6-P-R1,"Pd630_LPD00379	",21,10.52558421,RPKM
PVHG6-P-R1,"Pd630_LPD00380	",21,2.262615419,RPKM
PVHG6-P-R1,"Pd630_LPD00381	",21,33.99144549,RPKM
PVHG6-P-R1,"Pd630_LPD00382	",21,21.35777725,RPKM
PVHG6-P-R1,"Pd630_LPD00383	",21,33.52464661,RPKM
PVHG6-P-R1,"Pd630_LPD00384	",21,34.71971263,RPKM
PVHG6-P-R1,"Pd630_LPD00385	",21,44.53599794,RPKM
PVHG6-P-R1,"Pd630_LPD00386	",21,251.7307354,RPKM
PVHG6-P-R1,"Pd630_LPD00387	",21,32.96537102,RPKM
PVHG6-P-R1,"Pd630_LPD00388	",21,12.58942425,RPKM
PVHG6-P-R1,"Pd630_LPD00389	",21,30.57431605,RPKM
PVHG6-P-R1,"Pd630_LPD00390	",21,96.19106969,RPKM
PVHG6-P-R1,"Pd630_LPD00391	",21,5.860594049,RPKM
PVHG6-P-R1,"Pd630_LPD00392	",21,6.837359724,RPKM
PVHG6-P-R1,"Pd630_LPD00393	",21,8.132298897,RPKM
PVHG6-P-R1,"Pd630_LPD00394	",21,11.35075103,RPKM
PVHG6-P-R1,"Pd630_LPD00395	",21,29.48156313,RPKM
PVHG6-P-R1,"Pd630_LPD00396	",21,42.06012194,RPKM
PVHG6-P-R1,"Pd630_LPD00397	",21,0.795121532,RPKM
PVHG6-P-R1,"Pd630_LPD00398	",21,0,RPKM
PVHG6-P-R1,"Pd630_LPD00399	",21,0.460588692,RPKM
PVHG6-P-R1,"Pd630_LPD00400	",21,2.433955356,RPKM
PVHG6-P-R1,"Pd630_LPD00401	",21,53.26900138,RPKM
PVHG6-P-R1,"Pd630_LPD00402	",21,4609.908216,RPKM
PVHG6-P-R1,"Pd630_LPD00403	",21,61.68817885,RPKM
PVHG6-P-R1,"Pd630_LPD00404	",21,30.93582141,RPKM
PVHG6-P-R1,"Pd630_LPD00405	",21,297.2060283,RPKM
PVHG6-P-R1,"Pd630_LPD00406	",21,33.65249945,RPKM
PVHG6-P-R1,"Pd630_LPD00407	",21,4.499469318,RPKM
PVHG6-P-R1,"Pd630_LPD00408	",21,19.60582312,RPKM
PVHG6-P-R1,"Pd630_LPD00409	",21,438.5316115,RPKM
PVHG6-P-R1,"Pd630_LPD00410	",21,85.34177018,RPKM
PVHG6-P-R1,"Pd630_LPD00411	",21,31.64368799,RPKM
PVHG6-P-R1,"Pd630_LPD00412	",21,55.47215062,RPKM
PVHG6-P-R1,"Pd630_LPD00413	",21,236.8436202,RPKM
PVHG6-P-R1,"Pd630_LPD00414	",21,82.7242791,RPKM
