,PVHG-B-R1-12hr,PVHG-B-R2-12hr,PVHG-B-R3-12hr,PVHG-Glu-R1-10hr,PVHG-Glu-R1-13hr,PVHG-Glu-R2-10hr,PVHG-Glu-R2-13hr,PVHG-Glu-R3-10hr,PVHG-Glu-R3-13hr,PVHG-Gua-R1-19hr,PVHG-Gua-R2-19hr,PVHG-Gua-R3-19hr,PVHG-H-R1-11hr,PVHG-H-R2-11hr,PVHG-H-R3-11hr,PVHG-M-R1-20hr,PVHG-M-R1-32hr,PVHG-M-R2-20hr,PVHG-M-R2-32hr,PVHG-M-R3-20hr,PVHG-M-R3-32hr,PVHG-P-R1-21hr,PVHG-P-R2-21hr,PVHG-P-R3-21hr,PVHG-V-R1-24hr,PVHG-V-R2-24hr,PVHG-V-R3-24hr,WT-B-R1-12hr,WT-B-R2-12hr,WT-B-R3-12hr,WT-Glu-R1-10hr,WT-Glu-R1-13hr,WT-Glu-R2-10hr,WT-Glu-R2-13hr,WT-Glu-R3-10hr,WT-Glu-R3-13hr,WT-Gua-R1-19hr,WT-Gua-R2-19hr,WT-Gua-R3-19hr,WT-H-R1-11hr,WT-H-R2-11hr,WT-H-R3-11hr,WT-M-R1-20hr,WT-M-R1-32hr,WT-M-R2-20hr,WT-M-R2-32hr,WT-M-R3-20hr,WT-M-R3-32hr,WT-P-R1-24hr,WT-P-R2-24hr,WT-P-R3-24hr,WT-V-R1-24hr,WT-V-R2-24hr,WT-V-R3-24hr
BSCT,8.938738304079529,7.576505182903018,9.74223012806303,13.0525737315802,10.2056092348941,12.7507187538851,14.2621227052275,15.447518155043197,12.6589778779577,8.221726428856961,14.8487513314745,5.415174433630379,16.7550124674752,13.8739586849035,11.787451463968699,1448.03211336165,209.513819065685,1483.67008636453,142.799857662988,1621.67975466322,207.11431690108003,45.57794900582089,28.4790910454076,28.5105909071299,24.1393856123897,10.0954634652242,11.5488968459179,10.9621711652409,10.9122718512728,14.8418957843366,20.9060257799228,25.047745555375,11.790984795673499,19.931163978116103,14.0618762722597,13.269250832025001,14.5449520997301,15.8980282777123,16.407645646851,13.5225544334059,16.2881874459534,14.5630614399739,1141.19606814567,449.4954760614071,1021.5143086716803,362.720823128403,1043.4261026555,387.344099841627,15.3730410838976,44.9114339432037,35.6457061941995,28.5640415974341,20.6637616582695,18.953190679389106
BTDD_RR,312.855840642784,116.17307947118,148.081897946558,49.1391011071253,64.6355251543291,48.00270589697929,57.048490820910104,66.4243280666857,75.9538672677465,164.434528577139,67.8800060867407,92.9604944439881,2764.57705713341,1805.2468594709806,1494.48045346746,267.386944209823,411.219669718984,311.340095843334,310.37111920629,311.776746310931,324.395918037836,153.825577894646,112.729735388072,131.86148294547598,120.696928061948,155.638395088873,195.176356696012,254.18534389402402,217.517952235371,286.118768731378,48.9641130108719,77.5287362428274,50.308201794873504,91.2001745665313,45.4306771873006,446.510290497643,125.310356551521,104.220407598336,83.4055320381593,182.03438660354095,158.228106617833,341.503790767388,216.14410319147598,250.39829508855598,312.736332467667,289.654758037789,250.67675880870098,266.837046557565,1358.97683181655,2124.95241742701,2458.12789915199,93.69005643958393,119.06262669764799,76.6368144862257
BTNt2i,4559.873877368571,5216.00290147412,7372.43264941169,2099.9287738748103,2293.99416468786,1112.31270070657,1789.89639950605,1764.87894921368,2992.79335331384,2242.47588347073,2925.2040123004804,2518.9586407104002,876.0477947279892,1018.5117905152699,896.688272080479,7765.51942198105,11075.6031929692,8477.291128178671,11083.017524333502,8751.782589024879,12521.6824362605,6227.08728292028,6373.383250203498,7992.765969620709,3907.68374293364,4968.65060213451,5526.14714077171,5764.73176152108,5321.55123947071,3753.35053390557,4741.26658345723,2678.91602463677,3763.6823467789695,2949.20829409518,4150.41686589697,2393.77285009732,4539.143897585,2332.59403785768,2735.9749116124,2798.12857122015,3367.7766614442603,2180.0902975641,9688.40744409045,10719.4899399862,9752.18406179744,10068.764719719,11076.858809288,10127.3745017852,1980.04769160602,1741.28045316936,1701.0130995872,2812.9868165153107,2803.3836649719,4028.7890970232
BUTCT,55.86711440049699,48.82636673426391,58.940492274781306,56.04928720031481,87.31465678742711,71.25401656582872,71.3106135261376,52.5215617271468,44.3064225728521,63.718379823641406,82.7287574182152,49.6390989749451,53.85539721688451,52.231373872578104,53.043531587859306,79.0862792733278,101.50358936101512,49.9681635304116,72.85707023621839,85.93140004329561,57.393123960540194,93.05497922021769,39.1587501874354,57.912137780107706,77.24603395964701,62.2553580355493,63.5189326525484,81.53114804147951,125.8548686846797,95.6477728323915,103.9799703264583,54.866490264154706,124.1983731810939,126.83467986073892,85.4529404237321,68.336641784929,72.7247604986506,35.32895172824968,58.7940635678827,72.8137546414166,68.25526167828079,86.6502155678448,117.5913514772277,56.186934507675886,106.5215455566728,65.2375581166192,94.16284341037479,54.51509553326601,72.7657277971155,66.7255590013313,98.38214909599051,145.1053313149653,74.78313742992779,57.6836238068365
BUTSO3abcpp,246.93264565019746,186.88712784494098,172.43747326671553,147.41730332137593,214.3177939327755,201.76137322324104,263.849270046709,150.61330201167098,198.32398675467138,199.37686589978117,222.7312699721179,132.67177362394426,126.85938011088359,133.0267803317222,122.08431873396204,242.90785776807817,180.88460155360374,326.71491539115215,199.6283724472384,264.4043078255247,239.55390870486363,263.9722879920462,215.96644042767406,238.77619884721315,137.11171027837338,127.87587055950662,118.95363751295426,113.73252583937474,191.32849979231665,171.5063512856677,166.69804766622673,149.09372354389882,188.65575673077575,208.37125977121363,155.7623217850306,246.14460293406458,173.42058272755133,115.70231691001757,128.5265575669995,147.70790227258783,151.2474548552812,179.1256557116792,101.91250461359735,105.04513842739412,106.52154555667282,121.3418580969119,109.43249369313845,110.94300143612028,168.07858251728086,180.92891959976382,225.28086314734054,410.17963733915394,327.6682205811309,269.4649283547934
BUTSabc,2.23468457601988,2.52550172763434,4.3840035576283585,2.3033953643965,7.937696071584281,9.000507355683618,9.508081803485007,2.31712772325648,5.2745741158157315,0.0,3.18187528531597,0.90252907227173,9.57429283855726,3.2644608670361297,4.20980409427455,5.64901994809485,7.80796841238577,9.609262217386851,5.82856561889747,9.915161543457181,0.0,0.0,1.18662879355865,3.56382386339124,1.93115084899117,4.20644311051008,1.15488968459179,2.05540709348268,0.7274847900848541,0.824549765796479,6.60190287787037,5.96374894175595,6.288525224359192,5.4357719940316604,6.49009674104295,9.95193812401878,2.23768493842002,1.7664475864124798,2.7346076078085,8.32157195901903,2.32688392085048,8.73783686398435,3.35975289934936,4.88582039197182,2.7313216809403302,1.3047511623323798,3.81741257069087,8.60764666314727,4.09947762237271,2.56636765389736,2.85165649553596,4.57024665558946,10.823875154331699,9.88862122402912
BUTt2rpp,8469.454543115353,4343.862971531064,6529.24263182784,214.9835673436737,277.81936250545004,291.766446780077,310.201168838698,210.85862281633922,260.56396132129703,3414.0718995828543,908.9557065052611,3384.4840210189896,4683.025984659318,3794.935757929499,3334.1648426654456,9373.607100538715,9744.344578657448,9964.804919430155,8159.991866456458,9032.712166089499,9225.320838352925,2178.246146236521,1464.299931251377,1495.9150666584728,2992.318240511821,1931.598676346232,2248.570215900213,7411.797979098533,8888.409165256744,11245.209705932408,275.07928657793195,273.139701532422,309.70986729969,245.817689063432,288.809304976411,421.298713916795,3175.274927618003,1351.332403605551,2437.2190304593246,2414.296064610393,2430.818069315134,1433.7333987654301,17694.698603239987,2742.166694994184,15967.306546777196,4360.478384514829,16861.511324741594,3064.3222120804317,6959.888133383263,14322.89787640112,23002.887121240838,1043.158799138294,892.4777059071649,622.983137113835
BUTt4pp,8123.07843383227,4096.3638022229,6218.465490742629,61.42387638390671,144.01248587017201,124.50701842029,171.14547246273,78.7823425907202,127.644693602741,3026.62304162297,746.680066954147,3019.8622758212105,3701.6609687071996,2858.03548909013,2547.77343785496,9162.71035580984,9625.92372440293,9770.69782263894,8043.42055407851,8855.340942923209,9125.5067097259,2045.31046163621,1356.31671103754,1366.72645161054,2769.27031745334,1713.70492322181,2066.09764573471,7134.3180214783715,8582.13806863102,10895.6006052347,135.889167569498,114.503979681714,150.138539731576,118.37903453669,142.782128302945,249.461915642071,2816.12649500159,1111.97875564666,2143.2487126199107,2157.36753037568,2216.74474859689,1199.26810958185,17437.117547623202,2620.0211851948893,15669.5924835547,4245.660282229579,16608.2896242191,2937.1203225028107,6158.440258209399,13518.3416169043,22127.4285771113,855.778686259126,676.000202820532,429.330971476598
BZ12DOX,13.408107456119303,10.9438408197488,13.639122179288199,9.213581457586,11.339565816549001,12.0006764742448,5.94255112717813,10.040886800778098,14.768807524284,7.19401062524984,14.8487513314745,15.342994228619402,7.180719628917941,6.5289217340722585,3.36784327541964,1.88300664936495,9.10929648111673,3.84370488695474,8.742848428346209,3.3050538478190603,9.98141286270265,15.192649668606999,14.2395455227038,14.255295453565,28.001687310372,28.6038131514686,27.717352430202894,27.405427913102397,18.9146045422062,22.262843676504893,25.307294365169703,23.8549957670238,16.5073787139429,20.535138644119602,10.8168279017382,32.5096645384614,12.3072671613101,2.64967137961872,11.6220823331861,15.602947423160698,13.9613035251029,5.82522457598957,2.23983526623291,6.10727548996477,4.0969825214104905,5.21900464932954,1.27247085689696,11.4768622175297,12.298432867118098,14.1150220964355,8.55496948660787,19.4235482862552,15.7438184063006,22.249397754065495
BZALDH,97.20877905686493,83.3415570119332,44.814258589089896,188.110621425714,197.308445207952,261.014713314825,317.33223019131196,203.90723964657,190.93958299252895,112.021022593176,232.276895828066,76.714971143097,64.6264766602615,62.840871690445496,54.72745322556911,94.15033246824741,65.0664034365481,98.0144746173458,77.22849445039151,96.9482462026925,77.3559496859455,132.935684600311,92.5570458975746,72.16743323367271,95.5919670250631,70.66824425656941,108.559630351628,64.4027555957905,149.134381967395,128.629763464251,197.50692776295503,174.141469099274,300.27707946315104,361.176850270104,138.45539714225,292.586980846152,71.6059180294405,50.3437562127557,58.110411665930606,127.944168869918,145.818059039963,192.960564079654,89.59341064931641,212.533187050774,107.887206397143,255.731227817147,82.7106056983022,255.360184340036,55.3429479020315,73.14147813607471,69.86558414063089,217.086716140499,251.901094500809,154.09768074112
BZDH,44.69369152039761,38.7243598237265,38.968920512252105,16.1237675507755,24.9470447964077,29.2516489059718,23.770204508712503,20.8541495093083,28.482700225404898,38.025484733463394,78.4862570377939,30.685988457238803,20.3453722819342,16.3223043351806,14.3133339205335,218.428771326334,242.047020783959,211.40376878251098,211.285503685033,198.303230869144,239.553908704864,64.5687610915796,58.1448108843738,45.4387542582383,21.242659338902897,17.6670610641424,13.8586762151015,39.0527347761709,54.561359256364,67.6130807953112,12.653647182584901,33.3969940738333,18.865575673077604,18.1192399801055,12.9801934820859,16.5865635400313,54.823280991290396,50.3437562127557,41.7027660190796,19.7637334026702,19.3906993404207,40.776572031926996,118.711269110344,112.373869015352,105.155884716203,116.122853447582,127.24708568969601,124.33267402323798,44.0693844405066,70.5751104821773,68.43975589286299,63.983453178252404,26.5676935606322,35.434226052771
BZDIOLDH,40736.0651362664,26805.675337110897,30332.9206152306,9.98137991238483,12.4735223982039,8.250465076043321,8.31957157804939,7.72375907752159,13.713892701120901,1795.4195089016398,1223.9613597515402,1675.09395813633,32.3132383301307,34.2768391038793,31.1525502976317,86697.392150061,527.03786783604,102269.455927205,405.085310513374,93085.7399392079,351.844803410268,45.57794900582089,35.5988638067595,40.093018463151495,272.292269707756,92.5417484312219,103.940071613261,27228.6629030628,41151.632120729904,38422.3699865843,7.152061451026231,8.34924851845833,8.64672218349388,5.4357719940316604,7.5717795312167695,10.61540066562,2031.81792408538,1982.8374157480105,2320.99820712746,9.36176845389641,8.53190770978509,13.1067552959765,73427.3996152804,40607.274732775804,80563.0643010159,39814.4817185727,82302.1425532383,43212.2990593689,332.057687412189,461.946177701524,665.861791707646,15.995863294563101,22.631738959057106,19.7772424480582
BZSCD,481.5745261322849,406.605778149129,455.93636999335,844.578300278717,847.065566496208,944.303230067139,902.079261105641,817.946086309536,795.405776665012,733.7890837754829,705.31568824504,670.579100697895,242.94768077839,195.051536805409,245.010598286779,1389.65890723133,756.0716079326891,1464.45156192976,692.142167244075,1594.1376392647305,753.59667113405,632.394042455765,444.985797584493,534.573579508686,252.98076121784402,254.069163874809,309.5104354706,559.755865125116,705.6602463823082,649.745215447625,700.902022200571,820.611854385619,737.3295825561148,727.185497868236,633.866115041861,1163.7132979686,616.4822005347149,778.120161814698,813.5457633230292,418.158990940706,275.347930633973,471.843190655155,1338.30157157416,343.22888253602,1194.95323541139,353.587564992076,1138.86141692278,408.385013907098,793.248919929119,710.8838401295682,805.592959988908,460.45235055063796,419.179165067753,452.404420999332
BZSCT,15.642792032139196,17.6785120934404,12.6648991664819,26.1051474631603,40.8224369395763,24.751395228129894,28.524245410455,27.033156771325608,25.3179557559155,30.8314741082136,56.2131300405821,27.0758721681519,38.297171354229,27.7479173698071,29.468628659921798,67.7882393771381,52.0531227492385,76.87409773909481,36.4285351181092,87.0330846592353,44.9163578821619,47.4770302143968,22.545947077614304,27.6196349412821,38.6230169798235,34.4928335061827,30.027131799386506,8.906764071758259,21.8245437025456,23.087393442301398,16.5047571946759,16.6984970369167,38.5172169992,25.970910638151302,10.8168279017382,17.2500260816326,23.4956918534102,22.080594830156002,19.8259051566116,27.0451088668119,24.0444671821216,37.1358066719335,51.5162111233569,24.4291019598591,51.89511193786621,23.4855209219829,48.3538925620844,29.6485607286184,22.5471269230499,35.929147154563,61.31061465402311,65.1260148421498,34.4396027637825,32.1380189780946
CA2abc,291.62633717059504,184.36162611730703,298.599353425132,153.559690959767,129.271050308658,138.757821733456,171.14547246273,171.467451520979,129.754523249067,247.679508669316,102.88063422521601,383.574855715485,5396.31080113183,5495.719869655321,5442.434733078139,2329.27922526444,369.577171519593,1935.3054105817105,292.885422349598,1694.39093931524,209.60967011675598,75.9632483430348,53.39829571013921,80.1860369263029,417.12858338209395,294.451017735706,257.540399663969,354.215155776848,333.188033858863,334.76720491337,157.895510495733,143.129974602143,156.427064955935,121.398907866707,203.356364552679,187.759899273154,229.362706188052,180.17765381407295,166.811064076319,235.08440784228802,239.669043847599,254.12542212754502,2766.19655379764,803.717454479364,2754.53791522832,1312.57966930638,2280.26777555935,1018.5715218057601,2902.4301566398804,2966.72100790534,2382.55900202029,255.93381271301,258.789015053566,289.242170802852
CA2abc1,291.62633717059504,184.36162611730703,298.599353425132,153.559690959767,129.271050308658,138.757821733456,171.14547246273,171.467451520979,129.754523249067,247.679508669316,102.88063422521601,383.574855715485,5396.31080113183,5495.719869655321,5442.434733078139,2329.27922526444,369.577171519593,1935.3054105817105,292.885422349598,1694.39093931524,209.60967011675598,75.9632483430348,53.39829571013921,80.1860369263029,417.12858338209395,294.451017735706,257.540399663969,354.215155776848,333.188033858863,334.76720491337,157.895510495733,143.129974602143,156.427064955935,121.398907866707,203.356364552679,187.759899273154,229.362706188052,180.17765381407295,166.811064076319,235.08440784228802,239.669043847599,254.12542212754502,2766.19655379764,803.717454479364,2754.53791522832,1312.57966930638,2280.26777555935,1018.5715218057601,2902.4301566398804,2966.72100790534,2382.55900202029,255.93381271301,258.789015053566,289.242170802852
CA2abcpp,2510.66812115834,2325.9870911512303,2718.08220572958,2440.83128780549,2346.15616744398,2261.3774731155104,2481.6093507095898,2390.50343449293,2501.20304571982,2471.65650767512,1751.09203201889,2631.77477474436,5494.447302727051,4787.33186150848,4607.20960077407,4231.115941123039,2279.9267764166502,3974.3908531112,2312.48340929757,3979.28483277415,2180.9387105005303,2220.02593282519,2324.60580658139,2430.52787483283,1611.54538348313,1733.05456153015,1618.0004481131,2667.9184073405104,2226.83094244974,2434.0709086312,2200.63429262346,2887.64723759823,2137.3125106290804,2249.80563086311,2483.5436862391,3256.27415417895,2188.45586977478,2661.1532889304,2360.650017440689,2429.89901203356,2212.09098075519,2233.24547182,4651.0179303326395,2787.3605336199207,4325.04788176901,2205.02946434173,4370.93739344105,2733.4060181416503,4987.0145276164,4480.877923704779,3266.5725156364397,1359.6483800378599,1562.5739768253302,1756.05431903384
CAT,15946.709134477866,8020.151653057452,11957.126147678193,3396.740364030036,5093.732964793788,5005.782174319366,9322.67420831705,4487.50402404005,6122.7256336388955,27529.423231223936,8034.235095422811,16715.740947544688,12061.215403372515,9781.956988073756,10209.616889434634,13480.444602803673,112904.52457116707,13622.09011936759,115804.85599906404,13856.989099289378,106531.61948362536,6931.646411301939,5198.620744580438,3654.7013719077218,2972.0411565974155,3679.7964330742143,5036.473914504794,12339.293917874329,20638.016009917264,28363.6873936331,3720.1722716799595,8656.977963852949,5214.759542299861,4766.568064099763,2905.3999744068965,17275.237658213387,15753.301966476958,21363.417110072525,27672.861687218145,8714.766234082683,7429.740359275578,11295.110452843765,19213.306913745855,25784.9171186313,22301.241524877816,37584.66198214663,22891.75071557622,32051.0505528212,23760.57229927223,33770.83195763536,57771.708943062906,44142.86988467467,44052.18788947949,29866.108251873982
