,PVHG-B-R1-12hr,PVHG-B-R2-12hr,PVHG-B-R3-12hr,PVHG-Glu-R1-10hr,PVHG-Glu-R1-13hr,PVHG-Glu-R2-10hr,PVHG-Glu-R2-13hr,PVHG-Glu-R3-10hr,PVHG-Glu-R3-13hr,PVHG-Gua-R1-19hr,PVHG-Gua-R2-19hr,PVHG-Gua-R3-19hr,PVHG-H-R1-11hr,PVHG-H-R2-11hr,PVHG-H-R3-11hr,PVHG-M-R1-20hr,PVHG-M-R1-32hr,PVHG-M-R2-20hr,PVHG-M-R2-32hr,PVHG-M-R3-20hr,PVHG-M-R3-32hr,PVHG-P-R1-21hr,PVHG-P-R2-21hr,PVHG-P-R3-21hr,PVHG-V-R1-24hr,PVHG-V-R2-24hr,PVHG-V-R3-24hr,WT-B-R1-12hr,WT-B-R2-12hr,WT-B-R3-12hr,WT-Glu-R1-10hr,WT-Glu-R1-13hr,WT-Glu-R2-10hr,WT-Glu-R2-13hr,WT-Glu-R3-10hr,WT-Glu-R3-13hr,WT-Gua-R1-19hr,WT-Gua-R2-19hr,WT-Gua-R3-19hr,WT-H-R1-11hr,WT-H-R2-11hr,WT-H-R3-11hr,WT-M-R1-20hr,WT-M-R1-32hr,WT-M-R2-20hr,WT-M-R2-32hr,WT-M-R3-20hr,WT-M-R3-32hr,WT-P-R1-24hr,WT-P-R2-24hr,WT-P-R3-24hr,WT-V-R1-24hr,WT-V-R2-24hr,WT-V-R3-24hr
MTHFD,2.2268127763185697,2.0771981974695803,2.91237377549431,2.91464320908256,3.98177141051593,3.4166866940900698,3.2709890805121296,2.9320196990740697,4.1046811359578,3.31611914397492,2.818370625855,1.1991331517656698,2.15798536205956,1.78138374622394,1.75789421326409,0.536106758446148,0.8644960458784351,0.729555280846152,0.691432639875794,1.1500802459171102,1.1840777125289,2.70341655750118,2.47751183045106,2.87483769775331,2.93234021118257,2.23553369738334,3.0688573919073905,2.3407620669759,1.72600520185276,2.34755783930855,2.8716317626384105,2.26390145032481,3.05858708857933,3.78303911494244,3.18229024657314,3.2111807969558703,2.0174404202740903,2.09550616349832,3.37377832585007,1.67819522578692,2.57631927096731,2.41862704210697,0.8502648849299692,1.62286994003397,0.3888143499483761,1.7335401391773602,1.81141215443474,1.45224563012279,3.01514634702311,4.50576746873684,2.84161137821126,3.36139473804946,2.24119427677357,3.36280067015975
MTHFR2,233.071094711545,272.75557535101,239.881916998944,295.095857726529,265.41912045404,249.800118485306,243.323336143584,262.054723995488,257.943858520447,180.526763775032,220.494988340377,156.158630895198,93.4452105406247,91.60536206412529,100.422312507138,129.329373251818,196.700848756487,118.83141419198401,215.005488712682,130.238957447577,204.699824772418,369.61693276272,360.498955338227,364.73203468670096,346.77028909264396,329.917266163193,347.407863470528,188.28716901786999,211.234734509679,188.07340550599602,285.81248780631597,255.71469956403303,268.90869713565496,238.656507974852,296.220149736213,244.098625917522,192.504969504486,188.57941541271998,193.163316562911,210.035605695483,206.003128985868,196.335859426973,132.787873915888,196.857579704697,121.14424746114099,159.974837226907,135.564885530464,169.344468695188,114.13697247761401,98.16249728474041,84.6549732206303,179.62684644062801,192.11802709960705,225.957083655001
MTI,34.5029096410499,22.1799973209096,31.2609009284133,18.466257647971602,20.762882174932198,16.815440149804598,18.9607466063992,16.4760085589956,18.6781388735157,42.6656490616773,26.3422159274625,44.39501326161489,136.903931009094,114.120434099883,121.957496493766,179.217740083119,72.0328927507157,150.28059346028098,67.4495495039178,135.145599060819,62.428220320562,21.4601981600158,18.1419509464867,15.9904716740419,24.273260637011198,30.0964524387652,22.890903305448397,32.790675451055606,23.915056007073,31.2914077122193,16.7891167039415,23.569245804311105,12.8729089065817,18.2854239116381,15.360889575924801,20.727911038369502,20.891807105227002,27.059969591308302,24.1266185734854,25.269114538508106,22.5917090845336,25.873107742744303,144.488255272167,86.65511206666098,153.498588240303,80.895364846337,121.186053490878,89.40891412398341,127.642442316099,116.54575044135001,96.8460942566766,36.869690340177,37.5204495562633,34.4595161497546
MUCCYCI,4566.30159865659,2744.40006884142,2178.30083099416,10.973164092376196,17.492401184281302,10.322382995803801,15.188415275009401,10.863368173815301,13.8002302910635,4702.82597509416,7710.61204039062,1965.10624744811,694.5730679474409,358.118603120506,486.6709191935871,16220.8894944841,13687.7996847678,16516.7189889935,11798.886097897099,16709.7484808647,13249.8055417261,9614.57135768807,3978.718390624821,3542.48416276336,907.862133972386,276.47608630163603,295.437306907292,1882.66220440044,5590.45700900635,4587.31088481386,14.602184691708901,11.5446867541697,19.971971305939103,24.6623988971211,11.8601657369696,13.094223551726598,2953.9546605141,2001.2801039989001,2556.6828004527897,236.522058366546,176.36391369320202,525.669094465743,18024.6254793459,6931.7876827012,18793.6368541542,8537.03759100385,18411.1530993312,7583.5859088993,2347.10912845012,5276.07527254983,8491.18271188264,394.405775383849,327.985399160131,184.07203877230802
MUCLI,5691.27771545889,5018.39865598583,5421.291818561211,36.0361525276144,36.1633684058014,28.433012409063398,36.4728481625997,29.0472696251354,41.5772034731501,5476.86128985415,8305.88600610684,3954.92519599479,916.0104136627632,863.3103075918449,1034.53264514373,11043.255512881002,9721.82035247996,13488.5147507727,8781.98305385869,12083.835306159799,9528.59078631957,8646.39661267395,5303.75381743129,5807.39702725407,1049.0115657476401,360.430545422497,326.266646321546,4799.346641610279,6841.5056334702185,5307.0740592857,35.5871270855402,32.29672175410189,32.6365686120229,30.8911607935177,33.1945416385851,27.346613937530304,5321.57180852503,3650.8372066938,4145.98289992219,329.85462757063,226.58923757099097,505.620967029939,14064.889512375301,4585.52506937664,14210.1028344094,6655.281897298381,13833.066029861498,5511.7646166294,4594.93817339562,5539.58329725522,7089.2704922103085,301.12744460478297,284.498552568201,205.53018385888302
N2Otpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NACODA,219.515164143745,137.937935290502,143.71626181265,221.955573601632,286.135863274585,293.016237760808,287.529918957069,284.886345967084,185.420773607632,197.460254273344,276.211480545961,86.5339606488457,103.039834616422,57.0616386154276,68.4777928635206,347.622241290397,346.3219902359861,329.365091796372,331.045683092,352.533789454681,363.808533536872,306.646961625799,179.254298313633,161.85369984978598,77.68385270941491,63.6751800346074,95.15985323598042,89.9644998113924,213.677453916855,177.969522298907,281.78736120518903,164.023424878888,322.172717152368,375.1380341726951,199.011386586566,297.218439755181,95.48715728485529,74.492223981531,96.9718147183913,97.38522899253469,73.97765727716829,193.69180500222302,148.951419800185,409.931703497056,146.95285772683002,323.587753030257,161.341797801564,367.87780753348295,79.1123850689695,133.410895548833,161.38468421772302,113.058844660563,118.531928426944,100.09260968564101
NADDP,297.525489327647,280.224587735949,286.32205410529,287.32209223177904,292.300020518162,270.146773188211,284.36210857072103,281.18216076911494,239.8280256251393,274.084736949665,339.619291585465,258.3464292744732,355.055300905554,337.45024686143097,308.665339857638,315.4865763973007,649.589744854201,291.4664090342092,649.529951433843,311.0044590287747,670.252942812926,332.1101394609,313.05294565552396,287.69769046817,270.7666455283,284.01267890212233,292.003383530989,287.84335826229596,329.117491000702,302.005940946806,302.325193067793,279.2387462634284,266.44532874381497,321.206507689868,338.53633244825505,313.31333834274596,279.11880176188697,299.0360130884644,281.68049657957795,309.97442240124724,325.523307855427,315.607526153106,352.94955220647597,691.0822148278739,301.54073563654526,679.637043870974,327.581272213111,659.397542716451,307.559549313435,343.381097472311,328.89561771772424,393.46439747757296,328.647276276857,316.860785445518
NADH10,2062.950131582288,1636.648565203031,2067.073480295352,4017.78712821055,2438.05326170051,2509.9259860558204,2188.141855559018,2217.047811812935,2174.205927223686,1491.450649833718,1178.0351014975988,1179.209204948038,3237.952661342241,2437.0659676987625,2214.734135768319,7751.105459374193,7653.86798102625,7288.772975765372,8056.979555064967,6907.077612336274,8748.840860561017,1883.7420037961424,1835.3893045904351,1583.699712084995,1621.0287669258942,1216.437671374587,1442.874135480039,1632.3008502476678,1685.96983666501,2069.701882840186,1999.698841287252,2118.295473397166,2570.90450933577,2554.7891751673383,2133.536613908951,3191.63578255828,637.540036972335,784.642219052588,716.7930624302951,740.448781485873,723.175590278624,874.2536306838468,3694.836441445249,4934.131162012327,3908.014296302364,3794.7091527130187,4132.226997634562,4385.2079990221455,2003.1906212620297,1898.957344395247,1474.397554269701,885.5925342212579,885.379371392661,942.884430119834
NADH4,2.7358903621642296,3.40112671893371,3.04145239056982,6.6740282486762785,5.275486071449911,6.8869902248298205,5.74754627059386,5.62636810435955,4.9723373110383084,2.7680770445504903,4.99925265776661,3.2596102464972097,2.63737377126623,3.0973881136112897,2.9893195181086702,2.30533642160104,3.50503158737107,3.17640789485289,2.94352752404267,3.3045005412990203,3.36052531746297,3.25502276418324,3.41401325239055,4.6358313524377,3.90105974523395,2.78093755861879,4.45382874734611,2.76804403158262,3.51806185818334,3.8360382355454505,6.29769978767368,5.32996884744221,5.485498921614242,5.58274937997442,6.88629655926509,5.07666941204508,3.62992184983014,4.054940498198049,4.72896317618528,3.62946576333291,3.89331711226699,4.36818702150228,4.11329441086251,2.0935724767537702,4.347090307936529,3.1947740350949503,3.66098681601919,1.9320053472169296,4.39156212811772,4.47730000140189,6.63335544153047,9.302158849871,6.38481645154434,4.03549622352805
NADH5,2062.950131582288,1636.648565203031,2067.073480295352,4017.78712821055,2438.05326170051,2509.9259860558204,2188.141855559018,2217.047811812935,2174.205927223686,1491.450649833718,1178.0351014975988,1179.209204948038,3237.952661342241,2437.0659676987625,2214.734135768319,7751.105459374193,7653.86798102625,7288.772975765372,8056.979555064967,6907.077612336274,8748.840860561017,1883.7420037961424,1835.3893045904351,1583.699712084995,1621.0287669258942,1216.437671374587,1442.874135480039,1632.3008502476678,1685.96983666501,2069.701882840186,1999.698841287252,2118.295473397166,2570.90450933577,2554.7891751673383,2133.536613908951,3191.63578255828,637.540036972335,784.642219052588,716.7930624302951,740.448781485873,723.175590278624,874.2536306838468,3694.836441445249,4934.131162012327,3908.014296302364,3794.7091527130187,4132.226997634562,4385.2079990221455,2003.1906212620297,1898.957344395247,1474.397554269701,885.5925342212579,885.379371392661,942.884430119834
NADH9,2062.950131582288,1636.648565203031,2067.073480295352,4017.78712821055,2438.05326170051,2509.9259860558204,2188.141855559018,2217.047811812935,2174.205927223686,1491.450649833718,1178.0351014975988,1179.209204948038,3237.952661342241,2437.0659676987625,2214.734135768319,7751.105459374193,7653.86798102625,7288.772975765372,8056.979555064967,6907.077612336274,8748.840860561017,1883.7420037961424,1835.3893045904351,1583.699712084995,1621.0287669258942,1216.437671374587,1442.874135480039,1632.3008502476678,1685.96983666501,2069.701882840186,1999.698841287252,2118.295473397166,2570.90450933577,2554.7891751673383,2133.536613908951,3191.63578255828,637.540036972335,784.642219052588,716.7930624302951,740.448781485873,723.175590278624,874.2536306838468,3694.836441445249,4934.131162012327,3908.014296302364,3794.7091527130187,4132.226997634562,4385.2079990221455,2003.1906212620297,1898.957344395247,1474.397554269701,885.5925342212579,885.379371392661,942.884430119834
NADPHQR2,6.04612016317268,6.36022974876413,9.30003673217557,6.66316899693694,9.840791279965698,7.4280043305781795,12.983786607893698,6.70289340952582,9.69336515509273,12.066617441497199,6.7137977931017305,10.1360455685607,6.720383827504492,5.49933378131102,5.58753050720798,15.187756085847399,27.3696148862225,14.5199937303424,29.9028391792638,10.573038348746303,23.18398513238889,4.847281192150129,4.84606843107591,4.82110709262219,8.37953266575523,7.9880841786077585,8.13587489587413,6.5753536923514915,4.5307324995349285,7.99751653800542,6.796540734966579,10.838121708576699,5.37710221102182,6.906395006034289,5.41141285436834,5.419023869146169,3.19846529864469,3.7873437028657,5.2349309624235705,10.513934073299199,7.681390907331719,12.8612582288584,15.6646724693822,26.9367953326731,10.457281253124199,24.7773756664061,11.042856768190598,23.5328015938986,9.73119434743198,9.30169071163373,9.02554784662734,20.064242307379,15.27032731058,17.5839099436562
NADPHQR3,8.17483126457217,8.10661667180944,10.248682766641782,10.10881831162631,12.865300766170018,11.01624995610179,16.40539112614157,10.20178488125769,12.23908276044468,14.720739218495089,9.901943949102591,12.23760591473684,9.709802251372372,8.436228489189991,9.223414591746309,17.02132680560284,28.52659013325142,17.1236760500089,31.56848798777896,13.138337100866803,24.87430924416667,6.214098385792939,5.95130574466036,6.66939786677655,11.20020909831211,10.481306640509828,10.87395723955198,8.373753557182111,6.101500586825838,9.88259142573761,9.195611647389649,13.867953889101228,8.53865473320967,9.33557839707086,8.113316810097949,7.918933963570949,4.95108884685948,5.76916552000896,7.7530267960252806,12.892017691946888,9.815835059540309,15.08085026544724,16.99225671336717,28.79844510990625,12.53871855165024,26.87645698976414,13.305494944328839,26.20521617597711,11.85728894658359,11.42040043495707,12.16452773804177,22.72472423497368,18.68635920599162,20.09582510794208
NADPHQR4,6.04612016317268,6.36022974876413,9.30003673217557,6.66316899693694,9.840791279965698,7.4280043305781795,12.983786607893698,6.70289340952582,9.69336515509273,12.066617441497199,6.7137977931017305,10.1360455685607,6.720383827504492,5.49933378131102,5.58753050720798,15.187756085847399,27.3696148862225,14.5199937303424,29.9028391792638,10.573038348746303,23.18398513238889,4.847281192150129,4.84606843107591,4.82110709262219,8.37953266575523,7.9880841786077585,8.13587489587413,6.5753536923514915,4.5307324995349285,7.99751653800542,6.796540734966579,10.838121708576699,5.37710221102182,6.906395006034289,5.41141285436834,5.419023869146169,3.19846529864469,3.7873437028657,5.2349309624235705,10.513934073299199,7.681390907331719,12.8612582288584,15.6646724693822,26.9367953326731,10.457281253124199,24.7773756664061,11.042856768190598,23.5328015938986,9.73119434743198,9.30169071163373,9.02554784662734,20.064242307379,15.27032731058,17.5839099436562
NADS1,370.54281556329414,332.11551731052117,351.1236353260303,512.2930838935583,579.5075336814239,549.4152180506808,593.8170993871852,561.9913995043895,493.6119067106138,424.840650133131,413.7393865210269,362.8140937610113,349.690677507825,299.1577250755712,309.46444961121546,673.3373467137584,697.33888402575,650.9637678892268,736.66404804179,680.8144244807238,741.994193511417,568.4840364580294,577.2325747827875,545.3755427866862,372.9213238824202,356.42939307699737,392.80127830856725,249.4320666834067,288.5472415802912,285.2398967615086,479.7421714393426,484.25148295265063,475.9267628917054,486.58697117943984,488.9599172310527,542.2135653331552,228.3124765206315,243.15924967870419,245.50543422253773,308.7567017416954,302.6827478696912,308.9722285753967,561.7724210965636,588.4690216812708,532.6508866623881,543.6834138293224,503.8636027321473,585.4757879142404,501.88761614975374,438.43804136938,405.681329073685,243.66979033809028,250.1802359185177,272.883382857525
