,PVHG-B-R1-12hr,PVHG-B-R2-12hr,PVHG-B-R3-12hr,PVHG-Glu-R1-10hr,PVHG-Glu-R1-13hr,PVHG-Glu-R2-10hr,PVHG-Glu-R2-13hr,PVHG-Glu-R3-10hr,PVHG-Glu-R3-13hr,PVHG-Gua-R1-19hr,PVHG-Gua-R2-19hr,PVHG-Gua-R3-19hr,PVHG-H-R1-11hr,PVHG-H-R2-11hr,PVHG-H-R3-11hr,PVHG-M-R1-20hr,PVHG-M-R1-32hr,PVHG-M-R2-20hr,PVHG-M-R2-32hr,PVHG-M-R3-20hr,PVHG-M-R3-32hr,PVHG-P-R1-21hr,PVHG-P-R2-21hr,PVHG-P-R3-21hr,PVHG-V-R1-24hr,PVHG-V-R2-24hr,PVHG-V-R3-24hr,WT-B-R1-12hr,WT-B-R2-12hr,WT-B-R3-12hr,WT-Glu-R1-10hr,WT-Glu-R1-13hr,WT-Glu-R2-10hr,WT-Glu-R2-13hr,WT-Glu-R3-10hr,WT-Glu-R3-13hr,WT-Gua-R1-19hr,WT-Gua-R2-19hr,WT-Gua-R3-19hr,WT-H-R1-11hr,WT-H-R2-11hr,WT-H-R3-11hr,WT-M-R1-20hr,WT-M-R1-32hr,WT-M-R2-20hr,WT-M-R2-32hr,WT-M-R3-20hr,WT-M-R3-32hr,WT-P-R1-24hr,WT-P-R2-24hr,WT-P-R3-24hr,WT-V-R1-24hr,WT-V-R2-24hr,WT-V-R3-24hr
ACTDa,5.30872165874346,3.78545403817322,6.69513125646492,2.7359755803658,1.92416413027094,2.60906737677453,2.52091744653262,3.6697158553611,2.50605800476331,4.18533249136034,2.7895829830337697,5.972710924208809,54.9325395948186,68.618437195743,51.4327885088105,5.59159349059333,13.9114703702758,8.47889147399397,10.0138806367931,5.79514980642668,11.0090809400087,2.57797802923313,2.11421850476764,3.5527920701234903,3.11304567669669,3.78300205890776,5.19316431940557,9.06811224746465,6.2956384938619685,6.99572236113948,2.14714517466804,3.7442666086922096,2.20083990944554,3.94570979688497,2.38610175778535,12.214953965644,4.746294041381669,3.6718297199283,5.85830654142897,8.38406591329903,6.51484895417808,7.84588791733546,5.1309234481099,5.90701474316077,5.7933338142308,16.8262358880381,4.8582073981939695,10.95447031872,29.3031374560783,26.6729256399305,33.3881218050171,5.719358930747,5.84391407668709,6.29234748653612
ACTNabc,48.442085136034095,30.2836323053858,41.36929868963821,11.530182802970199,6.15732521686701,8.018109499355871,7.663589037459179,8.65004451620831,9.666223732658471,31.4771881121059,11.698251219173901,39.818072828058796,83.6680455196498,69.1723700893514,96.43647845401958,54.478096579780704,9.49513057018823,37.3397336066273,10.1375087928029,37.4815334254371,7.62167142000601,15.790115429052902,16.9137480381411,19.578152045999698,55.37944414334121,47.6087240243674,34.0985128896818,52.5485478955644,33.0829630657844,45.542152571018,8.635257767686669,13.560316907155599,7.602901505357339,6.9690458750176,8.901995019429972,10.4699605419806,35.69213119119021,42.4133800301922,34.9178271083192,25.681717692316,28.823271130606,23.4141064619696,104.613828080907,12.953979699914001,98.370808165639,14.944354242665401,75.1402744254001,15.6608353445404,83.2139541408515,65.8657959679918,56.2517269541049,31.6018815495512,37.9019570116563,39.22229933274179
ACTNabc1,48.442085136034095,30.2836323053858,41.36929868963821,11.530182802970199,6.15732521686701,8.018109499355871,7.663589037459179,8.65004451620831,9.666223732658471,31.4771881121059,11.698251219173901,39.818072828058796,83.6680455196498,69.1723700893514,96.43647845401958,54.478096579780704,9.49513057018823,37.3397336066273,10.1375087928029,37.4815334254371,7.62167142000601,15.790115429052902,16.9137480381411,19.578152045999698,55.37944414334121,47.6087240243674,34.0985128896818,52.5485478955644,33.0829630657844,45.542152571018,8.635257767686669,13.560316907155599,7.602901505357339,6.9690458750176,8.901995019429972,10.4699605419806,35.69213119119021,42.4133800301922,34.9178271083192,25.681717692316,28.823271130606,23.4141064619696,104.613828080907,12.953979699914001,98.370808165639,14.944354242665401,75.1402744254001,15.6608353445404,83.2139541408515,65.8657959679918,56.2517269541049,31.6018815495512,37.9019570116563,39.22229933274179
ACt2rpp,689.1858296261612,347.54753490096,527.5928741977232,5.21138205783962,12.2184422272205,10.563541086453,14.5204844920279,6.68412530797915,10.8297506634414,256.787587230338,63.3505296792185,256.213984005163,314.059787369268,242.484124177086,216.160580593973,777.3912550064888,816.69163753119,828.9746971881799,682.427421174051,751.3131313557692,774.2347884156097,173.53014609275502,115.073892902353,115.957085863179,234.95302633595,145.39575837726602,175.29379183804798,605.296492518265,728.1337971773489,924.4147528009697,11.5292360465871,9.71485390363384,12.7381946273969,10.0436249375254,12.1140550779872,21.165081525724197,238.928442043153,94.3435432120353,181.839514924553,183.037396886128,188.075134454959,101.749428345287,1479.4162608716904,222.29029165052398,1329.45424368968,360.214286708394,1409.09606580506,249.193913694734,522.5001571916159,1146.93580251701,1877.3560227973198,72.6067769343984,57.353842438343285,36.425700449836896
ACt4pp,689.5650240303571,348.4760424952289,528.667401436415,6.31880074513054,12.699483259788234,11.518077931614412,15.32717807491834,7.863676832916649,11.99327759422436,257.3979482186614,64.79031444465528,257.0562893919104,314.2628651496555,242.55336578878703,216.73205602184868,778.0302942625566,819.6726668962491,829.4638640039873,683.9109590461685,751.5935418302737,774.8699277006102,174.81913510737158,116.58404897718702,117.1665469934338,235.5264821184994,146.18090974798272,175.88169723269766,606.2846842375401,728.9979044216045,925.4641111551407,12.509454495892074,11.23279982607663,14.00534487828979,10.96599865627773,13.85774482406111,22.009433182335535,240.44725613639514,95.5425080185425,182.9415725907624,183.83167681475632,189.19384589153503,102.67610802056284,1479.796329275254,222.70481900092122,1329.9177103948184,361.7640715928186,1409.8517869558902,249.76192326681576,522.9349218422996,1147.5890170224777,1878.4447658996573,75.12717239540555,59.023532174539596,38.17357475165249
ADCL,249.41511935989337,270.8385228821299,274.21108572002953,266.3667654313274,298.24544019199544,306.2154199277813,312.5937633700455,278.0465066838778,287.5701560465899,318.95721361241965,348.78785942706054,319.0040219263327,241.86563644151175,284.51378247962464,268.80775438701914,220.62830315741064,295.0114986458486,239.69173974559894,294.6058957713337,250.59349404887027,302.11458656523786,338.0373690831932,300.4203818203166,284.9036874956479,265.5919495750178,312.4188681479104,333.63631146369784,214.43760308267363,267.68807988117004,207.70299690223135,355.21249520051674,289.9276711865722,329.7925258244912,360.391909110285,335.7979358360238,332.2805219317813,262.28020872675154,233.4234607668707,237.348419480469,292.206760409822,318.76695286907704,297.77306898863714,176.35173925355448,324.7821790362426,190.8324158407624,268.88767744766125,191.84521214646017,289.68488176170587,163.2106498666439,175.2792256338289,177.70706859264484,303.41683819047637,286.76921219171703,276.5137145472266
ADCS,6.06711046713539,10.2135835369579,8.92684167528656,21.2363818856964,19.241641302709397,18.1998358477443,13.713790909137499,18.414109917079802,20.4959743960999,8.109081702010661,7.378896922863518,9.95451820701469,4.97540561949374,4.77767120737262,6.71483627753914,1.11831869811867,2.0977614050415903,1.30444484215292,1.35990971610771,1.77593300519527,2.32884404500184,7.41168683404523,9.9670300939046,10.2048282865249,10.567970849838801,13.062063712832401,10.4843128712528,7.3242445075676,6.54252627793498,6.0862784541913415,25.2522943368567,24.793116733232196,18.8738695264572,20.189735843801,31.1110959957398,17.2247737948713,9.96721748690152,13.5632893736127,11.368594872476,13.767518762891,15.5303470018791,9.69924726788714,1.90034201781848,1.86537307678761,2.8966669071154,3.54236545011328,2.48308378129914,3.57034588165688,3.9128818561528895,2.2862507691369,2.5404005721208702,9.69382869618136,10.852983285276,15.3113788839046
ADD,1.13758321258789,0.999931255366512,1.15718318012974,2.6708333046428,2.4052051628386804,1.33635158322598,2.31924405081002,1.50720472630902,1.61103728877641,0.959138695936745,2.87956953087357,1.22517147163258,1.52308335290625,1.38483223402105,1.35725414120472,1.43783832615257,3.20184635506347,2.7719452895749503,2.2253068081762497,1.77593300519527,2.540557140002,2.0946071487519102,1.91286436145644,1.43623509217758,1.4746005836984302,0.9279061653924692,1.27379502174099,0.930062794611759,1.6047705964746202,2.23863115556463,1.12024965634854,0.910767553465672,1.40053448782898,1.94723340625492,1.5601434570135,1.23838242969663,0.759407046621068,0.749353004067,0.812042490891144,1.05903990483777,1.18451799166874,1.1737942553494,2.47044462316402,1.86537307678761,2.2014668494077,1.54978488442456,1.83532279487328,2.02860561457778,1.65210567259789,2.61285802187075,4.354972409350061,1.9387657392362696,2.50453460429447,1.39829944145247
ADNUC,8.62667269545813,8.999381298298609,10.951912240513597,8.59878039543537,8.46632217319214,9.099917923872141,7.260242246013958,7.404962350996509,9.129211303066327,11.1608866436276,7.648856566382919,12.0219950653947,8.83388344685623,10.801691425364199,10.5722954156999,7.50871125879675,5.4100162551072515,9.13111389507043,6.305035956499388,9.16007550048088,7.19824523000567,7.5728104608723,5.93994722768052,7.861497346656232,12.452182706786802,11.7772705607506,13.3258556120596,10.6957221380352,6.9745799000627695,6.99572236113948,7.795070525425269,7.79212240187298,7.736285742293428,5.790457234389629,7.15830527335606,6.3044923693646515,9.58751396359098,6.744177036603,7.540394558274912,10.8551590245872,9.01549804770098,8.95790352766647,11.687103409583699,11.192238460725699,13.5564011253001,15.4978488442456,12.199498577687097,11.0356145433031,8.4344342232629,7.5119668128784,5.443715511687571,8.23975439175416,10.2685918776073,10.347415866748301
ADNt2,8.34227689231116,7.285213431956018,7.397706758686549,3.90853654337971,3.55970364100124,3.3090610632262303,5.2435082887878615,2.6867562512465204,3.22207457755282,11.858442058854301,9.98850681021769,7.5807484807265695,18.7846946858437,15.717845856138899,16.1441808374877,39.939953504238,32.12887204563689,37.17667800135821,23.4893496418605,37.7619438999416,32.603816630025705,5.31707968529332,5.43656186940251,6.42526225447865,16.712139948582195,10.4924774086687,11.268186730785699,7.38237343223084,9.937233308938989,11.682856343102904,3.5941343141182407,3.13708823971509,3.86814287114671,3.7407378593844505,3.67092578120824,4.89723960834575,9.397662201935713,6.6692417361963,10.498549346521198,7.85454596088014,9.936789818998893,12.355729003677899,54.919884314954096,25.804327562228604,58.976138228869495,33.6524717760762,59.27013025796639,29.8610746465848,10.4343516164077,21.664947764678306,27.0976061026226,16.4795087835083,13.1905489159509,12.025375196491304
ADPDA,8.531874094409138,8.49941567061535,7.728330524437901,7.10050805380648,6.92699086897538,6.17267159871047,5.2435082887878615,5.50457378304165,7.965684372283372,31.7387713928159,20.2469732639548,48.777139214372,61.126411896637286,75.1271486956419,54.50446893364221,133.239684890138,221.810666459397,125.22670484668,235.140752730624,126.18471352703301,199.64544858515703,15.467868175398701,14.094790031784301,10.5827848897295,49.317197299247596,41.9699096346747,34.0985128896818,8.25430730217936,5.92530681775244,5.946364006968548,9.19538259586094,14.977066434768801,8.93674387471827,9.889895984399981,10.278592187383099,7.4865846886205185,11.201253937660804,16.7855072911008,15.254798221740801,12.9732388342627,13.5561503490978,9.51391133283197,83.61504878401308,194.102431823511,86.6682738608928,204.239507983094,71.0377881780363,201.399965415281,23.129479416370398,18.9432206585629,10.1616022884835,42.9436611240834,42.1596658389569,55.2328279373726
ADPRDP,164.75996862314543,173.7737674504805,176.2637951161907,225.457416277286,259.762157586576,232.52517548132,244.22648222008098,228.439811996228,220.53310441917102,174.3888538066812,233.78505128779798,165.09185580248982,172.2099577685995,171.580713795208,180.9434073511348,345.240958090634,277.0149139604915,327.4156553803821,272.72371215760046,366.4964901774035,309.7362579852444,272.298929337749,224.509869791992,221.93611740175697,185.14429550880288,169.093054293443,222.13025494514017,91.84370096791119,94.9900749220937,86.81691450174091,166.45042810578724,141.16897078717952,131.38347338205222,176.4295952035711,176.2044374979949,115.22585607222709,90.5592903095624,95.0928962161023,89.2666709629621,105.90399048377729,115.8195369631659,109.5953162626228,143.09575394173112,383.3341672798543,152.8281460194087,347.48391087205,147.0417439186709,335.4502244265812,88.86589459973901,91.55889984972079,77.058817354333,108.57088139723129,109.2811932340486,96.55257643229311
ADSL1r,1.61157621783284,1.57132054414738,1.15718318012974,2.08455282313585,2.30899695632513,2.03634526967768,2.0167339572261,2.22804176932638,2.41655593316462,0.959138695936745,2.33965024383477,1.8377572074488704,0.6092333411624979,1.73104029252631,1.14295085575134,2.87567665230514,8.28063712516416,2.93500089484407,7.170433048567929,3.0845152195496803,6.774819040005339,1.28898901461656,1.2081248598672198,1.88978301602313,1.5565228383483505,1.71305753610917,2.35162157859875,1.56948096590734,1.66649254249287,1.53905891945068,2.33385345072613,2.32751708107894,3.40129804187039,2.15220534375544,3.85447207026865,2.7582154115970297,2.08836937820794,1.9483178105742,2.37812443760978,2.73585308749758,1.11871143657603,1.85335935055168,2.7554959258368,5.6997510679621515,2.2014668494077,5.97774169706616,3.0228846033206898,5.03094192415288,0.6956234410938481,1.4152980951799898,1.33068601396807,2.42345717404534,2.50453460429447,2.16736413425133
ADSL2r,1.61157621783284,1.57132054414738,1.15718318012974,2.08455282313585,2.30899695632513,2.03634526967768,2.0167339572261,2.22804176932638,2.41655593316462,0.959138695936745,2.33965024383477,1.8377572074488704,0.6092333411624979,1.73104029252631,1.14295085575134,2.87567665230514,8.28063712516416,2.93500089484407,7.170433048567929,3.0845152195496803,6.774819040005339,1.28898901461656,1.2081248598672198,1.88978301602313,1.5565228383483505,1.71305753610917,2.35162157859875,1.56948096590734,1.66649254249287,1.53905891945068,2.33385345072613,2.32751708107894,3.40129804187039,2.15220534375544,3.85447207026865,2.7582154115970297,2.08836937820794,1.9483178105742,2.37812443760978,2.73585308749758,1.11871143657603,1.85335935055168,2.7554959258368,5.6997510679621515,2.2014668494077,5.97774169706616,3.0228846033206898,5.03094192415288,0.6956234410938481,1.4152980951799898,1.33068601396807,2.42345717404534,2.50453460429447,2.16736413425133
AGMPTRCtpp,3.03355523356769,2.92837010500193,3.34756562823246,3.90853654337971,3.55970364100124,4.9635915948393485,3.73095782086829,2.9488788123437404,3.22207457755282,5.49324889491045,8.54872204478091,6.81501631095621,15.5354501996437,9.27837596794103,10.2865577017621,11.0234271671697,9.384722075186039,12.8813928162601,6.1814078004896,13.646643092553198,6.351392850005009,5.47820331212039,3.12098922132366,3.4772007494825603,7.45492517314208,4.2826438402729305,4.7032431571975,2.67393053450881,4.50570205933258,4.1274761930722885,3.03400948594397,2.2263206862494203,4.7351404112313205,3.68949487500932,3.57915263667803,3.095956074241569,5.410775207175112,2.997412016268,3.30617299862823,5.29519952418886,4.14581297084059,6.5485363719492815,13.9675138309658,6.73606944395526,13.5564011253001,8.302419023703001,14.682582358986199,7.95213400914488,9.99958696572406,17.7456607318722,32.6622930701254,14.056051609463001,11.854797126993802,7.69064692798859
AGPAT120,0.568791606293943,0.71423661097608,0.53726361934595,0.4559959300609671,1.6355395107303,1.08180842451627,2.72259084225524,1.04849024438889,2.05854764676986,0.0871944269033404,0.629905834878593,0.536012518839252,4.56925005871874,1.86952351592842,2.2144672830182297,12.461265493322301,0.993676455019699,3.91333452645876,1.35990971610771,8.50578439330368,2.7522702350021704,0.966741760962422,1.40947900317843,0.453547923845552,1.06498931044887,0.9992835627303508,0.293952697324844,0.639418171295584,0.617219460182546,0.7695294597253421,1.0268955183195,0.7083747638066341,0.800305421616562,1.33231759375337,0.458865722651029,0.4503208835260461,0.4746294041381671,0.5245471028469,0.17400910519095902,0.7942799286283291,0.987098326390618,0.679565095202284,2.18539332049125,2.4871641023834803,1.85386682055386,1.88188164537268,2.1592032880862098,2.51547096207644,0.434764650683655,0.435476336978458,0.3629143674458379,0.678568008732695,0.751360381288341,0.349574860363118
AGPAT141,0.568791606293943,0.71423661097608,0.53726361934595,0.4559959300609671,1.6355395107303,1.08180842451627,2.72259084225524,1.04849024438889,2.05854764676986,0.0871944269033404,0.629905834878593,0.536012518839252,4.56925005871874,1.86952351592842,2.2144672830182297,12.461265493322301,0.993676455019699,3.91333452645876,1.35990971610771,8.50578439330368,2.7522702350021704,0.966741760962422,1.40947900317843,0.453547923845552,1.06498931044887,0.9992835627303508,0.293952697324844,0.639418171295584,0.617219460182546,0.7695294597253421,1.0268955183195,0.7083747638066341,0.800305421616562,1.33231759375337,0.458865722651029,0.4503208835260461,0.4746294041381671,0.5245471028469,0.17400910519095902,0.7942799286283291,0.987098326390618,0.679565095202284,2.18539332049125,2.4871641023834803,1.85386682055386,1.88188164537268,2.1592032880862098,2.51547096207644,0.434764650683655,0.435476336978458,0.3629143674458379,0.678568008732695,0.751360381288341,0.349574860363118
