Line Name,Measurement Type,Time,Value,Units
WT-C5-R4,Optical Density,3.815277778,0.006682772,n/a
WT-C5-R4,Optical Density,10.57694444,0.013596686,n/a
WT-C5-R4,Optical Density,14.79083333,0,n/a
WT-C5-R4,Optical Density,19.89388889,0,n/a
WT-C5-R4,Optical Density,23.24555556,0,n/a
WT-C5-R4,Optical Density,29.30138889,0,n/a
WT-C5-R4,Optical Density,34.14083333,0,n/a
WT-C5-R4,Optical Density,40.13944444,0,n/a
WT-C5-R4,Optical Density,45.16194444,0.012016354,n/a
WT-C5-R4,Optical Density,50.67194444,0,n/a
WT-C5-R4,Optical Density,54.7325,0,n/a
WT-C5-R4,Optical Density,63.22666667,0,n/a
WT-C5-R5,Optical Density,0,0.001349206,n/a
WT-C5-R5,Optical Density,3.815277778,0.005497542,n/a
WT-C5-R5,Optical Density,10.57694444,0.017745023,n/a
WT-C5-R5,Optical Density,14.79083333,0.010831124,n/a
WT-C5-R5,Optical Density,19.89388889,0.008460633,n/a
WT-C5-R5,Optical Density,23.24555556,0.011423739,n/a
WT-C5-R5,Optical Density,29.30138889,0,n/a
WT-C5-R5,Optical Density,34.14083333,0.015769619,n/a
WT-C5-R5,Optical Density,40.13944444,0.005892614,n/a
WT-C5-R5,Optical Density,45.16194444,0.002336893,n/a
WT-C5-R5,Optical Density,50.67194444,0,n/a
WT-C5-R5,Optical Density,54.7325,0,n/a
WT-C5-R5,Optical Density,63.22666667,0,n/a
WT-C5-R6,Optical Density,0,0.007077859,n/a
WT-C5-R6,Optical Density,3.815277778,0.009053263,n/a
WT-C5-R6,Optical Density,10.57694444,0.018337639,n/a
WT-C5-R6,Optical Density,14.79083333,0.009843422,n/a
WT-C5-R6,Optical Density,19.89388889,0.010831124,n/a
WT-C5-R6,Optical Density,23.24555556,0.016164706,n/a
WT-C5-R6,Optical Density,29.30138889,0.006682773,n/a
WT-C5-R6,Optical Density,34.14083333,0.019325341,n/a
WT-C5-R6,Optical Density,40.13944444,0.003127066,n/a
WT-C5-R6,Optical Density,45.16194444,0.007077859,n/a
WT-C5-R6,Optical Density,50.67194444,0.002336893,n/a
WT-C5-R6,Optical Density,54.7325,0.00273198,n/a
WT-C5-R6,Optical Density,63.22666667,0,n/a
WT-C5-R7,Optical Density,0,0.020708115,n/a
WT-C5-R7,Optical Density,3.815277778,0.022288447,n/a
WT-C5-R7,Optical Density,10.57694444,0.033153139,n/a
WT-C5-R7,Optical Density,14.79083333,0.024066293,n/a
WT-C5-R7,Optical Density,19.89388889,0.027029399,n/a
WT-C5-R7,Optical Density,23.24555556,0.029992505,n/a
WT-C5-R7,Optical Density,29.30138889,0.020708115,n/a
WT-C5-R7,Optical Density,34.14083333,0.033350683,n/a
WT-C5-R7,Optical Density,40.13944444,0.01754748,n/a
WT-C5-R7,Optical Density,45.16194444,0.020313043,n/a
WT-C5-R7,Optical Density,50.67194444,0.016362235,n/a
WT-C5-R7,Optical Density,54.7325,0.014584374,n/a
WT-C5-R7,Optical Density,63.22666667,0.015572076,n/a
WT-C5-R8,Optical Density,0,0.007472946,n/a
WT-C5-R8,Optical Density,3.815277778,0.013004057,n/a
WT-C5-R8,Optical Density,10.57694444,0.025053995,n/a
WT-C5-R8,Optical Density,14.79083333,0.007670475,n/a
WT-C5-R8,Optical Density,19.89388889,0.001744278,n/a
WT-C5-R8,Optical Density,23.24555556,0.004114753,n/a
WT-C5-R8,Optical Density,29.30138889,0,n/a
WT-C5-R8,Optical Density,34.14083333,0,n/a
WT-C5-R8,Optical Density,40.13944444,0,n/a
WT-C5-R8,Optical Density,45.16194444,0,n/a
WT-C5-R8,Optical Density,50.67194444,0,n/a
WT-C5-R8,Optical Density,54.7325,0,n/a
WT-C5-R8,Optical Density,63.22666667,0,n/a
WT-C6-R1,Optical Density,0,0.006880316,n/a
WT-C6-R1,Optical Density,3.815277778,0.011621283,n/a
WT-C6-R1,Optical Density,10.57694444,0.087871733,n/a
WT-C6-R1,Optical Density,14.79083333,0.026041697,n/a
WT-C6-R1,Optical Density,19.89388889,0.043425217,n/a
WT-C6-R1,Optical Density,23.24555556,0.086291386,n/a
WT-C6-R1,Optical Density,29.30138889,0.134688711,n/a
WT-C6-R1,Optical Density,34.14083333,0.196123631,n/a
WT-C6-R1,Optical Density,40.13944444,0.251632369,n/a
WT-C6-R1,Optical Density,45.16194444,0.402355379,n/a
WT-C6-R1,Optical Density,50.67194444,0.336179507,n/a
WT-C6-R1,Optical Density,54.7325,0.306153449,n/a
WT-C6-R1,Optical Density,63.22666667,0.305165702,n/a
WT-C6-R2,Optical Density,0,0.01754748,n/a
WT-C6-R2,Optical Density,3.815277778,0.021695817,n/a
WT-C6-R2,Optical Density,10.57694444,0.098736411,n/a
WT-C6-R2,Optical Density,14.79083333,0.038486721,n/a
WT-C6-R2,Optical Density,19.89388889,0.058833333,n/a
WT-C6-R2,Optical Density,23.24555556,0.092612685,n/a
WT-C6-R2,Optical Density,29.30138889,0.157405813,n/a
WT-C6-R2,Optical Density,34.14083333,0.214099781,n/a
WT-C6-R2,Optical Density,40.13944444,0.270201149,n/a
WT-C6-R2,Optical Density,45.16194444,0.457666574,n/a
WT-C6-R2,Optical Density,50.67194444,0.381218624,n/a
WT-C6-R2,Optical Density,54.7325,0.352970426,n/a
WT-C6-R2,Optical Density,63.22666667,0.274151927,n/a
WT-C6-R3,Optical Density,0,0.025053995,n/a
WT-C6-R3,Optical Density,3.815277778,0.028609716,n/a
WT-C6-R3,Optical Density,10.57694444,0.081945521,n/a
WT-C6-R3,Optical Density,14.79083333,0.052116977,n/a
WT-C6-R3,Optical Density,19.89388889,0.082933208,n/a
WT-C6-R3,Optical Density,23.24555556,0.118490422,n/a
WT-C6-R3,Optical Density,29.30138889,0.189012188,n/a
WT-C6-R3,Optical Density,34.14083333,0.248471734,n/a
WT-C6-R3,Optical Density,40.13944444,0.324919743,n/a
WT-C6-R3,Optical Density,45.16194444,0.489075465,n/a
WT-C6-R3,Optical Density,50.67194444,0.419936472,n/a
WT-C6-R3,Optical Density,54.7325,0.345858984,n/a
WT-C6-R3,Optical Density,63.22666667,0.370353946,n/a
WT-C6-R4,Optical Density,0,0.009843422,n/a
WT-C6-R4,Optical Density,3.815277778,0.016164706,n/a
WT-C6-R4,Optical Density,10.57694444,0.082735694,n/a
WT-C6-R4,Optical Density,14.79083333,0.035326087,n/a
WT-C6-R4,Optical Density,19.89388889,0.050339116,n/a
WT-C6-R4,Optical Density,23.24555556,0.088464334,n/a
WT-C6-R4,Optical Density,29.30138889,0.155232865,n/a
WT-C6-R4,Optical Density,34.14083333,0.196123631,n/a
WT-C6-R4,Optical Density,40.13944444,0.259731528,n/a
WT-C6-R4,Optical Density,45.16194444,0.436134732,n/a
WT-C6-R4,Optical Density,50.67194444,0.380230937,n/a
WT-C6-R4,Optical Density,54.7325,0.340130315,n/a
WT-C6-R4,Optical Density,63.22666667,0.319191074,n/a
WT-C6-R5,Optical Density,0,0.025646625,n/a
WT-C6-R5,Optical Density,3.815277778,0.027424485,n/a
WT-C6-R5,Optical Density,10.57694444,0.066932492,n/a
WT-C6-R5,Optical Density,14.79083333,0.039474409,n/a
WT-C6-R5,Optical Density,19.89388889,0.050141573,n/a
WT-C6-R5,Optical Density,23.24555556,0.077994713,n/a
WT-C6-R5,Optical Density,29.30138889,0.089254507,n/a
WT-C6-R5,Optical Density,34.14083333,0.169455751,n/a
WT-C6-R5,Optical Density,40.13944444,0.200074439,n/a
WT-C6-R5,Optical Density,45.16194444,0.275534731,n/a
WT-C6-R5,Optical Density,50.67194444,0.305758362,n/a
WT-C6-R5,Optical Density,54.7325,0.260916759,n/a
WT-C6-R5,Optical Density,63.22666667,0.29114039,n/a
WT-C6-R6,Optical Density,0,0.020708115,n/a
WT-C6-R6,Optical Density,3.815277778,0.02623924,n/a
WT-C6-R6,Optical Density,10.57694444,0.045400621,n/a
WT-C6-R6,Optical Density,14.79083333,0.048166169,n/a
WT-C6-R6,Optical Density,19.89388889,0.072463588,n/a
WT-C6-R6,Optical Density,23.24555556,0.109008488,n/a
WT-C6-R6,Optical Density,29.30138889,0.171036068,n/a
WT-C6-R6,Optical Density,34.14083333,0.252817629,n/a
WT-C6-R6,Optical Density,40.13944444,0.301017381,n/a
WT-C6-R6,Optical Density,45.16194444,0.379243191,n/a
WT-C6-R6,Optical Density,50.67194444,0.399787404,n/a
WT-C6-R6,Optical Density,54.7325,0.346846671,n/a
WT-C6-R6,Optical Density,63.22666667,0.292918251,n/a
WT-C6-R7,Optical Density,0,0.019522884,n/a
WT-C6-R7,Optical Density,3.815277778,0.026041697,n/a
WT-C6-R7,Optical Density,10.57694444,0.047771111,n/a
WT-C6-R7,Optical Density,14.79083333,0.048363712,n/a
WT-C6-R7,Optical Density,19.89388889,0.081550434,n/a
WT-C6-R7,Optical Density,23.24555556,0.117897792,n/a
WT-C6-R7,Optical Density,29.30138889,0.189604818,n/a
WT-C6-R7,Optical Density,34.14083333,0.25637335,n/a
WT-C6-R7,Optical Density,40.13944444,0.293313337,n/a
WT-C6-R7,Optical Density,45.16194444,0.364822792,n/a
WT-C6-R7,Optical Density,50.67194444,0.398997231,n/a
WT-C6-R7,Optical Density,54.7325,0.375885042,n/a
WT-C6-R7,Optical Density,63.22666667,0.355143315,n/a
WT-C6-R8,Optical Density,0,0.004904927,n/a
WT-C6-R8,Optical Density,3.815277778,0.008460633,n/a
WT-C6-R8,Optical Density,10.57694444,0.028609716,n/a
WT-C6-R8,Optical Density,14.79083333,0.026436783,n/a
WT-C6-R8,Optical Density,19.89388889,0.046783395,n/a
WT-C6-R8,Optical Density,23.24555556,0.068512809,n/a
WT-C6-R8,Optical Density,29.30138889,0.128367412,n/a
WT-C6-R8,Optical Density,34.14083333,0.190197449,n/a
WT-C6-R8,Optical Density,40.13944444,0.245113556,n/a
WT-C6-R8,Optical Density,45.16194444,0.346056498,n/a
WT-C6-R8,Optical Density,50.67194444,0.348426959,n/a
WT-C6-R8,Optical Density,54.7325,0.333611473,n/a
WT-C6-R8,Optical Density,63.22666667,0.314252579,n/a
WT-C7-R1,Optical Density,0,0.006682773,n/a
WT-C7-R1,Optical Density,3.815277778,0.008263105,n/a
WT-C7-R1,Optical Density,10.57694444,0.023078605,n/a
WT-C7-R1,Optical Density,14.79083333,0.005695086,n/a
WT-C7-R1,Optical Density,19.89388889,0.011226196,n/a
WT-C7-R1,Optical Density,23.24555556,0.013991759,n/a
WT-C7-R1,Optical Density,29.30138889,0.025251538,n/a
WT-C7-R1,Optical Density,34.14083333,0.040462125,n/a
WT-C7-R1,Optical Density,40.13944444,0.074438992,n/a
WT-C7-R1,Optical Density,45.16194444,0.153257461,n/a
WT-C7-R1,Optical Density,50.67194444,0.190790049,n/a
WT-C7-R1,Optical Density,54.7325,0.277707649,n/a
WT-C7-R1,Optical Density,63.22666667,0.215877642,n/a
WT-C7-R2,Optical Density,0,-0.000428655,n/a
WT-C7-R2,Optical Density,3.815277778,0.001546734,n/a
WT-C7-R2,Optical Density,10.57694444,0.008460633,n/a
WT-C7-R2,Optical Density,14.79083333,0.001546734,n/a
WT-C7-R2,Optical Density,19.89388889,0.004312297,n/a
WT-C7-R2,Optical Density,23.24555556,0.006682773,n/a
WT-C7-R2,Optical Density,29.30138889,0.019127797,n/a
WT-C7-R2,Optical Density,34.14083333,0.047178481,n/a
WT-C7-R2,Optical Density,40.13944444,0.092020055,n/a
WT-C7-R2,Optical Density,45.16194444,0.181110602,n/a
WT-C7-R2,Optical Density,50.67194444,0.216667786,n/a
WT-C7-R2,Optical Density,54.7325,0.292918251,n/a
WT-C7-R2,Optical Density,63.22666667,0.340525402,n/a
WT-C7-R3,Optical Density,0,0.006287701,n/a
WT-C7-R3,Optical Density,3.815277778,0.010040965,n/a
WT-C7-R3,Optical Density,10.57694444,0.032758053,n/a
WT-C7-R3,Optical Density,14.79083333,0.022881062,n/a
WT-C7-R3,Optical Density,19.89388889,0.028412173,n/a
WT-C7-R3,Optical Density,23.24555556,0.034338385,n/a
WT-C7-R3,Optical Density,29.30138889,0.041252269,n/a
WT-C7-R3,Optical Density,34.14083333,0.068512809,n/a
WT-C7-R3,Optical Density,40.13944444,0.129947729,n/a
WT-C7-R3,Optical Density,45.16194444,0.198691665,n/a
WT-C7-R3,Optical Density,50.67194444,0.252422542,n/a
WT-C7-R3,Optical Density,54.7325,0.340327829,n/a
WT-C7-R3,Optical Density,63.22666667,0.275337187,n/a
WT-C7-R4,Optical Density,0,0.004904927,n/a
WT-C7-R4,Optical Density,3.815277778,0.008065561,n/a
WT-C7-R4,Optical Density,10.57694444,0.045598164,n/a
WT-C7-R4,Optical Density,14.79083333,0.024066293,n/a
WT-C7-R4,Optical Density,19.89388889,0.030387577,n/a
WT-C7-R4,Optical Density,23.24555556,0.040264582,n/a
WT-C7-R4,Optical Density,29.30138889,0.055277611,n/a
WT-C7-R4,Optical Density,34.14083333,0.089847108,n/a
WT-C7-R4,Optical Density,40.13944444,0.145948475,n/a
WT-C7-R4,Optical Density,45.16194444,0.252817629,n/a
WT-C7-R4,Optical Density,50.67194444,0.292720678,n/a
WT-C7-R4,Optical Density,54.7325,0.390503014,n/a
WT-C7-R4,Optical Density,63.22666667,0.319981247,n/a
WT-C7-R5,Optical Density,0,0.005299999,n/a
WT-C7-R5,Optical Density,3.815277778,0.010238494,n/a
WT-C7-R5,Optical Density,10.57694444,0.022485975,n/a
WT-C7-R5,Optical Density,14.79083333,0.011818826,n/a
WT-C7-R5,Optical Density,19.89388889,0.015374533,n/a
WT-C7-R5,Optical Density,23.24555556,0.026831855,n/a
WT-C7-R5,Optical Density,29.30138889,0.019720413,n/a
WT-C7-R5,Optical Density,34.14083333,0.056462871,n/a
WT-C7-R5,Optical Density,40.13944444,0.062389054,n/a
WT-C7-R5,Optical Density,45.16194444,0.114737157,n/a
WT-C7-R5,Optical Density,50.67194444,0.168072947,n/a
WT-C7-R5,Optical Density,54.7325,0.213507151,n/a
WT-C7-R5,Optical Density,63.22666667,0.307733737,n/a
WT-C7-R6,Optical Density,0,0.015177004,n/a
WT-C7-R6,Optical Density,3.815277778,0.016362235,n/a
WT-C7-R6,Optical Density,10.57694444,0.031770365,n/a
WT-C7-R6,Optical Density,14.79083333,0.024066293,n/a
WT-C7-R6,Optical Density,19.89388889,0.026041697,n/a
WT-C7-R6,Optical Density,23.24555556,0.033745755,n/a
WT-C7-R6,Optical Density,29.30138889,0.040067039,n/a
WT-C7-R6,Optical Density,34.14083333,0.082538151,n/a
WT-C7-R6,Optical Density,40.13944444,0.119873196,n/a
WT-C7-R6,Optical Density,45.16194444,0.181900746,n/a
WT-C7-R6,Optical Density,50.67194444,0.229310354,n/a
WT-C7-R6,Optical Density,54.7325,0.282053514,n/a
WT-C7-R6,Optical Density,63.22666667,0.323734482,n/a
WT-C7-R7,Optical Density,0,0.017349937,n/a
WT-C7-R7,Optical Density,3.815277778,0.017942567,n/a
WT-C7-R7,Optical Density,10.57694444,0.040462125,n/a
WT-C7-R7,Optical Density,14.79083333,0.027622014,n/a
WT-C7-R7,Optical Density,19.89388889,0.035326087,n/a
WT-C7-R7,Optical Density,23.24555556,0.046190794,n/a
WT-C7-R7,Optical Density,29.30138889,0.057450559,n/a
WT-C7-R7,Optical Density,34.14083333,0.112366666,n/a
WT-C7-R7,Optical Density,40.13944444,0.173208986,n/a
WT-C7-R7,Optical Density,45.16194444,0.234051306,n/a
WT-C7-R7,Optical Density,50.67194444,0.28995513,n/a
WT-C7-R7,Optical Density,54.7325,0.34329095,n/a
WT-C7-R7,Optical Density,63.22666667,0.429023289,n/a
WT-C7-R8,Optical Density,0,0.003127066,n/a
WT-C7-R8,Optical Density,3.815277778,0.006485244,n/a
WT-C7-R8,Optical Density,10.57694444,0.020510586,n/a
WT-C7-R8,Optical Density,14.79083333,0.012213898,n/a
WT-C7-R8,Optical Density,19.89388889,0.015374533,n/a
WT-C7-R8,Optical Density,23.24555556,0.024263836,n/a
WT-C7-R8,Optical Density,29.30138889,0.023276134,n/a
WT-C7-R8,Optical Density,34.14083333,0.056857929,n/a
WT-C7-R8,Optical Density,40.13944444,0.070685727,n/a
WT-C7-R8,Optical Density,45.16194444,0.125404321,n/a
WT-C7-R8,Optical Density,50.67194444,0.180715515,n/a
WT-C7-R8,Optical Density,54.7325,0.218840733,n/a
WT-C7-R8,Optical Density,63.22666667,0.310894371,n/a
WT-C8-R1,Optical Density,0,0.001,n/a
WT-C8-R1,Optical Density,3.815277778,0.010238494,n/a
WT-C8-R1,Optical Density,10.57694444,0.195333487,n/a
WT-C8-R1,Optical Density,14.79083333,0.329265578,n/a
WT-C8-R1,Optical Density,19.89388889,0.481173849,n/a
WT-C8-R1,Optical Density,23.24555556,0.565720987,n/a
WT-C8-R1,Optical Density,29.30138889,0.729086536,n/a
WT-C8-R1,Optical Density,34.14083333,0.684442506,n/a
WT-C8-R1,Optical Density,40.13944444,0.668046673,n/a
WT-C8-R1,Optical Density,45.16194444,0.655206621,n/a
WT-C8-R1,Optical Density,50.67194444,0.66962702,n/a
WT-C8-R1,Optical Density,54.7325,0.696492444,n/a
WT-C8-R1,Optical Density,63.22666667,0.725925902,n/a
WT-C8-R2,Optical Density,0,0.001,n/a
WT-C8-R2,Optical Density,3.815277778,0.0132016,n/a
WT-C8-R2,Optical Density,10.57694444,0.222001368,n/a
WT-C8-R2,Optical Density,14.79083333,0.337364767,n/a
WT-C8-R2,Optical Density,19.89388889,0.497964768,n/a
WT-C8-R2,Optical Density,23.24555556,0.565918501,n/a
WT-C8-R2,Optical Density,29.30138889,0.708344868,n/a
WT-C8-R2,Optical Density,34.14083333,0.658367255,n/a
WT-C8-R2,Optical Density,40.13944444,0.636440327,n/a
WT-C8-R2,Optical Density,45.16194444,0.644934543,n/a
WT-C8-R2,Optical Density,50.67194444,0.673380255,n/a
WT-C8-R2,Optical Density,54.7325,0.720197233,n/a
WT-C8-R2,Optical Density,63.22666667,0.821930377,n/a
WT-C8-R3,Optical Density,0,0.001,n/a
WT-C8-R3,Optical Density,3.815277778,0.018732725,n/a
WT-C8-R3,Optical Density,10.57694444,0.213704694,n/a
WT-C8-R3,Optical Density,14.79083333,0.315240266,n/a
WT-C8-R3,Optical Density,19.89388889,0.4778157,n/a
WT-C8-R3,Optical Density,23.24555556,0.56236278,n/a
WT-C8-R3,Optical Density,29.30138889,0.738173412,n/a
WT-C8-R3,Optical Density,34.14083333,0.687405626,n/a
WT-C8-R3,Optical Density,40.13944444,0.659750029,n/a
WT-C8-R3,Optical Density,45.16194444,0.656984481,n/a
WT-C8-R3,Optical Density,50.67194444,0.665676212,n/a
WT-C8-R3,Optical Density,54.7325,0.693924469,n/a
WT-C8-R3,Optical Density,63.22666667,0.758717567,n/a
WT-C8-R4,Optical Density,0,0.001,n/a
WT-C8-R4,Optical Density,3.815277778,0.018140095,n/a
WT-C8-R4,Optical Density,10.57694444,0.231088214,n/a
WT-C8-R4,Optical Density,14.79083333,0.304178015,n/a
WT-C8-R4,Optical Density,19.89388889,0.443838775,n/a
WT-C8-R4,Optical Density,23.24555556,0.527398226,n/a
WT-C8-R4,Optical Density,29.30138889,0.687405626,n/a
WT-C8-R4,Optical Density,34.14083333,0.644341884,n/a
WT-C8-R4,Optical Density,40.13944444,0.615501086,n/a
WT-C8-R4,Optical Density,45.16194444,0.634464893,n/a
WT-C8-R4,Optical Density,50.67194444,0.610957618,n/a
WT-C8-R4,Optical Density,54.7325,0.650070553,n/a
WT-C8-R4,Optical Density,63.22666667,0.645132057,n/a
WT-C8-R5,Optical Density,0,0.017745023,n/a
WT-C8-R5,Optical Density,3.815277778,0.056265328,n/a
WT-C8-R5,Optical Density,10.57694444,0.210346516,n/a
WT-C8-R5,Optical Density,14.79083333,0.270991293,n/a
WT-C8-R5,Optical Density,19.89388889,0.416578265,n/a
WT-C8-R5,Optical Density,23.24555556,0.570659482,n/a
WT-C8-R5,Optical Density,29.30138889,0.707159608,n/a
WT-C8-R5,Optical Density,34.14083333,0.652441014,n/a
WT-C8-R5,Optical Density,40.13944444,0.625378076,n/a
WT-C8-R5,Optical Density,45.16194444,0.625970677,n/a
WT-C8-R5,Optical Density,50.67194444,0.645527144,n/a
WT-C8-R5,Optical Density,54.7325,0.688590887,n/a
WT-C8-R5,Optical Density,63.22666667,0.927614271,n/a
WT-C8-R6,Optical Density,0,0.029004803,n/a
WT-C8-R6,Optical Density,3.815277778,0.055870241,n/a
WT-C8-R6,Optical Density,10.57694444,0.220223507,n/a
WT-C8-R6,Optical Density,14.79083333,0.277312591,n/a
WT-C8-R6,Optical Density,19.89388889,0.4053185,n/a
WT-C8-R6,Optical Density,23.24555556,0.4922361,n/a
WT-C8-R6,Optical Density,29.30138889,0.614710912,n/a
WT-C8-R6,Optical Density,34.14083333,0.585672541,n/a
WT-C8-R6,Optical Density,40.13944444,0.558214458,n/a
WT-C8-R6,Optical Density,45.16194444,0.570856996,n/a
WT-C8-R6,Optical Density,50.67194444,0.608784671,n/a
WT-C8-R6,Optical Density,54.7325,0.721975094,n/a
WT-C8-R6,Optical Density,63.22666667,1.028952269,n/a
WT-C8-R7,Optical Density,0,0.041252269,n/a
WT-C8-R7,Optical Density,3.815277778,0.086093872,n/a
WT-C8-R7,Optical Density,10.57694444,0.271386379,n/a
WT-C8-R7,Optical Density,14.79083333,0.318598414,n/a
WT-C8-R7,Optical Density,19.89388889,0.487297604,n/a
WT-C8-R7,Optical Density,23.24555556,0.683257305,n/a
WT-C8-R7,Optical Density,29.30138889,0.712690762,n/a
WT-C8-R7,Optical Density,34.14083333,0.633872293,n/a
WT-C8-R7,Optical Density,40.13944444,0.630909172,n/a
WT-C8-R7,Optical Density,45.16194444,0.607204383,n/a
WT-C8-R7,Optical Density,50.67194444,0.623600216,n/a
WT-C8-R7,Optical Density,54.7325,0.667651645,n/a
WT-C8-R7,Optical Density,63.22666667,1.076756993,n/a
WT-C8-R8,Optical Density,0,-0.001021285,n/a
WT-C8-R8,Optical Density,3.815277778,0.03552363,n/a
WT-C8-R8,Optical Density,10.57694444,0.189802362,n/a
WT-C8-R8,Optical Density,14.79083333,0.293708424,n/a
WT-C8-R8,Optical Density,19.89388889,0.469518998,n/a
WT-C8-R8,Optical Density,23.24555556,0.561572665,n/a
WT-C8-R8,Optical Density,29.30138889,0.729284109,n/a
WT-C8-R8,Optical Density,34.14083333,0.6887884,n/a
WT-C8-R8,Optical Density,40.13944444,0.658762342,n/a
WT-C8-R8,Optical Density,45.16194444,0.659552457,n/a
WT-C8-R8,Optical Density,50.67194444,0.663700837,n/a
WT-C8-R8,Optical Density,54.7325,0.674763088,n/a
WT-C8-R8,Optical Density,63.22666667,0.704789146,n/a
EVOL33-C1-R1,Optical Density,0,0.001,n/a
EVOL33-C1-R1,Optical Density,3.815277778,0.006485244,n/a
EVOL33-C1-R1,Optical Density,10.57694444,0.061401367,n/a
EVOL33-C1-R1,Optical Density,14.79083333,0.070685727,n/a
EVOL33-C1-R1,Optical Density,19.89388889,0.143182927,n/a
EVOL33-C1-R1,Optical Density,23.24555556,0.201654756,n/a
EVOL33-C1-R1,Optical Density,29.30138889,0.333809046,n/a
EVOL33-C1-R1,Optical Density,34.14083333,0.404330813,n/a
EVOL33-C1-R1,Optical Density,40.13944444,0.366205565,n/a
EVOL33-C1-R1,Optical Density,45.16194444,0.418158611,n/a
EVOL33-C1-R1,Optical Density,50.67194444,0.346846671,n/a
EVOL33-C1-R1,Optical Density,54.7325,0.34506881,n/a
EVOL33-C1-R1,Optical Density,63.22666667,0.331241012,n/a
EVOL33-C1-R2,Optical Density,0,0.048166169,n/a
EVOL33-C1-R2,Optical Density,3.815277778,0.050931746,n/a
EVOL33-C1-R2,Optical Density,10.57694444,0.1149347,n/a
EVOL33-C1-R2,Optical Density,14.79083333,0.075426708,n/a
EVOL33-C1-R2,Optical Density,19.89388889,0.117502734,n/a
EVOL33-C1-R2,Optical Density,23.24555556,0.163529539,n/a
EVOL33-C1-R2,Optical Density,29.30138889,0.234841479,n/a
EVOL33-C1-R2,Optical Density,34.14083333,0.33578442,n/a
EVOL33-C1-R2,Optical Density,40.13944444,0.395441509,n/a
EVOL33-C1-R2,Optical Density,45.16194444,0.46043218,n/a
EVOL33-C1-R2,Optical Density,50.67194444,0.381416138,n/a
EVOL33-C1-R2,Optical Density,54.7325,0.37805799,n/a
EVOL33-C1-R2,Optical Density,63.22666667,0.397416884,n/a
EVOL33-C1-R3,Optical Density,0,0.024066293,n/a
EVOL33-C1-R3,Optical Density,3.815277778,0.027424485,n/a
EVOL33-C1-R3,Optical Density,10.57694444,0.105255253,n/a
EVOL33-C1-R3,Optical Density,14.79083333,0.13113299,n/a
EVOL33-C1-R3,Optical Density,19.89388889,0.204815391,n/a
EVOL33-C1-R3,Optical Density,23.24555556,0.248274191,n/a
EVOL33-C1-R3,Optical Density,29.30138889,0.372131807,n/a
EVOL33-C1-R3,Optical Density,34.14083333,0.462210041,n/a
EVOL33-C1-R3,Optical Density,40.13944444,0.426652828,n/a
EVOL33-C1-R3,Optical Density,45.16194444,0.481173849,n/a
EVOL33-C1-R3,Optical Density,50.67194444,0.404330813,n/a
EVOL33-C1-R3,Optical Density,54.7325,0.40413324,n/a
EVOL33-C1-R3,Optical Density,63.22666667,0.383786658,n/a
EVOL33-C1-R4,Optical Density,0,0.006485244,n/a
EVOL33-C1-R4,Optical Density,3.815277778,0.015967163,n/a
EVOL33-C1-R4,Optical Density,10.57694444,0.091822512,n/a
EVOL33-C1-R4,Optical Density,14.79083333,0.102292132,n/a
EVOL33-C1-R4,Optical Density,19.89388889,0.179727828,n/a
EVOL33-C1-R4,Optical Density,23.24555556,0.230100527,n/a
EVOL33-C1-R4,Optical Density,29.30138889,0.348822046,n/a
EVOL33-C1-R4,Optical Density,34.14083333,0.427640515,n/a
EVOL33-C1-R4,Optical Density,40.13944444,0.411244683,n/a
EVOL33-C1-R4,Optical Density,45.16194444,0.474259979,n/a
EVOL33-C1-R4,Optical Density,50.67194444,0.376675216,n/a
EVOL33-C1-R4,Optical Density,54.7325,0.376675216,n/a
EVOL33-C1-R4,Optical Density,63.22666667,0.352377767,n/a
EVOL33-C1-R5,Optical Density,0,0.002534436,n/a
EVOL33-C1-R5,Optical Density,3.815277778,0.012608985,n/a
EVOL33-C1-R5,Optical Density,10.57694444,0.081550434,n/a
EVOL33-C1-R5,Optical Density,14.79083333,0.119083052,n/a
EVOL33-C1-R5,Optical Density,19.89388889,0.196913804,n/a
EVOL33-C1-R5,Optical Density,23.24555556,0.252620086,n/a
EVOL33-C1-R5,Optical Density,29.30138889,0.379045677,n/a
EVOL33-C1-R5,Optical Density,34.14083333,0.474457493,n/a
EVOL33-C1-R5,Optical Density,40.13944444,0.427443001,n/a
EVOL33-C1-R5,Optical Density,45.16194444,0.418553698,n/a
EVOL33-C1-R5,Optical Density,50.67194444,0.403343125,n/a
EVOL33-C1-R5,Optical Density,54.7325,0.396429197,n/a
EVOL33-C1-R5,Optical Density,63.22666667,0.38912024,n/a
EVOL33-C1-R6,Optical Density,0,0.001,n/a
EVOL33-C1-R6,Optical Density,3.815277778,0.004114753,n/a
EVOL33-C1-R6,Optical Density,10.57694444,0.049944029,n/a
EVOL33-C1-R6,Optical Density,14.79083333,0.064957088,n/a
EVOL33-C1-R6,Optical Density,19.89388889,0.136071485,n/a
EVOL33-C1-R6,Optical Density,23.24555556,0.199284266,n/a
EVOL33-C1-R6,Optical Density,29.30138889,0.297066573,n/a
EVOL33-C1-R6,Optical Density,34.14083333,0.409269308,n/a
EVOL33-C1-R6,Optical Density,40.13944444,0.350994993,n/a
EVOL33-C1-R6,Optical Density,45.16194444,0.341513089,n/a
EVOL33-C1-R6,Optical Density,50.67194444,0.332426213,n/a
