,PVHG-B-R1,PVHG-B-R2,PVHG-B-R3,PVHG-Glu-R1,PVHG-Glu-R2,PVHG-Glu-R3,PVHG-Gua-R1,PVHG-Gua-R2,PVHG-Gua-R3,PVHG-H-R1,PVHG-H-R2,PVHG-H-R3,PVHG-M-R1,PVHG-M-R2,PVHG-M-R3,PVHG-P-R1,PVHG-P-R2,PVHG-P-R3,PVHG-V-R1,PVHG-V-R2,PVHG-V-R3,WT-B-R1,WT-B-R2,WT-B-R3,WT-Glu-R1,WT-Glu-R2,WT-Glu-R3,WT-Gua-R1,WT-Gua-R2,WT-Gua-R3,WT-H-R1,WT-H-R2,WT-H-R3,WT-M-R1,WT-M-R2,WT-M-R3,WT-P-R1,WT-P-R2,WT-P-R3,WT-V-R1,WT-V-R2,WT-V-R3
EAR121y,5.8222987590612805,3.10911002099857,2.7939679571564,0,0,0,10.0121913641892,18.9113894075892,4.11775711580928,1.63554301579371,0.8378990024834789,0.7235275347302671,0,0,0,16.071337515581998,5.17045104589956,6.84315724731328,3.35794608360414,2.36831419555603,4.65828344502236,1.01683253416191,5.987761607573218,4.74993500065721,0,0,0,2.85584038042103,1.72176228446401,2.6049696560671003,2.2294425099347404,1.65168403572748,4.6167503918299,0,0,0,1.4004669787664898,2.3752709224069,3.42150490739052,7.566363761660429,6.52189851257008,5.2016059288515715
EAR140x,9.60679295245111,8.315061684065949,5.926598696998429,0,0,0,13.89078801878503,24.973892232031684,9.68884027249242,4.80440760889403,6.42389235237334,6.801158826464516,0,0,0,18.45816981987635,9.8437433373857,11.88152577006042,28.122798450184646,21.745430341014426,20.08884735665896,5.203790027769781,10.915190430472009,10.507431971150798,0,0,0,9.05990741374948,8.45228757827785,8.11781241658119,8.65023693854679,9.18336323864477,11.94199434686668,0,0,0,4.81410523950981,6.04614416612665,11.60867736436069,20.20889561658673,21.259695151364777,16.10360191671857
EAR140y,5.8222987590612805,3.10911002099857,2.7939679571564,0,0,0,10.0121913641892,18.9113894075892,4.11775711580928,1.63554301579371,0.8378990024834789,0.7235275347302671,0,0,0,16.071337515581998,5.17045104589956,6.84315724731328,3.35794608360414,2.36831419555603,4.65828344502236,1.01683253416191,5.987761607573218,4.74993500065721,0,0,0,2.85584038042103,1.72176228446401,2.6049696560671003,2.2294425099347404,1.65168403572748,4.6167503918299,0,0,0,1.4004669787664898,2.3752709224069,3.42150490739052,7.566363761660429,6.52189851257008,5.2016059288515715
EAR141x,9.60679295245111,8.315061684065949,5.926598696998429,0,0,0,13.89078801878503,24.973892232031684,9.68884027249242,4.80440760889403,6.42389235237334,6.801158826464516,0,0,0,18.45816981987635,9.8437433373857,11.88152577006042,28.122798450184646,21.745430341014426,20.08884735665896,5.203790027769781,10.915190430472009,10.507431971150798,0,0,0,9.05990741374948,8.45228757827785,8.11781241658119,8.65023693854679,9.18336323864477,11.94199434686668,0,0,0,4.81410523950981,6.04614416612665,11.60867736436069,20.20889561658673,21.259695151364777,16.10360191671857
EAR141y,5.8222987590612805,3.10911002099857,2.7939679571564,0,0,0,10.0121913641892,18.9113894075892,4.11775711580928,1.63554301579371,0.8378990024834789,0.7235275347302671,0,0,0,16.071337515581998,5.17045104589956,6.84315724731328,3.35794608360414,2.36831419555603,4.65828344502236,1.01683253416191,5.987761607573218,4.74993500065721,0,0,0,2.85584038042103,1.72176228446401,2.6049696560671003,2.2294425099347404,1.65168403572748,4.6167503918299,0,0,0,1.4004669787664898,2.3752709224069,3.42150490739052,7.566363761660429,6.52189851257008,5.2016059288515715
EAR160x,9.60679295245111,8.315061684065949,5.926598696998429,0,0,0,13.89078801878503,24.973892232031684,9.68884027249242,4.80440760889403,6.42389235237334,6.801158826464516,0,0,0,18.45816981987635,9.8437433373857,11.88152577006042,28.122798450184646,21.745430341014426,20.08884735665896,5.203790027769781,10.915190430472009,10.507431971150798,0,0,0,9.05990741374948,8.45228757827785,8.11781241658119,8.65023693854679,9.18336323864477,11.94199434686668,0,0,0,4.81410523950981,6.04614416612665,11.60867736436069,20.20889561658673,21.259695151364777,16.10360191671857
EAR160y,5.8222987590612805,3.10911002099857,2.7939679571564,0,0,0,10.0121913641892,18.9113894075892,4.11775711580928,1.63554301579371,0.8378990024834789,0.7235275347302671,0,0,0,16.071337515581998,5.17045104589956,6.84315724731328,3.35794608360414,2.36831419555603,4.65828344502236,1.01683253416191,5.987761607573218,4.74993500065721,0,0,0,2.85584038042103,1.72176228446401,2.6049696560671003,2.2294425099347404,1.65168403572748,4.6167503918299,0,0,0,1.4004669787664898,2.3752709224069,3.42150490739052,7.566363761660429,6.52189851257008,5.2016059288515715
EAR161x,9.60679295245111,8.315061684065949,5.926598696998429,0,0,0,13.89078801878503,24.973892232031684,9.68884027249242,4.80440760889403,6.42389235237334,6.801158826464516,0,0,0,18.45816981987635,9.8437433373857,11.88152577006042,28.122798450184646,21.745430341014426,20.08884735665896,5.203790027769781,10.915190430472009,10.507431971150798,0,0,0,9.05990741374948,8.45228757827785,8.11781241658119,8.65023693854679,9.18336323864477,11.94199434686668,0,0,0,4.81410523950981,6.04614416612665,11.60867736436069,20.20889561658673,21.259695151364777,16.10360191671857
EAR161y,5.8222987590612805,3.10911002099857,2.7939679571564,0,0,0,10.0121913641892,18.9113894075892,4.11775711580928,1.63554301579371,0.8378990024834789,0.7235275347302671,0,0,0,16.071337515581998,5.17045104589956,6.84315724731328,3.35794608360414,2.36831419555603,4.65828344502236,1.01683253416191,5.987761607573218,4.74993500065721,0,0,0,2.85584038042103,1.72176228446401,2.6049696560671003,2.2294425099347404,1.65168403572748,4.6167503918299,0,0,0,1.4004669787664898,2.3752709224069,3.42150490739052,7.566363761660429,6.52189851257008,5.2016059288515715
EAR180x,9.60679295245111,8.315061684065949,5.926598696998429,0,0,0,13.89078801878503,24.973892232031684,9.68884027249242,4.80440760889403,6.42389235237334,6.801158826464516,0,0,0,18.45816981987635,9.8437433373857,11.88152577006042,28.122798450184646,21.745430341014426,20.08884735665896,5.203790027769781,10.915190430472009,10.507431971150798,0,0,0,9.05990741374948,8.45228757827785,8.11781241658119,8.65023693854679,9.18336323864477,11.94199434686668,0,0,0,4.81410523950981,6.04614416612665,11.60867736436069,20.20889561658673,21.259695151364777,16.10360191671857
EAR180y,5.8222987590612805,3.10911002099857,2.7939679571564,0,0,0,10.0121913641892,18.9113894075892,4.11775711580928,1.63554301579371,0.8378990024834789,0.7235275347302671,0,0,0,16.071337515581998,5.17045104589956,6.84315724731328,3.35794608360414,2.36831419555603,4.65828344502236,1.01683253416191,5.987761607573218,4.74993500065721,0,0,0,2.85584038042103,1.72176228446401,2.6049696560671003,2.2294425099347404,1.65168403572748,4.6167503918299,0,0,0,1.4004669787664898,2.3752709224069,3.42150490739052,7.566363761660429,6.52189851257008,5.2016059288515715
EAR181x,9.60679295245111,8.315061684065949,5.926598696998429,0,0,0,13.89078801878503,24.973892232031684,9.68884027249242,4.80440760889403,6.42389235237334,6.801158826464516,0,0,0,18.45816981987635,9.8437433373857,11.88152577006042,28.122798450184646,21.745430341014426,20.08884735665896,5.203790027769781,10.915190430472009,10.507431971150798,0,0,0,9.05990741374948,8.45228757827785,8.11781241658119,8.65023693854679,9.18336323864477,11.94199434686668,0,0,0,4.81410523950981,6.04614416612665,11.60867736436069,20.20889561658673,21.259695151364777,16.10360191671857
EAR181y,5.8222987590612805,3.10911002099857,2.7939679571564,0,0,0,10.0121913641892,18.9113894075892,4.11775711580928,1.63554301579371,0.8378990024834789,0.7235275347302671,0,0,0,16.071337515581998,5.17045104589956,6.84315724731328,3.35794608360414,2.36831419555603,4.65828344502236,1.01683253416191,5.987761607573218,4.74993500065721,0,0,0,2.85584038042103,1.72176228446401,2.6049696560671003,2.2294425099347404,1.65168403572748,4.6167503918299,0,0,0,1.4004669787664898,2.3752709224069,3.42150490739052,7.566363761660429,6.52189851257008,5.2016059288515715
EAR40x,9.60679295245111,8.315061684065949,5.926598696998429,0,0,0,13.89078801878503,24.973892232031684,9.68884027249242,4.80440760889403,6.42389235237334,6.801158826464516,0,0,0,18.45816981987635,9.8437433373857,11.88152577006042,28.122798450184646,21.745430341014426,20.08884735665896,5.203790027769781,10.915190430472009,10.507431971150798,0,0,0,9.05990741374948,8.45228757827785,8.11781241658119,8.65023693854679,9.18336323864477,11.94199434686668,0,0,0,4.81410523950981,6.04614416612665,11.60867736436069,20.20889561658673,21.259695151364777,16.10360191671857
EAR40y,5.8222987590612805,3.10911002099857,2.7939679571564,0,0,0,10.0121913641892,18.9113894075892,4.11775711580928,1.63554301579371,0.8378990024834789,0.7235275347302671,0,0,0,16.071337515581998,5.17045104589956,6.84315724731328,3.35794608360414,2.36831419555603,4.65828344502236,1.01683253416191,5.987761607573218,4.74993500065721,0,0,0,2.85584038042103,1.72176228446401,2.6049696560671003,2.2294425099347404,1.65168403572748,4.6167503918299,0,0,0,1.4004669787664898,2.3752709224069,3.42150490739052,7.566363761660429,6.52189851257008,5.2016059288515715
EAR60x,9.60679295245111,8.315061684065949,5.926598696998429,0,0,0,13.89078801878503,24.973892232031684,9.68884027249242,4.80440760889403,6.42389235237334,6.801158826464516,0,0,0,18.45816981987635,9.8437433373857,11.88152577006042,28.122798450184646,21.745430341014426,20.08884735665896,5.203790027769781,10.915190430472009,10.507431971150798,0,0,0,9.05990741374948,8.45228757827785,8.11781241658119,8.65023693854679,9.18336323864477,11.94199434686668,0,0,0,4.81410523950981,6.04614416612665,11.60867736436069,20.20889561658673,21.259695151364777,16.10360191671857
EAR60y,5.8222987590612805,3.10911002099857,2.7939679571564,0,0,0,10.0121913641892,18.9113894075892,4.11775711580928,1.63554301579371,0.8378990024834789,0.7235275347302671,0,0,0,16.071337515581998,5.17045104589956,6.84315724731328,3.35794608360414,2.36831419555603,4.65828344502236,1.01683253416191,5.987761607573218,4.74993500065721,0,0,0,2.85584038042103,1.72176228446401,2.6049696560671003,2.2294425099347404,1.65168403572748,4.6167503918299,0,0,0,1.4004669787664898,2.3752709224069,3.42150490739052,7.566363761660429,6.52189851257008,5.2016059288515715
EAR80x,9.60679295245111,8.315061684065949,5.926598696998429,0,0,0,13.89078801878503,24.973892232031684,9.68884027249242,4.80440760889403,6.42389235237334,6.801158826464516,0,0,0,18.45816981987635,9.8437433373857,11.88152577006042,28.122798450184646,21.745430341014426,20.08884735665896,5.203790027769781,10.915190430472009,10.507431971150798,0,0,0,9.05990741374948,8.45228757827785,8.11781241658119,8.65023693854679,9.18336323864477,11.94199434686668,0,0,0,4.81410523950981,6.04614416612665,11.60867736436069,20.20889561658673,21.259695151364777,16.10360191671857
EAR80y,5.8222987590612805,3.10911002099857,2.7939679571564,0,0,0,10.0121913641892,18.9113894075892,4.11775711580928,1.63554301579371,0.8378990024834789,0.7235275347302671,0,0,0,16.071337515581998,5.17045104589956,6.84315724731328,3.35794608360414,2.36831419555603,4.65828344502236,1.01683253416191,5.987761607573218,4.74993500065721,0,0,0,2.85584038042103,1.72176228446401,2.6049696560671003,2.2294425099347404,1.65168403572748,4.6167503918299,0,0,0,1.4004669787664898,2.3752709224069,3.42150490739052,7.566363761660429,6.52189851257008,5.2016059288515715
ECOAH1,649.4774265732858,548.938680916771,526.408962836968,0,0,0,462.3648011967033,651.4928408356094,340.3205145712964,508.2449921578967,380.3363222106255,468.7734897517399,0,0,0,698.0688879292879,552.9399666586049,535.2702558942409,348.5548034781099,345.63033835751014,347.52735451302215,583.1235515026164,767.3690735205554,738.3989864658034,0,0,0,548.813739313325,553.390050611136,535.7756194943576,454.7170943262898,411.7978637875743,581.4643226830033,0,0,0,317.0307123182642,360.5013459053012,405.2039383181055,455.61003055972986,382.251012821153,334.1141123340413
ECOAH1_2,367.58112832206876,327.8303450048262,316.1840404848666,0,0,0,223.78600697795923,328.91339950519995,162.04585355743606,69.2039138557716,51.87991323710214,56.21808944854174,0,0,0,349.11400504145377,296.4060493812805,281.62224056250807,138.59922460076112,142.02708463652658,156.44068569533442,347.51747196945337,448.9573755345004,392.66129338766285,0,0,0,297.9921721087607,325.334809841676,286.42550078802844,264.5902370790551,249.93282828628162,311.66142978446385,0,0,0,90.1550617580928,77.5202055585524,90.05889702667181,143.2820276891643,148.73316607887102,145.64496600784415
ECOAH2,664.5183650341942,562.6766089165321,541.7757866013284,0,0,0,470.3023943502948,659.81747157962,347.99084645368623,517.2404787447622,387.1791640642406,475.9364123455695,0,0,0,711.116904526097,562.0876877398117,544.8205962284034,357.1175659913004,352.66351384734315,355.4852553982687,610.7574709604283,792.3804527355226,759.6297565444986,0,0,0,563.1914184699274,572.1729118961978,553.6469229487712,470.05565879464075,425.4738076033978,591.1287201699005,0,0,0,328.40950652074196,371.08209819602286,414.97966662493553,460.8777521659492,388.8576113144058,342.0946584166629
ECOAH3,664.5183650341942,562.6766089165321,541.7757866013284,0,0,0,470.3023943502948,659.81747157962,347.99084645368623,517.2404787447622,387.1791640642406,475.9364123455695,0,0,0,711.116904526097,562.0876877398117,544.8205962284034,357.1175659913004,352.66351384734315,355.4852553982687,610.7574709604283,792.3804527355226,759.6297565444986,0,0,0,563.1914184699274,572.1729118961978,553.6469229487712,470.05565879464075,425.4738076033978,591.1287201699005,0,0,0,328.40950652074196,371.08209819602286,414.97966662493553,460.8777521659492,388.8576113144058,342.0946584166629
ECOAH4,664.5183650341942,562.6766089165321,541.7757866013284,0,0,0,470.3023943502948,659.81747157962,347.99084645368623,517.2404787447622,387.1791640642406,475.9364123455695,0,0,0,711.116904526097,562.0876877398117,544.8205962284034,357.1175659913004,352.66351384734315,355.4852553982687,610.7574709604283,792.3804527355226,759.6297565444986,0,0,0,563.1914184699274,572.1729118961978,553.6469229487712,470.05565879464075,425.4738076033978,591.1287201699005,0,0,0,328.40950652074196,371.08209819602286,414.97966662493553,460.8777521659492,388.8576113144058,342.0946584166629
ECOAH5,647.4396220076144,547.8541076536319,525.6046387280896,0,0,0,461.19220220810456,649.321198032824,339.35163054404717,506.2005633881546,378.66052420565853,467.18172917533326,0,0,0,694.5682005496562,551.2496268935993,534.2174624715774,347.2955736967583,344.4102977113146,346.26573607999524,582.3459736823748,764.9989178842243,736.8156747989177,0,0,0,546.9426714778767,552.4509075468828,534.7457477698659,452.39847411595764,409.0891019689812,575.3086554938967,0,0,0,316.0678912703622,359.63761102442595,402.02682661838566,451.5874067877079,379.20181351657476,332.61775994354974
ECOAH5_2,367.58112832206876,327.8303450048262,316.1840404848666,0,0,0,223.78600697795923,328.91339950519995,162.04585355743606,69.2039138557716,51.87991323710214,56.21808944854174,0,0,0,349.11400504145377,296.4060493812805,281.62224056250807,138.59922460076112,142.02708463652658,156.44068569533442,347.51747196945337,448.9573755345004,392.66129338766285,0,0,0,297.9921721087607,325.334809841676,286.42550078802844,264.5902370790551,249.93282828628162,311.66142978446385,0,0,0,90.1550617580928,77.5202055585524,90.05889702667181,143.2820276891643,148.73316607887102,145.64496600784415
ECOAH6,664.5183650341942,562.6766089165321,541.7757866013284,0,0,0,470.3023943502948,659.81747157962,347.99084645368623,517.2404787447622,387.1791640642406,475.9364123455695,0,0,0,711.116904526097,562.0876877398117,544.8205962284034,357.1175659913004,352.66351384734315,355.4852553982687,610.7574709604283,792.3804527355226,759.6297565444986,0,0,0,563.1914184699274,572.1729118961978,553.6469229487712,470.05565879464075,425.4738076033978,591.1287201699005,0,0,0,328.40950652074196,371.08209819602286,414.97966662493553,460.8777521659492,388.8576113144058,342.0946584166629
ECOAH7,664.5183650341942,562.6766089165321,541.7757866013284,0,0,0,470.3023943502948,659.81747157962,347.99084645368623,517.2404787447622,387.1791640642406,475.9364123455695,0,0,0,711.116904526097,562.0876877398117,544.8205962284034,357.1175659913004,352.66351384734315,355.4852553982687,610.7574709604283,792.3804527355226,759.6297565444986,0,0,0,563.1914184699274,572.1729118961978,553.6469229487712,470.05565879464075,425.4738076033978,591.1287201699005,0,0,0,328.40950652074196,371.08209819602286,414.97966662493553,460.8777521659492,388.8576113144058,342.0946584166629
ECOAH8,639.8706336208347,542.3589364537274,518.1963903568417,0,0,0,452.1722099881143,632.3099960776719,332.8924036957189,501.1917129022863,373.2141806895159,461.53821440443716,0,0,0,678.9742294949332,543.6928138265152,527.5247042846446,340.91547613791045,340.31957319171784,340.345834201946,578.757152973568,754.3332175207345,728.899116464489,0,0,0,539.0644911180946,548.4595495238071,528.0212912158323,446.8694566913195,405.32326236752255,565.8904846945637,0,0,0,311.42884440319824,349.16482559381376,388.46300359265894,437.2208933162007,367.7673161244065,324.2809394822397
ECOAH9ir,367.58112832206876,327.8303450048262,316.1840404848666,0,0,0,223.78600697795923,328.91339950519995,162.04585355743606,69.2039138557716,51.87991323710214,56.21808944854174,0,0,0,349.11400504145377,296.4060493812805,281.62224056250807,138.59922460076112,142.02708463652658,156.44068569533442,347.51747196945337,448.9573755345004,392.66129338766285,0,0,0,297.9921721087607,325.334809841676,286.42550078802844,264.5902370790551,249.93282828628162,311.66142978446385,0,0,0,90.1550617580928,77.5202055585524,90.05889702667181,143.2820276891643,148.73316607887102,145.64496600784415
EDA,29.20853210795747,20.534587115432398,23.32539915747234,0,0,0,28.23257564856967,26.05971363342443,24.14136034562693,10.73325104114625,10.05478802980175,11.3593822952652,0,0,0,35.96160671803494,19.78691842565414,17.371091473949093,8.64671116528065,7.4637780708432295,7.47266302639004,26.25820485276938,50.64648359739005,40.59035364197984,0,0,0,24.81626813331383,21.28724278973681,24.83808276715137,12.128167254044982,9.97617157579395,15.696951332221662,0,0,0,29.147218995577656,34.22549465468126,43.62418756922901,14.749620497414,17.10939609791114,13.253406887210849
EDD,88.7900560756845,76.71548214603449,49.783429054786794,0,0,0,65.9361431281292,64.9683138499955,62.654500428784296,136.0567346263398,108.9268703228522,107.29913340049863,0,0,0,52.51031069447579,35.3977033142355,45.4957157651048,175.4526828683166,181.2119195084534,140.8160266401552,101.4439987022708,199.5920535857736,159.0508538098855,0,0,0,101.9239584046818,128.66259980267398,112.43776003861699,54.576752643202475,41.75457242319057,39.70405336973711,0,0,0,205.5185291339822,214.74608475760567,204.3127216127478,137.91852932646884,159.06656372216412,135.6692834045665
ENO,1275.1804665470752,1398.954899680936,978.269780635262,0,0,0,1292.1138855136105,1827.1659631935381,1056.1643300372768,582.6621993765106,511.5373410161636,606.2437213504907,0,0,0,1905.169545287757,2051.0781572080045,1877.8074683808793,922.8475324265072,1216.7393597411137,1114.9795520804562,1072.459255148417,1116.2185596784363,1177.1202556174123,0,0,0,939.0790988860338,1196.3117400143958,1041.6849589784629,1375.833561730926,1190.4017182295113,1430.6386114202462,0,0,0,855.6853240263263,707.7227680171459,587.5212712404859,1197.113679202452,1103.556048315268,1068.8231360653915
ENTCS,121.6860440643808,107.3004481665555,125.7708909198738,0,0,0,119.69529675927149,95.1903428554253,152.1955326137348,210.4739418449534,205.9136798603151,197.7400752417819,0,0,0,112.9767290699327,114.04821826243841,124.53042199506362,130.12041073966031,132.6255949511378,118.8832754198415,108.74126747684448,92.3736973001659,86.2904858452727,0,0,0,112.95341090837678,132.02786244958088,117.5265379713992,117.6253868241569,130.8794429910452,108.95530924718571,0,0,0,179.08471490976518,148.3464657903214,115.47579062443019,97.1176310673883,109.0088751386714,110.8013317721122
ENTCS_1,43.0850108170535,35.4293932625419,34.8399337687836,0,0,0,25.7069778269724,28.593296903340697,25.5946863865008,13.6976727572724,11.6607611178951,15.9899585175389,0,0,0,39.144049790427395,35.8948620686489,35.494178249800704,28.6264903627253,31.7928238979188,31.4434132539009,35.5891386956669,34.3672567268004,29.219297125254997,0,0,0,28.8538355677022,37.565722570123796,34.9550579430399,36.2061463613402,39.6404168574594,32.7481494460468,0,0,0,15.5801951387772,13.7117912338944,13.0750366103852,41.6628890673707,43.959289974336,41.3278279278618
ENTERES,1.16445975181226,3.03680513678931,2.11664239178515,0,0,0,1.62359859959826,1.08582140139268,2.01850839010259,1.22665726184529,3.49124584368116,4.26881245490858,0,0,0,0.636488614478494,1.19318101059221,2.40638496608819,3.69374069196455,2.0812458082159,1.84390386365468,2.3925471392045,1.80880298562108,1.29543681836106,0,0,0,1.5756360719564302,1.4087145963796397,2.66555034574307,1.15931010516606,1.91595348144387,0.43089670323745705,0,0,0,1.75058372345811,1.18763546120345,1.34416264218913,2.011311886011,1.6092996329718403,2.06639139639309
ENTERES2,1.16445975181226,3.03680513678931,2.11664239178515,0,0,0,1.62359859959826,1.08582140139268,2.01850839010259,1.22665726184529,3.49124584368116,4.26881245490858,0,0,0,0.636488614478494,1.19318101059221,2.40638496608819,3.69374069196455,2.0812458082159,1.84390386365468,2.3925471392045,1.80880298562108,1.29543681836106,0,0,0,1.5756360719564302,1.4087145963796397,2.66555034574307,1.15931010516606,1.91595348144387,0.43089670323745705,0,0,0,1.75058372345811,1.18763546120345,1.34416264218913,2.011311886011,1.6092996329718403,2.06639139639309
ENTERGLCT1,8.830486451242939,7.88123237881034,8.04324108878358,0,0,0,6.49439439839303,4.79571118948435,6.297746177120072,6.74661494014907,7.96004052359305,7.669391868140839,0,0,0,7.47874122012231,7.15908606355324,7.06875583788405,9.57014633827179,5.81313484363752,6.21104459336315,17.704848830113303,14.4080513682231,15.041460835414501,0,0,0,9.65077094073315,9.86100217465749,11.570911728112,9.185303140931133,8.126285455779177,9.17194411176874,0,0,0,10.4159731545758,9.06921624918997,9.0425486838178,7.94947078756729,7.36889831939737,10.616976484916199
ENTERGLCT2,8.830486451242939,7.88123237881034,8.04324108878358,0,0,0,6.49439439839303,4.79571118948435,6.297746177120072,6.74661494014907,7.96004052359305,7.669391868140839,0,0,0,7.47874122012231,7.15908606355324,7.06875583788405,9.57014633827179,5.81313484363752,6.21104459336315,17.704848830113303,14.4080513682231,15.041460835414501,0,0,0,9.65077094073315,9.86100217465749,11.570911728112,9.185303140931133,8.126285455779177,9.17194411176874,0,0,0,10.4159731545758,9.06921624918997,9.0425486838178,7.94947078756729,7.36889831939737,10.616976484916199
ENTERH,1.16445975181226,3.03680513678931,2.11664239178515,0,0,0,1.62359859959826,1.08582140139268,2.01850839010259,1.22665726184529,3.49124584368116,4.26881245490858,0,0,0,0.636488614478494,1.19318101059221,2.40638496608819,3.69374069196455,2.0812458082159,1.84390386365468,2.3925471392045,1.80880298562108,1.29543681836106,0,0,0,1.5756360719564302,1.4087145963796397,2.66555034574307,1.15931010516606,1.91595348144387,0.43089670323745705,0,0,0,1.75058372345811,1.18763546120345,1.34416264218913,2.011311886011,1.6092996329718403,2.06639139639309
ETHAAL,414.74174827046505,287.0503903107987,233.71965290091683,0,0,0,282.6865561744963,145.68103802018481,269.7534612533098,869.6999986483081,664.803033553768,714.0493240253011,0,0,0,84.0164971111612,94.4601633385497,131.7495768933282,361.81869050834604,143.3906594763921,151.7824022503118,315.3377129471533,364.4426153442745,446.78176491030257,0,0,0,342.8978001595187,297.8648752122727,327.8021118367226,309.6249757797361,214.1243183917101,67.8970090958451,0,0,0,946.5406192738021,1074.8100923891209,920.9958031072259,228.0444571710566,202.1788538896725,169.8003688829215
ETHAt6,440.553939435637,210.98565212264702,201.67368708928902,0,0,0,269.69776737771,252.272505590233,180.777611417588,567.942312234367,294.102549871701,393.960742660631,0,0,0,103.270277699136,66.8181365931636,93.5482155566782,337.05383814176497,78.80027232486421,104.132044510604,246.013659588703,478.646693505384,620.874079555603,0,0,0,304.78710266907296,198.863543855593,257.952576640318,247.289763201961,137.684381218242,73.9911196130605,0,0,0,733.319521756604,1330.36765026808,1694.9890918004999,408.39208961671,306.021030206698,170.869192018987
ETHSabc,0.194076625302043,0.216914652627808,0.380995630521328,0,0,0,0.0,0.27145535034817103,0.0807403356041034,0.8177715078968572,0.279299667494493,0.361763767365134,0,0,0,0.0,0.0994317508826839,0.300798120761023,0.167897304180207,0.358835484175156,0.0970475717712992,0.179441035440337,0.0623725167455543,0.0719687121311699,0,0,0,0.196954508994554,0.156523844042182,0.242322758703916,0.713421603179117,0.198202084287297,0.7386800626927841,0,0,0,0.350116744691623,0.215933720218809,0.24439320767075096,0.383107025906857,0.931699787510012,0.855058508852313
ETHSO3abcpp,21.736582033828803,16.268598947085554,14.477833959810448,0,0,0,17.49878490678121,17.101687071934773,10.738464635345755,10.119922410223609,9.356538861065525,9.333505198020442,0,0,0,18.77641412711557,17.599419906235035,19.927875500417773,10.49358151126292,10.693297428419637,9.510662033587321,8.015032916335075,13.909071234258622,12.810430759348248,0,0,0,13.491383866126958,7.826192202109123,9.208264830748806,11.682278752058027,10.83504727437224,13.788694503598638,0,0,0,12.16655687803388,13.279923793456746,16.007755102434206,51.91100201037915,41.418290553854185,31.637164827535553
FA120ACPHi,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
FA140ACPHi,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
FA141ACPHi,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
FA160ACPHi,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
FA161ACPHi,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAE100,3.493379255436769,4.26598816834688,3.97928769655609,0,0,0,4.329596265595351,4.07183025522256,4.19849745141338,2.24887164671636,2.8628215918185496,2.02587709724475,0,0,0,5.25103106944758,4.5738605406034605,4.361572751034839,3.0221514752437204,3.08598516390634,3.1055222966815696,4.24677117208799,3.18099835402327,3.16662333377148,0,0,0,3.939090179891081,3.91309610105456,4.54355172569842,3.8346411170877497,4.690782661466031,4.37052370426564,0,0,0,2.53834639901426,3.88680696393856,1.09976943451838,4.78883782383572,4.489098976184599,4.70282179868772
FACOAE120,3.493379255436769,4.26598816834688,3.97928769655609,0,0,0,4.329596265595351,4.07183025522256,4.19849745141338,2.24887164671636,2.8628215918185496,2.02587709724475,0,0,0,5.25103106944758,4.5738605406034605,4.361572751034839,3.0221514752437204,3.08598516390634,3.1055222966815696,4.24677117208799,3.18099835402327,3.16662333377148,0,0,0,3.939090179891081,3.91309610105456,4.54355172569842,3.8346411170877497,4.690782661466031,4.37052370426564,0,0,0,2.53834639901426,3.88680696393856,1.09976943451838,4.78883782383572,4.489098976184599,4.70282179868772
FACOAE140,478.10776643158175,422.9112677400159,375.1960303678371,0,0,0,530.2853426132314,560.3743282354076,374.3121958606234,294.4999642813561,194.11326890867264,271.39517827732357,0,0,0,560.2691028946946,503.4229547190284,476.5394228156508,277.9539870703318,274.3656112003242,309.09651609158755,286.3280788842985,338.3085308278863,353.0065330033886,0,0,0,275.7363125923759,297.39530368014636,330.8917270101974,372.0493660579095,284.2217888679837,581.956776058132,0,0,0,352.7426202768102,383.6062539687136,383.0863530239024,307.3476115337767,330.66872458537165,315.37408001502763
