Line Name,Measurement Type,Time,Value,Units
WT-P-R2,"Pd630_LPD00001	",24,61.06588033,RPKM
WT-P-R2,"Pd630_LPD00066	",24,11.32432941,RPKM
WT-P-R2,"Pd630_LPD00067	",24,15.47658352,RPKM
WT-P-R2,"Pd630_LPD00068	",24,25.97468563,RPKM
WT-P-R2,"Pd630_LPD00069	",24,33.71750675,RPKM
WT-P-R2,"Pd630_LPD00070	",24,214.0601409,RPKM
WT-P-R2,"Pd630_LPD00071	",24,45.5411429,RPKM
WT-P-R2,"Pd630_LPD00072	",24,197.0992093,RPKM
WT-P-R2,"Pd630_LPD00073	",24,152.5352855,RPKM
WT-P-R2,"Pd630_LPD00074	",24,431.4492467,RPKM
WT-P-R2,"Pd630_LPD00075	",24,308.6355162,RPKM
WT-P-R2,"Pd630_LPD00076	",24,119.5418895,RPKM
WT-P-R2,"Pd630_LPD00077	",24,107.0785344,RPKM
WT-P-R2,"Pd630_LPD00078	",24,675.5502652,RPKM
WT-P-R2,"Pd630_LPD00079	",24,41.18392484,RPKM
WT-P-R2,"Pd630_LPD00080	",24,18.07620231,RPKM
WT-P-R2,"Pd630_LPD00081	",24,26.86018628,RPKM
WT-P-R2,"Pd630_LPD00082	",24,7.034810691,RPKM
WT-P-R2,"Pd630_LPD00083	",24,76.40766659,RPKM
WT-P-R2,"Pd630_LPD00084	",24,93.72532398,RPKM
WT-P-R2,"Pd630_LPD00085	",24,110.3412827,RPKM
WT-P-R2,"Pd630_LPD00086	",24,592.9763929,RPKM
WT-P-R2,"Pd630_LPD00087	",24,5.691801378,RPKM
WT-P-R2,"Pd630_LPD00088	",24,23.20849932,RPKM
WT-P-R2,"Pd630_LPD00089	",24,264.1995288,RPKM
WT-P-R2,"Pd630_LPD00090	",24,1326.352729,RPKM
WT-P-R2,"Pd630_LPD00091	",24,93.10778856,RPKM
WT-P-R2,"Pd630_LPD00092	",24,36.11686314,RPKM
WT-P-R2,"Pd630_LPD00093	",24,13.69227522,RPKM
WT-P-R2,"Pd630_LPD00094	",24,93.64507231,RPKM
WT-P-R2,"Pd630_LPD00095	",24,122.4995035,RPKM
WT-P-R2,"Pd630_LPD00096	",24,41.41843598,RPKM
WT-P-R2,"Pd630_LPD00097	",24,21.74396032,RPKM
WT-P-R2,"Pd630_LPD00098	",24,70.74572665,RPKM
WT-P-R2,"Pd630_LPD00099	",24,311.1339049,RPKM
WT-P-R2,"Pd630_LPD00100	",24,668.1483357,RPKM
WT-P-R2,"Pd630_LPD00101	",24,66.54103289,RPKM
WT-P-R2,"Pd630_LPD00102	",24,372.9387641,RPKM
WT-P-R2,"Pd630_LPD00103	",24,330.0777842,RPKM
WT-P-R2,"Pd630_LPD00104	",24,229.3446674,RPKM
WT-P-R2,"Pd630_LPD00105	",24,7.517342833,RPKM
WT-P-R2,"Pd630_LPD00106	",24,0,RPKM
WT-P-R2,"Pd630_LPD00107	",24,0.14914793,RPKM
WT-P-R2,"Pd630_LPD00108	",24,0,RPKM
WT-P-R2,"Pd630_LPD00109	",24,0.781645632,RPKM
WT-P-R2,"Pd630_LPD00110	",24,0.111222303,RPKM
WT-P-R2,"Pd630_LPD00111	",24,0.138616959,RPKM
WT-P-R2,"Pd630_LPD00112	",24,0.316883364,RPKM
WT-P-R2,"Pd630_LPD00113	",24,3.046413747,RPKM
WT-P-R2,"Pd630_LPD00114	",24,0.553558874,RPKM
WT-P-R2,"Pd630_LPD00115	",24,1.385316567,RPKM
WT-P-R2,"Pd630_LPD00116	",24,18.87082749,RPKM
WT-P-R2,"Pd630_LPD00117	",24,6.029837735,RPKM
WT-P-R2,"Pd630_LPD00118	",24,18.47025186,RPKM
WT-P-R2,"Pd630_LPD00119	",24,11.26627577,RPKM
WT-P-R2,"Pd630_LPD00120	",24,13.9794315,RPKM
WT-P-R2,"Pd630_LPD00121	",24,10.61858218,RPKM
WT-P-R2,"Pd630_LPD00122	",24,7.648586121,RPKM
WT-P-R2,"Pd630_LPD00123	",24,5.767670877,RPKM
WT-P-R2,"Pd630_LPD00124	",24,0.773382994,RPKM
WT-P-R2,"Pd630_LPD00125	",24,7.480051874,RPKM
WT-P-R2,"Pd630_LPD00126	",24,0.841772219,RPKM
WT-P-R2,"Pd630_LPD00127	",24,1.365982659,RPKM
WT-P-R2,"Pd630_LPD00128	",24,0.8691658,RPKM
WT-P-R2,"Pd630_LPD00129	",24,0.937974759,RPKM
WT-P-R2,"Pd630_LPD00130	",24,2.136225236,RPKM
WT-P-R2,"Pd630_LPD00131	",24,12.97683526,RPKM
WT-P-R2,"Pd630_LPD00132	",24,0.602201693,RPKM
WT-P-R2,"Pd630_LPD00133	",24,0,RPKM
WT-P-R2,"Pd630_LPD00136	",24,2.157641618,RPKM
WT-P-R2,"Pd630_LPD00137	",24,4.540988912,RPKM
WT-P-R2,"Pd630_LPD00138	",24,0.717837826,RPKM
WT-P-R2,"Pd630_LPD00139	",24,22.4095327,RPKM
WT-P-R2,"Pd630_LPD00140	",24,141.4833255,RPKM
WT-P-R2,"Pd630_LPD00141	",24,13.39319728,RPKM
WT-P-R2,"Pd630_LPD00142	",24,6.35402256,RPKM
WT-P-R2,"Pd630_LPD00143	",24,5.604496484,RPKM
WT-P-R2,"Pd630_LPD00145	",24,10.44114008,RPKM
WT-P-R2,"Pd630_LPD00146	",24,0.374476615,RPKM
WT-P-R2,"Pd630_LPD00147	",24,0.202440595,RPKM
WT-P-R2,"Pd630_LPD00148	",24,0.223327324,RPKM
WT-P-R2,"Pd630_LPD00149	",24,0.727739037,RPKM
WT-P-R2,"Pd630_LPD00150	",24,1.099694545,RPKM
WT-P-R2,"Pd630_LPD00151	",24,6.253165059,RPKM
WT-P-R2,"Pd630_LPD00152	",24,16.18821302,RPKM
WT-P-R2,"Pd630_LPD00153	",24,4.081264218,RPKM
WT-P-R2,"Pd630_LPD00157	",24,9.774684329,RPKM
WT-P-R2,"Pd630_LPD00158	",24,6.817239227,RPKM
WT-P-R2,"Pd630_LPD00160	",24,325.3112458,RPKM
WT-P-R2,"Pd630_LPD00161	",24,30.73671133,RPKM
WT-P-R2,"Pd630_LPD00162	",24,47.08175741,RPKM
WT-P-R2,"Pd630_LPD00163	",24,29.62677983,RPKM
WT-P-R2,"Pd630_LPD00164	",24,2.318824014,RPKM
WT-P-R2,"Pd630_LPD00165	",24,20.43944997,RPKM
WT-P-R2,"Pd630_LPD00166	",24,1.5239822,RPKM
WT-P-R2,"Pd630_LPD00167	",24,2.137157678,RPKM
WT-P-R2,"Pd630_LPD00168	",24,1.494119085,RPKM
WT-P-R2,"Pd630_LPD00169	",24,8.171749793,RPKM
WT-P-R2,"Pd630_LPD00170	",24,44.69173851,RPKM
WT-P-R2,"Pd630_LPD00171	",24,7.128608167,RPKM
WT-P-R2,"Pd630_LPD00172	",24,12.98734281,RPKM
WT-P-R2,"Pd630_LPD00174	",24,120.5967547,RPKM
WT-P-R2,"Pd630_LPD00175	",24,413.116709,RPKM
WT-P-R2,"Pd630_LPD00176	",24,399.7725134,RPKM
WT-P-R2,"Pd630_LPD00177	",24,29.45416065,RPKM
WT-P-R2,"Pd630_LPD00178	",24,1.655249574,RPKM
WT-P-R2,"Pd630_LPD00179	",24,0,RPKM
WT-P-R2,"Pd630_LPD00180	",24,1.295111592,RPKM
WT-P-R2,"Pd630_LPD00181	",24,1.715807486,RPKM
WT-P-R2,"Pd630_LPD00182	",24,4.242531986,RPKM
WT-P-R2,"Pd630_LPD00183	",24,1.72784824,RPKM
WT-P-R2,"Pd630_LPD00184	",24,2.569507691,RPKM
WT-P-R2,"Pd630_LPD00185	",24,40.50536739,RPKM
WT-P-R2,"Pd630_LPD00186	",24,2.603631003,RPKM
WT-P-R2,"Pd630_LPD00187	",24,26.08889593,RPKM
WT-P-R2,"Pd630_LPD00188	",24,70.79375103,RPKM
WT-P-R2,"Pd630_LPD00189	",24,284.186395,RPKM
WT-P-R2,"Pd630_LPD00190	",24,1.465585561,RPKM
WT-P-R2,"Pd630_LPD00191	",24,1.854136151,RPKM
WT-P-R2,"Pd630_LPD00192	",24,3.092890907,RPKM
WT-P-R2,"Pd630_LPD00193	",24,1.901300187,RPKM
WT-P-R2,"Pd630_LPD00194	",24,3.230487085,RPKM
WT-P-R2,"Pd630_LPD00195	",24,14.26413228,RPKM
WT-P-R2,"Pd630_LPD00196	",24,4.867328478,RPKM
WT-P-R2,"Pd630_LPD00198	",24,3.369615205,RPKM
WT-P-R2,"Pd630_LPD00200	",24,19.63202984,RPKM
WT-P-R2,"Pd630_LPD00201	",24,26.61330956,RPKM
WT-P-R2,"Pd630_LPD00202	",24,0.47809393,RPKM
WT-P-R2,"Pd630_LPD00204	",24,5.134177627,RPKM
WT-P-R2,"Pd630_LPD00205	",24,4.216583778,RPKM
WT-P-R2,"Pd630_LPD00206	",24,2.775639593,RPKM
WT-P-R2,"Pd630_LPD00207	",24,3.472719615,RPKM
WT-P-R2,"Pd630_LPD00208	",24,3.18858275,RPKM
WT-P-R2,"Pd630_LPD00209	",24,4.936709257,RPKM
WT-P-R2,"Pd630_LPD00210	",24,6.314171547,RPKM
WT-P-R2,"Pd630_LPD00211	",24,6.242812137,RPKM
WT-P-R2,"Pd630_LPD00212	",24,1.045715103,RPKM
WT-P-R2,"Pd630_LPD00213	",24,2.116321879,RPKM
WT-P-R2,"Pd630_LPD00214	",24,4.908007459,RPKM
WT-P-R2,"Pd630_LPD00215	",24,8.816472929,RPKM
WT-P-R2,"Pd630_LPD00216	",24,108.5370792,RPKM
WT-P-R2,"Pd630_LPD00217	",24,25.40571633,RPKM
WT-P-R2,"Pd630_LPD00218	",24,48.03077644,RPKM
WT-P-R2,"Pd630_LPD00220	",24,8.099117844,RPKM
WT-P-R2,"Pd630_LPD00221	",24,26.96132098,RPKM
WT-P-R2,"Pd630_LPD00222	",24,15.48892529,RPKM
WT-P-R2,"Pd630_LPD00223	",24,7.636300081,RPKM
WT-P-R2,"Pd630_LPD00224	",24,79.99584729,RPKM
WT-P-R2,"Pd630_LPD00225	",24,1.849790859,RPKM
WT-P-R2,"Pd630_LPD00226	",24,0.551749858,RPKM
WT-P-R2,"Pd630_LPD00227	",24,9.175840032,RPKM
WT-P-R2,"Pd630_LPD00228	",24,0.687613075,RPKM
WT-P-R2,"Pd630_LPD00229	",24,55.17929636,RPKM
WT-P-R2,"Pd630_LPD00230	",24,3.00397145,RPKM
WT-P-R2,"Pd630_LPD00231	",24,1.257989677,RPKM
WT-P-R2,"Pd630_LPD00232	",24,0.80045986,RPKM
WT-P-R2,"Pd630_LPD00233	",24,5.339675585,RPKM
WT-P-R2,"Pd630_LPD00234	",24,2.827388029,RPKM
WT-P-R2,"Pd630_LPD00235	",24,88.8396093,RPKM
WT-P-R2,"Pd630_LPD00236	",24,1.432236907,RPKM
WT-P-R2,"Pd630_LPD00239	",24,3.282911656,RPKM
WT-P-R2,"Pd630_LPD00240	",24,5.031132802,RPKM
WT-P-R2,"Pd630_LPD00241	",24,7.266001653,RPKM
WT-P-R2,"Pd630_LPD00242	",24,16.29784196,RPKM
WT-P-R2,"Pd630_LPD00243	",24,6.049937195,RPKM
WT-P-R2,"Pd630_LPD00244	",24,5.475056285,RPKM
WT-P-R2,"Pd630_LPD00245	",24,6.265378272,RPKM
WT-P-R2,"Pd630_LPD00246	",24,7.115670584,RPKM
WT-P-R2,"Pd630_LPD00247	",24,21.72776973,RPKM
WT-P-R2,"Pd630_LPD00248	",24,29.19446437,RPKM
WT-P-R2,"Pd630_LPD00249	",24,360.6386194,RPKM
WT-P-R2,"Pd630_LPD00250	",24,47.60664342,RPKM
WT-P-R2,"Pd630_LPD00251	",24,46.22875597,RPKM
WT-P-R2,"Pd630_LPD00252	",24,86.7350777,RPKM
WT-P-R2,"Pd630_LPD00253	",24,62.37710469,RPKM
WT-P-R2,"Pd630_LPD00254	",24,10.40809201,RPKM
WT-P-R2,"Pd630_LPD00255	",24,5.522655122,RPKM
WT-P-R2,"Pd630_LPD00256	",24,4.164607929,RPKM
WT-P-R2,"Pd630_LPD00257	",24,1.339963941,RPKM
WT-P-R2,"Pd630_LPD00258	",24,0.551749858,RPKM
WT-P-R2,"Pd630_LPD00259	",24,19.17452826,RPKM
WT-P-R2,"Pd630_LPD00260	",24,0.924763847,RPKM
WT-P-R2,"Pd630_LPD00261	",24,1.69633733,RPKM
WT-P-R2,"Pd630_LPD00262	",24,30.30777157,RPKM
WT-P-R2,"Pd630_LPD00263	",24,14.81404579,RPKM
WT-P-R2,"Pd630_LPD00264	",24,195.0987498,RPKM
WT-P-R2,"Pd630_LPD00265	",24,52.91857595,RPKM
WT-P-R2,"Pd630_LPD00266	",24,6.521157847,RPKM
WT-P-R2,"Pd630_LPD00267	",24,176.4955838,RPKM
WT-P-R2,"Pd630_LPD00268	",24,4.767778675,RPKM
WT-P-R2,"Pd630_LPD00269	",24,2.293480602,RPKM
WT-P-R2,"Pd630_LPD00270	",24,17.65757641,RPKM
WT-P-R2,"Pd630_LPD00271	",24,2.626329325,RPKM
WT-P-R2,"Pd630_LPD00272	",24,5.213046967,RPKM
WT-P-R2,"Pd630_LPD00273	",24,8.625597029,RPKM
WT-P-R2,"Pd630_LPD00274	",24,2.456600559,RPKM
WT-P-R2,"Pd630_LPD00275	",24,29.87088847,RPKM
WT-P-R2,"Pd630_LPD00276	",24,10.76836944,RPKM
WT-P-R2,"Pd630_LPD00277	",24,1.666139374,RPKM
WT-P-R2,"Pd630_LPD00278	",24,3.197641223,RPKM
WT-P-R2,"Pd630_LPD00279	",24,6.38382821,RPKM
WT-P-R2,"Pd630_LPD00280	",24,3.730581427,RPKM
WT-P-R2,"Pd630_LPD00281	",24,3.096227359,RPKM
WT-P-R2,"Pd630_LPD00282	",24,4.008206092,RPKM
WT-P-R2,"Pd630_LPD00283	",24,3.855814606,RPKM
WT-P-R2,"Pd630_LPD00284	",24,3.840964888,RPKM
WT-P-R2,"Pd630_LPD00285	",24,0.706424505,RPKM
WT-P-R2,"Pd630_LPD00286	",24,58.16702531,RPKM
WT-P-R2,"Pd630_LPD00287	",24,17.09070573,RPKM
WT-P-R2,"Pd630_LPD00288	",24,13.0725616,RPKM
WT-P-R2,"Pd630_LPD00296	",24,1.435675651,RPKM
WT-P-R2,"Pd630_LPD00297	",24,1.898551319,RPKM
WT-P-R2,"Pd630_LPD00300	",24,71.23538033,RPKM
WT-P-R2,"Pd630_LPD00301	",24,17.53430331,RPKM
WT-P-R2,"Pd630_LPD00302	",24,7.034810691,RPKM
WT-P-R2,"Pd630_LPD00303	",24,4.588653497,RPKM
WT-P-R2,"Pd630_LPD00306	",24,77.33867351,RPKM
WT-P-R2,"Pd630_LPD00308	",24,0.561661532,RPKM
WT-P-R2,"Pd630_LPD00309	",24,0.933189173,RPKM
WT-P-R2,"Pd630_LPD00310	",24,49.12444076,RPKM
WT-P-R2,"Pd630_LPD00312	",24,2.866033985,RPKM
WT-P-R2,"Pd630_LPD00313	",24,2.164557136,RPKM
WT-P-R2,"Pd630_LPD00314	",24,1.368292989,RPKM
WT-P-R2,"Pd630_LPD00315	",24,0.707411131,RPKM
WT-P-R2,"Pd630_LPD00316	",24,3.602816955,RPKM
WT-P-R2,"Pd630_LPD00317	",24,3.505234393,RPKM
WT-P-R2,"Pd630_LPD00318	",24,37.74307989,RPKM
WT-P-R2,"Pd630_LPD00319	",24,0.357096989,RPKM
WT-P-R2,"Pd630_LPD00320	",24,0.142117388,RPKM
WT-P-R2,"Pd630_LPD00321	",24,0.460042116,RPKM
WT-P-R2,"Pd630_LPD00323	",24,0.319764122,RPKM
WT-P-R2,"Pd630_LPD00324	",24,0.811708926,RPKM
WT-P-R2,"Pd630_LPD00327	",24,5.116225957,RPKM
WT-P-R2,"Pd630_LPD00328	",24,5.219375674,RPKM
WT-P-R2,"Pd630_LPD00330	",24,0,RPKM
WT-P-R2,"Pd630_LPD00331	",24,118.9522535,RPKM
WT-P-R2,"Pd630_LPD00332	",24,49.59677345,RPKM
WT-P-R2,"Pd630_LPD00333	",24,26.80833263,RPKM
WT-P-R2,"Pd630_LPD00334	",24,1.952881201,RPKM
WT-P-R2,"Pd630_LPD00337	",24,1.832824241,RPKM
WT-P-R2,"Pd630_LPD00338	",24,10.59564079,RPKM
WT-P-R2,"Pd630_LPD00339	",24,13.80614533,RPKM
WT-P-R2,"Pd630_LPD00340	",24,6.151040504,RPKM
WT-P-R2,"Pd630_LPD00341	",24,35.11866125,RPKM
WT-P-R2,"Pd630_LPD00342	",24,4.339229025,RPKM
WT-P-R2,"Pd630_LPD00343	",24,1.905261229,RPKM
WT-P-R2,"Pd630_LPD00344	",24,9.235886429,RPKM
WT-P-R2,"Pd630_LPD00345	",24,3.12658253,RPKM
WT-P-R2,"Pd630_LPD00346	",24,7.674338936,RPKM
WT-P-R2,"Pd630_LPD00347	",24,18.66662639,RPKM
WT-P-R2,"Pd630_LPD00348	",24,10.36265527,RPKM
WT-P-R2,"Pd630_LPD00349	",24,319.2990109,RPKM
WT-P-R2,"Pd630_LPD00350	",24,4.386212901,RPKM
WT-P-R2,"Pd630_LPD00351	",24,3.059801155,RPKM
WT-P-R2,"Pd630_LPD00352	",24,1.28489693,RPKM
WT-P-R2,"Pd630_LPD00353	",24,1.787852441,RPKM
WT-P-R2,"Pd630_LPD00354	",24,2.127601282,RPKM
WT-P-R2,"Pd630_LPD00355	",24,1.929548075,RPKM
WT-P-R2,"Pd630_LPD00356	",24,1.996575983,RPKM
WT-P-R2,"Pd630_LPD00357	",24,43.26053282,RPKM
WT-P-R2,"Pd630_LPD00358	",24,1.082278568,RPKM
WT-P-R2,"Pd630_LPD00359	",24,1.842872322,RPKM
WT-P-R2,"Pd630_LPD00361	",24,0.729836268,RPKM
WT-P-R2,"Pd630_LPD00362	",24,1.780964732,RPKM
WT-P-R2,"Pd630_LPD00363	",24,3.479255613,RPKM
WT-P-R2,"Pd630_LPD00364	",24,3.804112342,RPKM
WT-P-R2,"Pd630_LPD00365	",24,1.996978519,RPKM
WT-P-R2,"Pd630_LPD00366	",24,1.509384669,RPKM
WT-P-R2,"Pd630_LPD00367	",24,4.162609877,RPKM
WT-P-R2,"Pd630_LPD00368	",24,1.463240624,RPKM
WT-P-R2,"Pd630_LPD00369	",24,0.970318716,RPKM
WT-P-R2,"Pd630_LPD00370	",24,0.511622596,RPKM
WT-P-R2,"Pd630_LPD00371	",24,0.298559605,RPKM
WT-P-R2,"Pd630_LPD00372	",24,0.66123547,RPKM
WT-P-R2,"Pd630_LPD00373	",24,37.09785883,RPKM
WT-P-R2,"Pd630_LPD00374	",24,4.523994014,RPKM
WT-P-R2,"Pd630_LPD00375	",24,3.566946266,RPKM
WT-P-R2,"Pd630_LPD00376	",24,4.090006216,RPKM
WT-P-R2,"Pd630_LPD00377	",24,87.96571978,RPKM
WT-P-R2,"Pd630_LPD00378	",24,44.76697713,RPKM
WT-P-R2,"Pd630_LPD00379	",24,23.75690168,RPKM
WT-P-R2,"Pd630_LPD00380	",24,1.037391438,RPKM
WT-P-R2,"Pd630_LPD00381	",24,141.1500726,RPKM
WT-P-R2,"Pd630_LPD00382	",24,31.82521386,RPKM
WT-P-R2,"Pd630_LPD00383	",24,15.01813518,RPKM
WT-P-R2,"Pd630_LPD00384	",24,21.82999551,RPKM
WT-P-R2,"Pd630_LPD00385	",24,34.64542606,RPKM
WT-P-R2,"Pd630_LPD00386	",24,249.8971284,RPKM
WT-P-R2,"Pd630_LPD00387	",24,13.33767576,RPKM
WT-P-R2,"Pd630_LPD00388	",24,64.65772671,RPKM
WT-P-R2,"Pd630_LPD00389	",24,79.32586532,RPKM
WT-P-R2,"Pd630_LPD00390	",24,63.64305297,RPKM
WT-P-R2,"Pd630_LPD00391	",24,6.792231012,RPKM
WT-P-R2,"Pd630_LPD00392	",24,55.06558714,RPKM
WT-P-R2,"Pd630_LPD00393	",24,33.84865434,RPKM
WT-P-R2,"Pd630_LPD00394	",24,44.44892909,RPKM
WT-P-R2,"Pd630_LPD00395	",24,11.04198134,RPKM
WT-P-R2,"Pd630_LPD00396	",24,102.1646371,RPKM
WT-P-R2,"Pd630_LPD00397	",24,1.086076037,RPKM
WT-P-R2,"Pd630_LPD00398	",24,0.373529771,RPKM
WT-P-R2,"Pd630_LPD00399	",24,0.171580749,RPKM
WT-P-R2,"Pd630_LPD00400	",24,5.440253601,RPKM
WT-P-R2,"Pd630_LPD00401	",24,253.8394191,RPKM
WT-P-R2,"Pd630_LPD00402	",24,3343.023211,RPKM
WT-P-R2,"Pd630_LPD00403	",24,44.08481367,RPKM
WT-P-R2,"Pd630_LPD00404	",24,26.23029916,RPKM
WT-P-R2,"Pd630_LPD00405	",24,155.0626627,RPKM
WT-P-R2,"Pd630_LPD00406	",24,23.62974873,RPKM
WT-P-R2,"Pd630_LPD00407	",24,10.97125711,RPKM
WT-P-R2,"Pd630_LPD00408	",24,19.80500844,RPKM
WT-P-R2,"Pd630_LPD00409	",24,119.8049578,RPKM
WT-P-R2,"Pd630_LPD00410	",24,20.83386243,RPKM
WT-P-R2,"Pd630_LPD00411	",24,46.39172456,RPKM
WT-P-R2,"Pd630_LPD00412	",24,63.66503676,RPKM
WT-P-R2,"Pd630_LPD00413	",24,360.0915356,RPKM
WT-P-R2,"Pd630_LPD00414	",24,77.99146524,RPKM
WT-P-R2,"Pd630_LPD00415	",24,9.711354827,RPKM
WT-P-R2,"Pd630_LPD00416	",24,56.70226931,RPKM
WT-P-R2,"Pd630_LPD00417	",24,28.8013426,RPKM
WT-P-R2,"Pd630_LPD00418	",24,737.2481605,RPKM
WT-P-R2,"Pd630_LPD00419	",24,7766.140908,RPKM
WT-P-R2,"Pd630_LPD00420	",24,174.009675,RPKM
WT-P-R2,"Pd630_LPD00421	",24,233.2192675,RPKM
WT-P-R2,"Pd630_LPD00423	",24,25.35624073,RPKM
WT-P-R2,"Pd630_LPD00424	",24,2.206999433,RPKM
WT-P-R2,"Pd630_LPD00425	",24,54.14132785,RPKM
WT-P-R2,"Pd630_LPD00426	",24,177.6634543,RPKM
WT-P-R2,"Pd630_LPD00427	",24,204.2607533,RPKM
WT-P-R2,"Pd630_LPD00428	",24,13.76898845,RPKM
WT-P-R2,"Pd630_LPD00429	",24,15.92787326,RPKM
WT-P-R2,"Pd630_LPD00431	",24,44.38241031,RPKM
WT-P-R2,"Pd630_LPD00432	",24,64.83060833,RPKM
WT-P-R2,"Pd630_LPD00433	",24,41.60759828,RPKM
WT-P-R2,"Pd630_LPD00434	",24,99.13554362,RPKM
WT-P-R2,"Pd630_LPD00436	",24,172.0513701,RPKM
WT-P-R2,"Pd630_LPD00437	",24,130.8239735,RPKM
WT-P-R2,"Pd630_LPD00438	",24,86.76266519,RPKM
WT-P-R2,"Pd630_LPD00439	",24,5406.034893,RPKM
WT-P-R2,"Pd630_LPD00440	",24,177.0072064,RPKM
WT-P-R2,"Pd630_LPD00441	",24,21.48616599,RPKM
WT-P-R2,"Pd630_LPD00442	",24,8.869978698,RPKM
WT-P-R2,"Pd630_LPD00443	",24,185.8083332,RPKM
WT-P-R2,"Pd630_LPD00444	",24,35.75067728,RPKM
WT-P-R2,"Pd630_LPD00445	",24,16.12358071,RPKM
WT-P-R2,"Pd630_LPD00446	",24,490.0490567,RPKM
WT-P-R2,"Pd630_LPD00448	",24,285.6803123,RPKM
WT-P-R2,"Pd630_LPD00449	",24,19.81002691,RPKM
WT-P-R2,"Pd630_LPD00450	",24,60.78353671,RPKM
WT-P-R2,"Pd630_LPD00451	",24,70.94259796,RPKM
